,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.087,0.013,0.023,0.036,0.032,0.033,0.055,0.027,0.024,0.027,0.098,0.108,0.053,0.06,0.203,0.121
2,A1_1,0.13,0.007,0.005,0.011,0.117,0.18,0.312,0.011,0.009,0.009,0.01,0.038,0.018,0.017,0.092,0.035
2,A1_2,0.121,0.011,0.007,0.025,0.166,0.111,0.376,0.011,0.005,0.003,0.006,0.014,0.012,0.022,0.069,0.042
2,A1_3,0.327,0.016,0.014,0.023,0.076,0.143,0.119,0.038,0.018,0.023,0.01,0.023,0.02,0.046,0.062,0.043
2,B1_1,0.171,0.046,0.165,0.184,0.018,0.01,0.019,0.014,0.017,0.017,0.013,0.016,0.018,0.091,0.053,0.149
2,B1_2,0.176,0.049,0.061,0.212,0.028,0.01,0.026,0.046,0.018,0.018,0.014,0.007,0.014,0.119,0.075,0.126
2,B1_3,0.209,0.046,0.14,0.127,0.019,0.012,0.02,0.017,0.019,0.021,0.022,0.02,0.024,0.1,0.062,0.142
2,A2_1,0.291,0.018,0.013,0.014,0.017,0.036,0.038,0.008,0.012,0.023,0.139,0.236,0.05,0.015,0.059,0.031
2,A2_2,0.254,0.028,0.034,0.028,0.021,0.026,0.029,0.026,0.019,0.026,0.145,0.101,0.07,0.055,0.073,0.066
2,A2_3,0.206,0.023,0.011,0.012,0.005,0.006,0.008,0.011,0.008,0.016,0.434,0.132,0.056,0.016,0.035,0.021
2,B2_1,0.382,0.012,0.009,0.013,0.005,0.015,0.006,0.045,0.068,0.256,0.025,0.019,0.009,0.038,0.072,0.027
2,B2_2,0.307,0.02,0.016,0.025,0.012,0.023,0.008,0.218,0.037,0.078,0.022,0.009,0.018,0.13,0.041,0.036
2,B2_3,0.256,0.016,0.009,0.027,0.016,0.025,0.014,0.192,0.057,0.117,0.02,0.009,0.012,0.097,0.09,0.043
2,y1,0.659,0.045,0.026,0.025,0.011,0.016,0.012,0.023,0.011,0.02,0.039,0.022,0.025,0.032,0.015,0.02
2,y2,0.713,0.035,0.014,0.015,0.006,0.012,0.007,0.017,0.01,0.025,0.055,0.032,0.022,0.016,0.011,0.011
2,y3,0.571,0.042,0.02,0.027,0.014,0.022,0.016,0.038,0.013,0.022,0.065,0.037,0.035,0.035,0.021,0.022
4,.,0.086,0.043,0.038,0.048,0.014,0.036,0.022,0.032,0.107,0.038,0.018,0.032,0.033,0.084,0.164,0.205
4,A1_1,0.179,0.01,0.016,0.015,0.056,0.376,0.088,0.005,0.012,0.006,0.004,0.019,0.028,0.034,0.062,0.09
4,A1_2,0.254,0.01,0.019,0.022,0.214,0.089,0.06,0.035,0.008,0.019,0.007,0.012,0.021,0.048,0.125,0.059
4,A1_3,0.256,0.01,0.02,0.019,0.09,0.173,0.059,0.021,0.031,0.021,0.014,0.026,0.05,0.037,0.09,0.083
4,B1_1,0.187,0.127,0.137,0.193,0.022,0.022,0.02,0.024,0.013,0.014,0.008,0.012,0.014,0.052,0.077,0.078
4,B1_2,0.11,0.209,0.075,0.164,0.006,0.014,0.013,0.029,0.017,0.016,0.008,0.012,0.008,0.108,0.09,0.121
4,B1_3,0.156,0.186,0.197,0.201,0.008,0.01,0.012,0.011,0.013,0.009,0.008,0.018,0.011,0.041,0.054,0.064
4,A2_1,0.148,0.018,0.023,0.018,0.029,0.034,0.019,0.018,0.019,0.019,0.057,0.122,0.117,0.065,0.158,0.135
4,A2_2,0.159,0.014,0.022,0.019,0.031,0.051,0.023,0.023,0.025,0.024,0.058,0.054,0.133,0.057,0.154,0.152
4,A2_3,0.147,0.032,0.024,0.022,0.009,0.021,0.013,0.025,0.041,0.031,0.058,0.088,0.072,0.095,0.153,0.169
4,B2_1,0.05,0.004,0.005,0.003,0.003,0.005,0.004,0.021,0.745,0.074,0.003,0.01,0.003,0.015,0.031,0.023
4,B2_2,0.183,0.015,0.015,0.023,0.053,0.018,0.018,0.156,0.064,0.093,0.017,0.017,0.018,0.077,0.161,0.071
4,B2_3,0.156,0.034,0.025,0.029,0.016,0.027,0.021,0.054,0.16,0.065,0.012,0.032,0.015,0.095,0.138,0.12
4,y1,0.383,0.015,0.032,0.031,0.098,0.032,0.015,0.055,0.015,0.025,0.062,0.056,0.096,0.017,0.043,0.025
4,y2,0.378,0.023,0.029,0.033,0.048,0.067,0.025,0.036,0.018,0.022,0.044,0.043,0.077,0.036,0.061,0.059
4,y3,0.46,0.033,0.051,0.056,0.058,0.027,0.016,0.048,0.011,0.021,0.039,0.033,0.05,0.024,0.043,0.03
6,.,0.09,0.055,0.049,0.027,0.033,0.031,0.061,0.016,0.022,0.015,0.041,0.025,0.044,0.108,0.305,0.077
6,A1_1,0.262,0.005,0.013,0.009,0.097,0.186,0.181,0.012,0.009,0.01,0.011,0.036,0.01,0.04,0.062,0.057
6,A1_2,0.229,0.013,0.031,0.016,0.093,0.122,0.226,0.016,0.01,0.01,0.006,0.013,0.006,0.044,0.1,0.065
6,A1_3,0.251,0.006,0.023,0.01,0.136,0.195,0.12,0.009,0.008,0.006,0.008,0.018,0.009,0.051,0.056,0.095
6,B1_1,0.376,0.107,0.172,0.037,0.025,0.014,0.027,0.019,0.009,0.019,0.011,0.008,0.013,0.028,0.064,0.073
6,B1_2,0.071,0.508,0.124,0.04,0.006,0.005,0.012,0.038,0.013,0.023,0.005,0.011,0.006,0.03,0.064,0.042
6,B1_3,0.061,0.584,0.24,0.037,0.004,0.002,0.004,0.006,0.002,0.004,0.004,0.003,0.006,0.007,0.022,0.014
6,A2_1,0.218,0.014,0.009,0.006,0.014,0.037,0.023,0.012,0.007,0.019,0.057,0.294,0.05,0.067,0.077,0.096
6,A2_2,0.283,0.012,0.021,0.012,0.02,0.014,0.012,0.011,0.011,0.018,0.237,0.086,0.165,0.024,0.044,0.03
6,A2_3,0.192,0.012,0.009,0.007,0.014,0.023,0.011,0.018,0.013,0.026,0.112,0.281,0.082,0.061,0.057,0.083
6,B2_1,0.2,0.011,0.013,0.009,0.007,0.005,0.01,0.07,0.072,0.353,0.009,0.013,0.009,0.052,0.063,0.104
6,B2_2,0.116,0.007,0.006,0.005,0.004,0.003,0.005,0.129,0.088,0.45,0.005,0.013,0.004,0.041,0.032,0.09
6,B2_3,0.141,0.008,0.011,0.009,0.024,0.018,0.023,0.117,0.112,0.21,0.006,0.012,0.005,0.086,0.067,0.151
6,y1,0.327,0.044,0.05,0.033,0.069,0.072,0.057,0.054,0.034,0.04,0.03,0.06,0.023,0.031,0.035,0.04
6,y2,0.51,0.035,0.044,0.025,0.047,0.05,0.038,0.05,0.018,0.038,0.021,0.058,0.014,0.013,0.014,0.025
6,y3,0.476,0.038,0.046,0.027,0.034,0.029,0.026,0.054,0.028,0.065,0.033,0.052,0.024,0.017,0.021,0.031
8,.,0.095,0.031,0.033,0.045,0.028,0.057,0.028,0.035,0.027,0.014,0.028,0.066,0.082,0.167,0.13,0.134
8,A1_1,0.081,0.007,0.013,0.015,0.074,0.284,0.148,0.026,0.023,0.009,0.006,0.017,0.016,0.156,0.058,0.067
8,A1_2,0.094,0.005,0.014,0.012,0.084,0.113,0.377,0.011,0.008,0.006,0.012,0.006,0.008,0.139,0.047,0.064
8,A1_3,0.196,0.005,0.008,0.008,0.068,0.243,0.172,0.019,0.015,0.011,0.01,0.016,0.015,0.124,0.042,0.046
8,B1_1,0.184,0.124,0.213,0.147,0.013,0.011,0.015,0.02,0.007,0.014,0.009,0.011,0.028,0.086,0.063,0.054
8,B1_2,0.339,0.189,0.08,0.058,0.008,0.01,0.008,0.039,0.011,0.056,0.01,0.012,0.008,0.086,0.048,0.04
8,B1_3,0.156,0.167,0.235,0.127,0.012,0.008,0.008,0.02,0.005,0.015,0.012,0.013,0.028,0.097,0.049,0.047
8,A2_1,0.251,0.01,0.01,0.015,0.012,0.031,0.007,0.014,0.013,0.007,0.066,0.147,0.29,0.043,0.048,0.036
8,A2_2,0.238,0.005,0.009,0.007,0.01,0.005,0.005,0.005,0.004,0.004,0.312,0.067,0.259,0.025,0.024,0.021
8,A2_3,0.435,0.018,0.008,0.007,0.01,0.014,0.007,0.024,0.017,0.034,0.135,0.067,0.056,0.07,0.053,0.043
8,B2_1,0.418,0.02,0.018,0.009,0.005,0.011,0.005,0.072,0.116,0.1,0.011,0.011,0.01,0.052,0.102,0.04
8,B2_2,0.422,0.041,0.023,0.007,0.005,0.007,0.005,0.073,0.054,0.176,0.009,0.004,0.002,0.078,0.062,0.033
8,B2_3,0.301,0.011,0.012,0.005,0.012,0.024,0.013,0.088,0.168,0.113,0.015,0.01,0.007,0.078,0.095,0.049
8,y1,0.649,0.036,0.029,0.031,0.02,0.017,0.021,0.023,0.018,0.033,0.031,0.023,0.025,0.015,0.016,0.012
8,y2,0.553,0.041,0.041,0.039,0.033,0.024,0.033,0.023,0.014,0.027,0.042,0.027,0.034,0.03,0.021,0.02
8,y3,0.544,0.037,0.036,0.044,0.03,0.03,0.025,0.024,0.018,0.024,0.036,0.042,0.053,0.022,0.02,0.017
10,.,0.079,0.033,0.023,0.036,0.044,0.03,0.022,0.045,0.05,0.027,0.036,0.079,0.062,0.155,0.152,0.127
10,A1_1,0.383,0.005,0.008,0.009,0.058,0.09,0.092,0.02,0.008,0.018,0.02,0.016,0.021,0.093,0.101,0.059
10,A1_2,0.622,0.004,0.012,0.01,0.065,0.029,0.03,0.011,0.003,0.009,0.014,0.005,0.005,0.057,0.056,0.068
10,A1_3,0.744,0.005,0.009,0.009,0.035,0.021,0.014,0.014,0.003,0.008,0.007,0.005,0.003,0.04,0.039,0.044
10,B1_1,0.282,0.04,0.127,0.16,0.011,0.012,0.014,0.014,0.007,0.014,0.006,0.004,0.007,0.137,0.074,0.091
10,B1_2,0.406,0.055,0.042,0.085,0.008,0.009,0.005,0.047,0.014,0.018,0.011,0.019,0.014,0.08,0.092,0.096
10,B1_3,0.629,0.018,0.041,0.052,0.005,0.007,0.004,0.011,0.004,0.009,0.013,0.009,0.01,0.054,0.052,0.082
10,A2_1,0.281,0.015,0.01,0.015,0.019,0.023,0.011,0.017,0.011,0.011,0.07,0.182,0.1,0.058,0.086,0.092
10,A2_2,0.17,0.004,0.007,0.008,0.013,0.016,0.013,0.011,0.011,0.01,0.155,0.097,0.084,0.074,0.148,0.178
10,A2_3,0.211,0.011,0.008,0.014,0.011,0.011,0.008,0.03,0.023,0.016,0.112,0.136,0.074,0.055,0.136,0.144
10,B2_1,0.187,0.006,0.007,0.008,0.007,0.013,0.011,0.208,0.111,0.078,0.016,0.009,0.011,0.085,0.149,0.095
10,B2_2,0.061,0.003,0.002,0.002,0.001,0.003,0.002,0.546,0.181,0.081,0.002,0.002,0.002,0.026,0.06,0.026
10,B2_3,0.032,0.004,0.003,0.004,0.002,0.003,0.003,0.328,0.41,0.103,0.009,0.007,0.006,0.02,0.042,0.024
10,y1,0.374,0.03,0.059,0.055,0.08,0.024,0.029,0.05,0.061,0.055,0.034,0.049,0.036,0.025,0.019,0.021
10,y2,0.41,0.03,0.091,0.084,0.07,0.023,0.032,0.016,0.021,0.027,0.041,0.045,0.042,0.028,0.018,0.024
10,y3,0.391,0.037,0.115,0.098,0.063,0.017,0.023,0.025,0.038,0.04,0.031,0.038,0.034,0.02,0.012,0.016
12,.,0.059,0.024,0.023,0.026,0.066,0.029,0.071,0.016,0.017,0.023,0.098,0.061,0.11,0.12,0.155,0.101
12,A1_1,0.074,0.002,0.009,0.014,0.065,0.118,0.539,0.014,0.006,0.011,0.008,0.008,0.011,0.041,0.062,0.018
12,A1_2,0.123,0.003,0.003,0.011,0.056,0.038,0.583,0.009,0.005,0.005,0.009,0.005,0.007,0.041,0.083,0.02
12,A1_3,0.294,0.007,0.014,0.02,0.099,0.059,0.153,0.015,0.008,0.009,0.013,0.013,0.018,0.078,0.141,0.059
12,B1_1,0.151,0.065,0.202,0.202,0.012,0.025,0.022,0.022,0.006,0.012,0.005,0.005,0.005,0.074,0.097,0.095
12,B1_2,0.172,0.12,0.054,0.117,0.011,0.008,0.02,0.029,0.013,0.025,0.02,0.013,0.012,0.093,0.162,0.132
12,B1_3,0.152,0.114,0.042,0.066,0.007,0.004,0.004,0.011,0.004,0.008,0.018,0.015,0.014,0.102,0.211,0.228
12,A2_1,0.135,0.013,0.01,0.01,0.03,0.027,0.031,0.009,0.012,0.012,0.134,0.115,0.144,0.081,0.146,0.091
12,A2_2,0.155,0.016,0.011,0.011,0.013,0.016,0.015,0.008,0.024,0.014,0.172,0.078,0.112,0.088,0.147,0.119
12,A2_3,0.215,0.014,0.006,0.007,0.014,0.012,0.013,0.008,0.023,0.014,0.213,0.105,0.136,0.052,0.098,0.07
12,B2_1,0.114,0.004,0.005,0.004,0.002,0.007,0.002,0.064,0.255,0.426,0.008,0.007,0.003,0.027,0.045,0.029
12,B2_2,0.122,0.007,0.006,0.012,0.004,0.009,0.009,0.127,0.083,0.406,0.002,0.004,0.001,0.05,0.111,0.046
12,B2_3,0.481,0.009,0.005,0.011,0.01,0.009,0.017,0.056,0.108,0.121,0.011,0.006,0.004,0.037,0.079,0.037
12,y1,0.382,0.033,0.067,0.063,0.029,0.054,0.047,0.044,0.055,0.06,0.036,0.033,0.034,0.021,0.024,0.018
12,y2,0.626,0.035,0.033,0.037,0.011,0.016,0.012,0.026,0.049,0.035,0.035,0.024,0.023,0.011,0.014,0.013
12,y3,0.668,0.021,0.03,0.029,0.013,0.02,0.014,0.021,0.051,0.027,0.031,0.019,0.021,0.01,0.013,0.011
14,.,0.041,0.026,0.02,0.025,0.016,0.019,0.027,0.029,0.023,0.028,0.03,0.019,0.02,0.206,0.314,0.158
14,A1_1,0.318,0.002,0.008,0.008,0.057,0.193,0.097,0.004,0.008,0.005,0.012,0.019,0.024,0.146,0.045,0.053
14,A1_2,0.337,0.005,0.005,0.02,0.205,0.093,0.12,0.016,0.015,0.004,0.004,0.007,0.003,0.095,0.031,0.04
14,A1_3,0.149,0.008,0.013,0.025,0.298,0.171,0.071,0.01,0.01,0.003,0.009,0.007,0.023,0.091,0.045,0.067
14,B1_1,0.114,0.143,0.105,0.238,0.023,0.016,0.007,0.022,0.004,0.017,0.003,0.004,0.005,0.069,0.118,0.114
14,B1_2,0.119,0.234,0.072,0.208,0.016,0.009,0.009,0.033,0.01,0.02,0.013,0.016,0.008,0.052,0.104,0.077
14,B1_3,0.071,0.209,0.118,0.142,0.007,0.008,0.004,0.018,0.005,0.021,0.014,0.014,0.022,0.066,0.157,0.124
14,A2_1,0.04,0.004,0.014,0.004,0.007,0.021,0.004,0.002,0.004,0.007,0.08,0.032,0.643,0.054,0.03,0.053
14,A2_2,0.086,0.01,0.014,0.009,0.007,0.014,0.006,0.005,0.011,0.018,0.209,0.098,0.364,0.063,0.035,0.05
14,A2_3,0.155,0.009,0.008,0.011,0.013,0.018,0.023,0.012,0.023,0.023,0.178,0.117,0.107,0.156,0.071,0.076
14,B2_1,0.054,0.002,0.006,0.005,0.001,0.002,0.002,0.054,0.04,0.746,0.005,0.005,0.006,0.034,0.018,0.02
14,B2_2,0.053,0.003,0.003,0.005,0.001,0.0,0.001,0.081,0.048,0.766,0.002,0.003,0.001,0.015,0.009,0.008
14,B2_3,0.291,0.007,0.006,0.014,0.016,0.009,0.026,0.106,0.126,0.236,0.009,0.019,0.005,0.07,0.03,0.03
14,y1,0.329,0.029,0.029,0.046,0.036,0.057,0.045,0.049,0.096,0.066,0.046,0.062,0.039,0.027,0.023,0.021
14,y2,0.282,0.045,0.041,0.048,0.017,0.028,0.017,0.037,0.07,0.076,0.083,0.094,0.097,0.022,0.02,0.022
14,y3,0.179,0.056,0.051,0.056,0.029,0.037,0.019,0.038,0.065,0.055,0.102,0.078,0.146,0.027,0.03,0.032
16,.,0.083,0.027,0.017,0.015,0.036,0.027,0.026,0.028,0.05,0.113,0.064,0.076,0.031,0.113,0.08,0.212
16,A1_1,0.212,0.005,0.007,0.01,0.157,0.175,0.056,0.016,0.004,0.013,0.021,0.019,0.017,0.121,0.077,0.091
16,A1_2,0.154,0.008,0.008,0.013,0.166,0.093,0.077,0.053,0.022,0.037,0.018,0.017,0.014,0.125,0.095,0.101
16,A1_3,0.061,0.004,0.005,0.008,0.482,0.187,0.066,0.011,0.006,0.006,0.006,0.006,0.006,0.075,0.033,0.039
16,B1_1,0.299,0.107,0.092,0.261,0.013,0.016,0.005,0.027,0.01,0.006,0.002,0.005,0.004,0.056,0.048,0.046
16,B1_2,0.17,0.312,0.062,0.128,0.009,0.013,0.006,0.03,0.012,0.009,0.009,0.022,0.009,0.073,0.047,0.088
16,B1_3,0.254,0.195,0.06,0.098,0.007,0.016,0.005,0.018,0.006,0.013,0.014,0.029,0.014,0.088,0.061,0.122
16,A2_1,0.277,0.014,0.008,0.019,0.009,0.03,0.009,0.005,0.006,0.006,0.102,0.255,0.084,0.038,0.038,0.1
16,A2_2,0.195,0.007,0.006,0.01,0.015,0.038,0.013,0.005,0.008,0.014,0.187,0.264,0.079,0.04,0.034,0.086
16,A2_3,0.134,0.008,0.003,0.006,0.006,0.017,0.006,0.007,0.008,0.013,0.246,0.305,0.055,0.049,0.038,0.099
16,B2_1,0.114,0.002,0.011,0.01,0.007,0.005,0.009,0.056,0.054,0.479,0.018,0.009,0.007,0.051,0.093,0.077
16,B2_2,0.108,0.007,0.009,0.015,0.01,0.005,0.008,0.322,0.05,0.172,0.007,0.003,0.002,0.103,0.123,0.058
16,B2_3,0.151,0.005,0.013,0.025,0.009,0.005,0.01,0.191,0.116,0.227,0.01,0.006,0.004,0.06,0.11,0.059
16,y1,0.282,0.024,0.05,0.073,0.074,0.048,0.038,0.038,0.075,0.061,0.064,0.062,0.032,0.025,0.025,0.028
16,y2,0.425,0.03,0.068,0.091,0.043,0.044,0.029,0.03,0.03,0.047,0.041,0.039,0.025,0.018,0.021,0.02
16,y3,0.381,0.018,0.038,0.051,0.042,0.049,0.028,0.024,0.03,0.049,0.094,0.082,0.04,0.023,0.024,0.027
18,.,0.061,0.022,0.047,0.036,0.04,0.066,0.023,0.05,0.032,0.042,0.031,0.038,0.027,0.146,0.16,0.179
18,A1_1,0.099,0.002,0.005,0.004,0.136,0.125,0.247,0.006,0.008,0.008,0.014,0.028,0.01,0.116,0.088,0.104
