,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,1.0,-0.061,0.057,0.275,0.124,-0.204,0.185,0.016,0.066,-0.169,-0.337,0.031,0.147,-0.936,-0.775,-0.669
2,A1_1,-0.061,1.0,0.869,-0.116,-0.403,-0.121,-0.836,0.853,0.39,0.787,-0.705,-0.932,-0.744,0.25,-0.132,0.092
2,A1_2,0.057,0.869,1.0,0.37,-0.663,-0.447,-0.784,0.64,0.348,0.852,-0.694,-0.818,-0.539,0.062,-0.365,0.052
2,A1_3,0.275,-0.116,0.37,1.0,-0.54,-0.674,-0.023,-0.363,-0.208,0.183,-0.058,0.149,0.354,-0.339,-0.399,0.062
2,B1_1,0.124,-0.403,-0.663,-0.54,1.0,0.865,0.618,-0.217,-0.413,-0.537,0.223,0.259,0.316,0.021,0.332,-0.227
2,B1_2,-0.204,-0.121,-0.447,-0.674,0.865,1.0,0.474,0.029,-0.174,-0.298,0.064,-0.061,0.153,0.374,0.484,-0.062
2,B1_3,0.185,-0.836,-0.784,-0.023,0.618,0.474,1.0,-0.638,-0.246,-0.736,0.383,0.643,0.815,-0.259,0.075,-0.278
2,A2_1,0.016,0.853,0.64,-0.363,-0.217,0.029,-0.638,1.0,0.566,0.766,-0.836,-0.906,-0.57,0.103,-0.117,-0.299
2,A2_2,0.066,0.39,0.348,-0.208,-0.413,-0.174,-0.246,0.566,1.0,0.349,-0.446,-0.487,-0.37,-0.179,-0.464,-0.439
2,A2_3,-0.169,0.787,0.852,0.183,-0.537,-0.298,-0.736,0.766,0.349,1.0,-0.754,-0.832,-0.385,0.234,-0.058,-0.076
2,B2_1,-0.337,-0.705,-0.694,-0.058,0.223,0.064,0.383,-0.836,-0.446,-0.754,1.0,0.839,0.166,0.202,0.333,0.491
2,B2_2,0.031,-0.932,-0.818,0.149,0.259,-0.061,0.643,-0.906,-0.487,-0.832,0.839,1.0,0.563,-0.214,0.149,0.15
2,B2_3,0.147,-0.744,-0.539,0.354,0.316,0.153,0.815,-0.57,-0.37,-0.385,0.166,0.563,1.0,-0.243,0.164,-0.218
2,y1,-0.936,0.25,0.062,-0.339,0.021,0.374,-0.259,0.103,-0.179,0.234,0.202,-0.214,-0.243,1.0,0.814,0.713
2,y2,-0.775,-0.132,-0.365,-0.399,0.332,0.484,0.075,-0.117,-0.464,-0.058,0.333,0.149,0.164,0.814,1.0,0.578
2,y3,-0.669,0.092,0.052,0.062,-0.227,-0.062,-0.278,-0.299,-0.439,-0.076,0.491,0.15,-0.218,0.713,0.578,1.0
4,.,1.0,-0.081,-0.255,-0.216,0.415,0.164,0.187,0.224,0.21,0.124,0.071,-0.478,-0.229,-0.62,-0.512,-0.62
4,A1_1,-0.081,1.0,0.573,0.182,-0.272,-0.088,-0.752,0.581,0.797,0.538,-0.532,-0.448,-0.814,-0.359,0.206,0.365
4,A1_2,-0.255,0.573,1.0,0.71,-0.564,-0.102,-0.939,0.046,0.274,0.662,-0.555,-0.314,-0.727,-0.223,0.016,0.195
4,A1_3,-0.216,0.182,0.71,1.0,-0.132,0.373,-0.608,-0.567,-0.129,0.09,0.091,0.077,-0.416,-0.143,-0.379,0.333
4,B1_1,0.415,-0.272,-0.564,-0.132,1.0,0.828,0.607,-0.293,-0.295,-0.493,0.686,-0.182,0.35,0.098,-0.186,0.195
4,B1_2,0.164,-0.088,-0.102,0.373,0.828,1.0,0.204,-0.477,-0.246,-0.281,0.597,-0.169,0.108,0.149,-0.198,0.44
4,B1_3,0.187,-0.752,-0.939,-0.608,0.607,0.204,1.0,-0.231,-0.501,-0.708,0.664,0.32,0.844,0.354,-0.008,-0.143
4,A2_1,0.224,0.581,0.046,-0.567,-0.293,-0.477,-0.231,1.0,0.812,0.562,-0.605,-0.387,-0.365,-0.385,0.247,-0.272
4,A2_2,0.21,0.797,0.274,-0.129,-0.295,-0.246,-0.501,0.812,1.0,0.554,-0.486,-0.305,-0.684,-0.506,0.061,-0.038
4,A2_3,0.124,0.538,0.662,0.09,-0.493,-0.281,-0.708,0.562,0.554,1.0,-0.889,-0.638,-0.648,-0.212,0.259,-0.261
4,B2_1,0.071,-0.532,-0.555,0.091,0.686,0.597,0.664,-0.605,-0.486,-0.889,1.0,0.486,0.547,0.11,-0.42,0.262
4,B2_2,-0.478,-0.448,-0.314,0.077,-0.182,-0.169,0.32,-0.387,-0.305,-0.638,0.486,1.0,0.562,0.163,-0.264,0.046
4,B2_3,-0.229,-0.814,-0.727,-0.416,0.35,0.108,0.844,-0.365,-0.684,-0.648,0.547,0.562,1.0,0.533,0.054,-0.077
4,y1,-0.62,-0.359,-0.223,-0.143,0.098,0.149,0.354,-0.385,-0.506,-0.212,0.11,0.163,0.533,1.0,0.741,0.473
4,y2,-0.512,0.206,0.016,-0.379,-0.186,-0.198,-0.008,0.247,0.061,0.259,-0.42,-0.264,0.054,0.741,1.0,0.431
4,y3,-0.62,0.365,0.195,0.333,0.195,0.44,-0.143,-0.272,-0.038,-0.261,0.262,0.046,-0.077,0.473,0.431,1.0
6,.,1.0,-0.489,-0.584,-0.418,0.107,0.47,0.002,-0.407,-0.486,-0.257,0.212,0.386,0.526,-0.826,-0.693,-0.713
6,A1_1,-0.489,1.0,0.743,0.187,-0.461,-0.545,-0.61,0.576,0.626,0.635,-0.573,-0.925,-0.785,0.04,-0.053,-0.092
6,A1_2,-0.584,0.743,1.0,0.61,-0.312,-0.395,-0.398,0.626,0.392,0.451,-0.326,-0.766,-0.311,0.252,-0.031,0.03
6,A1_3,-0.418,0.187,0.61,1.0,-0.326,-0.488,-0.213,-0.06,-0.174,0.232,0.061,-0.342,0.046,0.174,-0.03,0.026
6,B1_1,0.107,-0.461,-0.312,-0.326,1.0,0.856,0.493,-0.237,-0.412,-0.684,0.277,0.597,0.387,0.417,0.329,0.253
6,B1_2,0.47,-0.545,-0.395,-0.488,0.856,1.0,0.54,-0.215,-0.505,-0.779,0.376,0.594,0.561,0.035,-0.01,0.004
6,B1_3,0.002,-0.61,-0.398,-0.213,0.493,0.54,1.0,-0.405,-0.528,-0.883,0.29,0.721,0.368,0.326,0.598,0.67
6,A2_1,-0.407,0.576,0.626,-0.06,-0.237,-0.215,-0.405,1.0,0.847,0.542,-0.165,-0.55,-0.222,0.235,-0.07,0.037
6,A2_2,-0.486,0.626,0.392,-0.174,-0.412,-0.505,-0.528,0.847,1.0,0.748,-0.347,-0.569,-0.548,0.236,0.066,0.084
6,A2_3,-0.257,0.635,0.451,0.232,-0.684,-0.779,-0.883,0.542,0.748,1.0,-0.459,-0.71,-0.489,-0.144,-0.324,-0.379
6,B2_1,0.212,-0.573,-0.326,0.061,0.277,0.376,0.29,-0.165,-0.347,-0.459,1.0,0.45,0.664,0.051,-0.137,0.06
6,B2_2,0.386,-0.925,-0.766,-0.342,0.597,0.594,0.721,-0.55,-0.569,-0.71,0.45,1.0,0.68,0.078,0.29,0.271
