,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.339,-0.253,-0.266,0.402,0.654,0.748,-0.653,-0.637,-0.421,-0.243,-0.163,-0.085,-0.685,-0.227,-0.891
1,A1_1,-0.339,1.0,0.71,0.872,0.06,-0.155,-0.585,0.128,-0.27,0.02,-0.16,0.19,-0.12,-0.028,-0.47,0.127
1,A1_2,-0.253,0.71,1.0,0.957,-0.202,0.185,-0.32,-0.286,-0.494,-0.381,-0.093,-0.349,-0.284,0.254,0.058,0.276
1,A1_3,-0.266,0.872,0.957,1.0,-0.11,0.079,-0.391,-0.142,-0.462,-0.281,-0.174,-0.197,-0.28,0.157,-0.193,0.203
1,B1_1,0.402,0.06,-0.202,-0.11,1.0,0.503,-0.183,0.057,-0.252,0.236,-0.325,0.245,0.019,-0.827,-0.602,-0.726
1,B1_2,0.654,-0.155,0.185,0.079,0.503,1.0,0.257,-0.521,-0.542,-0.139,-0.546,-0.598,-0.515,-0.628,-0.081,-0.603
1,B1_3,0.748,-0.585,-0.32,-0.391,-0.183,0.257,1.0,-0.528,-0.34,-0.582,-0.029,-0.312,-0.057,-0.07,0.101,-0.455
1,A2_1,-0.653,0.128,-0.286,-0.142,0.057,-0.521,-0.528,1.0,0.834,0.761,-0.234,0.209,-0.135,0.223,-0.367,0.398
1,A2_2,-0.637,-0.27,-0.494,-0.462,-0.252,-0.542,-0.34,0.834,1.0,0.754,-0.016,0.097,-0.058,0.383,0.103,0.567
1,A2_3,-0.421,0.02,-0.381,-0.281,0.236,-0.139,-0.582,0.761,0.754,1.0,-0.394,0.103,-0.281,-0.191,-0.239,0.218
1,B2_1,-0.243,-0.16,-0.093,-0.174,-0.325,-0.546,-0.029,-0.234,-0.016,-0.394,1.0,0.601,0.91,0.429,0.567,0.3
1,B2_2,-0.163,0.19,-0.349,-0.197,0.245,-0.598,-0.312,0.209,0.097,0.103,0.601,1.0,0.835,-0.128,-0.218,-0.087
1,B2_3,-0.085,-0.12,-0.284,-0.28,0.019,-0.515,-0.057,-0.135,-0.058,-0.281,0.91,0.835,1.0,0.124,0.245,0.008
1,y1,-0.685,-0.028,0.254,0.157,-0.827,-0.628,-0.07,0.223,0.383,-0.191,0.429,-0.128,0.124,1.0,0.556,0.866
1,y2,-0.227,-0.47,0.058,-0.193,-0.602,-0.081,0.101,-0.367,0.103,-0.239,0.567,-0.218,0.245,0.556,1.0,0.548
1,y3,-0.891,0.127,0.276,0.203,-0.726,-0.603,-0.455,0.398,0.567,0.218,0.3,-0.087,0.008,0.866,0.548,1.0
2,.,1.0,-0.339,-0.457,-0.371,0.001,-0.381,0.1,0.328,0.134,-0.041,-0.319,-0.276,-0.315,-0.371,-0.322,-0.103
2,A1_1,-0.339,1.0,0.878,0.857,-0.204,-0.115,-0.621,0.369,-0.111,-0.077,-0.459,-0.041,-0.236,-0.216,0.122,-0.634
2,A1_2,-0.457,0.878,1.0,0.92,-0.083,0.014,-0.559,0.178,-0.28,-0.296,-0.288,-0.127,-0.204,-0.146,0.329,-0.534
2,A1_3,-0.371,0.857,0.92,1.0,0.007,-0.045,-0.297,0.066,-0.543,-0.549,-0.233,-0.074,-0.223,-0.205,0.264,-0.588
2,B1_1,0.001,-0.204,-0.083,0.007,1.0,0.522,0.478,-0.099,-0.371,-0.34,-0.213,-0.363,-0.493,-0.584,-0.632,-0.319
2,B1_2,-0.381,-0.115,0.014,-0.045,0.522,1.0,0.335,-0.613,-0.329,0.039,-0.086,-0.428,-0.307,-0.047,-0.412,0.144
2,B1_3,0.1,-0.621,-0.559,-0.297,0.478,0.335,1.0,-0.662,-0.534,-0.484,0.343,-0.126,-0.088,0.045,-0.216,0.342
2,A2_1,0.328,0.369,0.178,0.066,-0.099,-0.613,-0.662,1.0,0.627,0.345,-0.539,0.017,-0.212,-0.409,-0.132,-0.526
2,A2_2,0.134,-0.111,-0.28,-0.543,-0.371,-0.329,-0.534,0.627,1.0,0.851,-0.155,0.143,0.15,0.096,-0.038,0.128
2,A2_3,-0.041,-0.077,-0.296,-0.549,-0.34,0.039,-0.484,0.345,0.851,1.0,-0.187,0.112,0.176,0.232,-0.182,0.27
2,B2_1,-0.319,-0.459,-0.288,-0.233,-0.213,-0.086,0.343,-0.539,-0.155,-0.187,1.0,0.725,0.852,0.402,0.386,0.406
2,B2_2,-0.276,-0.041,-0.127,-0.074,-0.363,-0.428,-0.126,0.017,0.143,0.112,0.725,1.0,0.91,0.166,0.204,-0.006
2,B2_3,-0.315,-0.236,-0.204,-0.223,-0.493,-0.307,-0.088,-0.212,0.15,0.176,0.852,0.91,1.0,0.469,0.418,0.343
2,y1,-0.371,-0.216,-0.146,-0.205,-0.584,-0.047,0.045,-0.409,0.096,0.232,0.402,0.166,0.469,1.0,0.729,0.869
2,y2,-0.322,0.122,0.329,0.264,-0.632,-0.412,-0.216,-0.132,-0.038,-0.182,0.386,0.204,0.418,0.729,1.0,0.431
2,y3,-0.103,-0.634,-0.534,-0.588,-0.319,0.144,0.342,-0.526,0.128,0.27,0.406,-0.006,0.343,0.869,0.431,1.0
3,.,1.0,-0.415,-0.389,-0.33,0.079,0.468,0.268,-0.167,-0.003,-0.029,-0.322,-0.141,-0.293,-0.629,-0.544,-0.586
3,A1_1,-0.415,1.0,0.731,0.792,-0.494,-0.301,-0.132,-0.068,-0.242,-0.117,-0.281,-0.104,-0.155,0.146,-0.031,-0.035
3,A1_2,-0.389,0.731,1.0,0.69,-0.026,-0.202,-0.115,-0.131,-0.26,-0.205,-0.305,-0.244,-0.115,-0.211,-0.282,-0.213
3,A1_3,-0.33,0.792,0.69,1.0,-0.115,-0.304,-0.081,-0.234,-0.676,-0.525,-0.001,0.165,0.155,0.064,-0.183,0.032
3,B1_1,0.079,-0.494,-0.026,-0.115,1.0,0.184,0.548,-0.164,-0.155,-0.12,0.2,-0.049,0.262,-0.346,-0.416,-0.129
3,B1_2,0.468,-0.301,-0.202,-0.304,0.184,1.0,0.457,-0.823,-0.275,-0.337,-0.062,-0.478,-0.08,-0.085,-0.065,0.028
3,B1_3,0.268,-0.132,-0.115,-0.081,0.548,0.457,1.0,-0.402,0.018,-0.081,0.075,-0.269,0.125,-0.27,-0.444,-0.398
3,A2_1,-0.167,-0.068,-0.131,-0.234,-0.164,-0.823,-0.402,1.0,0.678,0.658,-0.182,0.223,-0.237,-0.032,0.091,-0.169
3,A2_2,-0.003,-0.242,-0.26,-0.676,-0.155,-0.275,0.018,0.678,1.0,0.837,-0.17,-0.109,-0.251,-0.135,0.057,-0.337
3,A2_3,-0.029,-0.117,-0.205,-0.525,-0.12,-0.337,-0.081,0.658,0.837,1.0,-0.132,0.093,-0.143,-0.229,-0.1,-0.229
3,B2_1,-0.322,-0.281,-0.305,-0.001,0.2,-0.062,0.075,-0.182,-0.17,-0.132,1.0,0.765,0.964,0.245,0.161,0.394
3,B2_2,-0.141,-0.104,-0.244,0.165,-0.049,-0.478,-0.269,0.223,-0.109,0.093,0.765,1.0,0.787,-0.008,-0.067,0.157
3,B2_3,-0.293,-0.155,-0.115,0.155,0.262,-0.08,0.125,-0.237,-0.251,-0.143,0.964,0.787,1.0,0.057,-0.059,0.248
3,y1,-0.629,0.146,-0.211,0.064,-0.346,-0.085,-0.27,-0.032,-0.135,-0.229,0.245,-0.008,0.057,1.0,0.937,0.858
3,y2,-0.544,-0.031,-0.282,-0.183,-0.416,-0.065,-0.444,0.091,0.057,-0.1,0.161,-0.067,-0.059,0.937,1.0,0.821
3,y3,-0.586,-0.035,-0.213,0.032,-0.129,0.028,-0.398,-0.169,-0.337,-0.229,0.394,0.157,0.248,0.858,0.821,1.0
4,.,1.0,-0.004,0.145,-0.11,-0.211,0.063,-0.256,0.435,0.177,0.329,-0.647,-0.305,-0.693,-0.728,-0.785,-0.754
4,A1_1,-0.004,1.0,0.597,0.861,-0.719,-0.216,-0.279,0.138,-0.12,-0.012,-0.222,0.023,-0.108,-0.1,-0.128,0.032
4,A1_2,0.145,0.597,1.0,0.656,-0.076,-0.02,-0.226,0.032,-0.245,-0.208,-0.133,-0.096,-0.082,-0.352,-0.261,-0.277
4,A1_3,-0.11,0.861,0.656,1.0,-0.43,-0.198,-0.167,0.025,-0.395,-0.343,0.068,0.288,0.15,-0.204,-0.119,0.032
4,B1_1,-0.211,-0.719,-0.076,-0.43,1.0,0.486,0.616,-0.269,-0.158,-0.294,0.3,-0.007,0.203,-0.065,0.052,-0.215
4,B1_2,0.063,-0.216,-0.02,-0.198,0.486,1.0,0.669,-0.528,-0.175,-0.267,-0.14,-0.11,-0.008,-0.276,-0.323,-0.543
4,B1_3,-0.256,-0.279,-0.226,-0.167,0.616,0.669,1.0,-0.331,-0.131,-0.346,-0.061,-0.29,-0.105,0.059,-0.025,-0.218
4,A2_1,0.435,0.138,0.032,0.025,-0.269,-0.528,-0.331,1.0,0.531,0.784,-0.186,0.008,-0.417,-0.441,-0.399,-0.293
4,A2_2,0.177,-0.12,-0.245,-0.395,-0.158,-0.175,-0.131,0.531,1.0,0.751,0.064,-0.185,-0.156,-0.066,-0.32,-0.122
