,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,-0.108,-0.413,-0.423,-0.17,-0.345,-0.083,0.289,0.117,0.096,0.25,-0.015,-0.017,0.194,0.248,-0.208
0,A1_1,-0.108,1.0,-0.227,-0.083,-0.273,0.066,-0.107,0.118,0.026,-0.147,-0.089,0.2,0.163,0.215,-0.192,-0.181
0,A1_2,-0.413,-0.227,1.0,0.006,0.391,0.226,0.185,-0.144,-0.489,-0.019,-0.185,-0.128,-0.416,-0.028,-0.115,-0.013
0,A1_3,-0.423,-0.083,0.006,1.0,-0.146,0.181,-0.099,-0.224,-0.075,-0.111,-0.235,0.211,0.161,-0.309,0.061,0.099
0,B1_1,-0.17,-0.273,0.391,-0.146,1.0,0.153,0.141,0.078,0.084,0.113,-0.036,-0.398,-0.266,-0.13,0.174,0.121
0,B1_2,-0.345,0.066,0.226,0.181,0.153,1.0,0.22,-0.192,0.013,-0.315,-0.279,-0.048,-0.065,0.258,0.023,-0.196
0,B1_3,-0.083,-0.107,0.185,-0.099,0.141,0.22,1.0,0.181,0.118,-0.285,-0.093,-0.192,0.015,0.248,-0.009,-0.084
0,A2_1,0.289,0.118,-0.144,-0.224,0.078,-0.192,0.181,1.0,0.012,0.067,-0.315,0.159,0.292,0.244,-0.055,0.017
0,A2_2,0.117,0.026,-0.489,-0.075,0.084,0.013,0.118,0.012,1.0,0.206,-0.134,-0.259,0.108,-0.006,0.041,-0.168
0,A2_3,0.096,-0.147,-0.019,-0.111,0.113,-0.315,-0.285,0.067,0.206,1.0,0.211,-0.223,-0.004,-0.263,0.08,-0.327
0,B2_1,0.25,-0.089,-0.185,-0.235,-0.036,-0.279,-0.093,-0.315,-0.134,0.211,1.0,-0.047,-0.03,0.047,0.315,-0.03
0,B2_2,-0.015,0.2,-0.128,0.211,-0.398,-0.048,-0.192,0.159,-0.259,-0.223,-0.047,1.0,0.294,0.242,-0.263,0.217
0,B2_3,-0.017,0.163,-0.416,0.161,-0.266,-0.065,0.015,0.292,0.108,-0.004,-0.03,0.294,1.0,-0.032,0.086,0.181
0,y1,0.194,0.215,-0.028,-0.309,-0.13,0.258,0.248,0.244,-0.006,-0.263,0.047,0.242,-0.032,1.0,0.161,-0.108
0,y2,0.248,-0.192,-0.115,0.061,0.174,0.023,-0.009,-0.055,0.041,0.08,0.315,-0.263,0.086,0.161,1.0,-0.012
0,y3,-0.208,-0.181,-0.013,0.099,0.121,-0.196,-0.084,0.017,-0.168,-0.327,-0.03,0.217,0.181,-0.108,-0.012,1.0
1,.,1.0,-0.12,-0.415,-0.42,-0.171,-0.342,-0.078,0.292,0.123,0.097,0.246,-0.013,-0.015,0.197,0.25,-0.21
1,A1_1,-0.12,1.0,-0.225,-0.082,-0.27,0.069,-0.107,0.118,0.026,-0.148,-0.087,0.203,0.164,0.215,-0.189,-0.178
1,A1_2,-0.415,-0.225,1.0,0.007,0.39,0.226,0.185,-0.144,-0.489,-0.018,-0.182,-0.126,-0.417,-0.029,-0.115,-0.017
1,A1_3,-0.42,-0.082,0.007,1.0,-0.15,0.177,-0.102,-0.227,-0.077,-0.114,-0.24,0.207,0.157,-0.307,0.064,0.101
1,B1_1,-0.171,-0.27,0.39,-0.15,1.0,0.154,0.141,0.081,0.082,0.112,-0.034,-0.394,-0.263,-0.126,0.172,0.122
1,B1_2,-0.342,0.069,0.226,0.177,0.154,1.0,0.221,-0.189,0.014,-0.314,-0.278,-0.046,-0.063,0.259,0.02,-0.196
1,B1_3,-0.078,-0.107,0.185,-0.102,0.141,0.221,1.0,0.182,0.115,-0.288,-0.092,-0.19,0.015,0.253,-0.01,-0.083
1,A2_1,0.292,0.118,-0.144,-0.227,0.081,-0.189,0.182,1.0,0.007,0.062,-0.311,0.163,0.292,0.252,-0.05,0.019
1,A2_2,0.123,0.026,-0.489,-0.077,0.082,0.014,0.115,0.007,1.0,0.204,-0.135,-0.259,0.105,-0.002,0.04,-0.168
1,A2_3,0.097,-0.148,-0.018,-0.114,0.112,-0.314,-0.288,0.062,0.204,1.0,0.213,-0.223,-0.01,-0.261,0.082,-0.327
1,B2_1,0.246,-0.087,-0.182,-0.24,-0.034,-0.278,-0.092,-0.311,-0.135,0.213,1.0,-0.046,-0.031,0.049,0.313,-0.032
1,B2_2,-0.013,0.203,-0.126,0.207,-0.394,-0.046,-0.19,0.163,-0.259,-0.223,-0.046,1.0,0.298,0.247,-0.26,0.22
1,B2_3,-0.015,0.164,-0.417,0.157,-0.263,-0.063,0.015,0.292,0.105,-0.01,-0.031,0.298,1.0,-0.027,0.085,0.183
1,y1,0.197,0.215,-0.029,-0.307,-0.126,0.259,0.253,0.252,-0.002,-0.261,0.049,0.247,-0.027,1.0,0.158,-0.107
1,y2,0.25,-0.189,-0.115,0.064,0.172,0.02,-0.01,-0.05,0.04,0.082,0.313,-0.26,0.085,0.158,1.0,-0.015
1,y3,-0.21,-0.178,-0.017,0.101,0.122,-0.196,-0.083,0.019,-0.168,-0.327,-0.032,0.22,0.183,-0.107,-0.015,1.0
2,.,1.0,-0.136,-0.416,-0.418,-0.171,-0.339,-0.077,0.286,0.127,0.102,0.249,-0.022,-0.016,0.197,0.256,-0.211
2,A1_1,-0.136,1.0,-0.224,-0.08,-0.267,0.072,-0.104,0.115,0.024,-0.149,-0.082,0.206,0.164,0.214,-0.186,-0.181
2,A1_2,-0.416,-0.224,1.0,0.006,0.39,0.227,0.186,-0.144,-0.489,-0.017,-0.181,-0.127,-0.416,-0.03,-0.118,-0.019
