,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.69,0.878,0.653,0.715,0.848,0.78,0.758,0.848,0.873,0.678,0.846,0.442,0.829,0.741,0.739
0,A1_1,0.69,1.0,0.803,0.562,0.919,0.736,0.805,0.948,0.747,0.699,0.657,0.718,0.657,0.782,0.779,0.798
0,A1_2,0.878,0.803,1.0,0.679,0.868,0.905,0.795,0.857,0.835,0.913,0.845,0.882,0.659,0.783,0.854,0.924
0,A1_3,0.653,0.562,0.679,1.0,0.59,0.588,0.64,0.643,0.464,0.753,0.697,0.773,0.713,0.822,0.881,0.612
0,B1_1,0.715,0.919,0.868,0.59,1.0,0.864,0.805,0.952,0.817,0.836,0.622,0.782,0.573,0.74,0.79,0.862
0,B1_2,0.848,0.736,0.905,0.588,0.864,1.0,0.803,0.792,0.843,0.95,0.739,0.862,0.413,0.807,0.667,0.892
0,B1_3,0.78,0.805,0.795,0.64,0.805,0.803,1.0,0.907,0.923,0.872,0.578,0.948,0.707,0.904,0.664,0.63
0,A2_1,0.758,0.948,0.857,0.643,0.952,0.792,0.907,1.0,0.876,0.825,0.601,0.852,0.719,0.818,0.818,0.761
0,A2_2,0.848,0.747,0.835,0.464,0.817,0.843,0.923,0.876,1.0,0.87,0.485,0.887,0.524,0.757,0.601,0.644
0,A2_3,0.873,0.699,0.913,0.753,0.836,0.95,0.872,0.825,0.87,1.0,0.721,0.959,0.573,0.869,0.765,0.813
0,B2_1,0.678,0.657,0.845,0.697,0.622,0.739,0.578,0.601,0.485,0.721,1.0,0.711,0.652,0.732,0.766,0.888
0,B2_2,0.846,0.718,0.882,0.773,0.782,0.862,0.948,0.852,0.887,0.959,0.711,1.0,0.729,0.912,0.763,0.719
0,B2_3,0.442,0.657,0.659,0.713,0.573,0.413,0.707,0.719,0.524,0.573,0.652,0.729,1.0,0.657,0.767,0.513
0,y1,0.829,0.782,0.783,0.822,0.74,0.807,0.904,0.818,0.757,0.869,0.732,0.912,0.657,1.0,0.757,0.703
0,y2,0.741,0.779,0.854,0.881,0.79,0.667,0.664,0.818,0.601,0.765,0.766,0.763,0.767,0.757,1.0,0.795
0,y3,0.739,0.798,0.924,0.612,0.862,0.892,0.63,0.761,0.644,0.813,0.888,0.719,0.513,0.703,0.795,1.0
1,.,1.0,-0.44,-0.508,-0.529,0.32,0.337,0.343,-0.551,-0.53,-0.56,0.307,0.346,0.322,0.378,0.325,0.332
1,A1_1,-0.44,1.0,0.982,0.971,0.348,0.328,0.309,0.979,0.966,0.95,0.246,0.222,0.258,-0.297,-0.284,-0.265
1,A1_2,-0.508,0.982,1.0,0.988,0.217,0.2,0.18,0.995,0.991,0.983,0.115,0.091,0.125,-0.426,-0.41,-0.395
1,A1_3,-0.529,0.971,0.988,1.0,0.156,0.139,0.117,0.995,0.997,0.995,0.058,0.029,0.068,-0.5,-0.481,-0.467
1,B1_1,0.32,0.348,0.217,0.156,1.0,0.998,0.998,0.175,0.133,0.071,0.989,0.989,0.993,0.414,0.392,0.426
1,B1_2,0.337,0.328,0.2,0.139,0.998,1.0,0.999,0.155,0.114,0.055,0.99,0.991,0.992,0.407,0.38,0.417
1,B1_3,0.343,0.309,0.18,0.117,0.998,0.999,1.0,0.136,0.095,0.034,0.992,0.994,0.995,0.416,0.39,0.425
1,A2_1,-0.551,0.979,0.995,0.995,0.175,0.155,0.136,1.0,0.996,0.989,0.076,0.048,0.087,-0.45,-0.429,-0.417
1,A2_2,-0.53,0.966,0.991,0.997,0.133,0.114,0.095,0.996,1.0,0.995,0.031,0.004,0.043,-0.511,-0.493,-0.482
1,A2_3,-0.56,0.95,0.983,0.995,0.071,0.055,0.034,0.989,0.995,1.0,-0.028,-0.056,-0.019,-0.539,-0.522,-0.508
1,B2_1,0.307,0.246,0.115,0.058,0.989,0.99,0.992,0.076,0.031,-0.028,1.0,0.999,0.998,0.44,0.417,0.453
1,B2_2,0.346,0.222,0.091,0.029,0.989,0.991,0.994,0.048,0.004,-0.056,0.999,1.0,0.998,0.46,0.436,0.47
1,B2_3,0.322,0.258,0.125,0.068,0.993,0.992,0.995,0.087,0.043,-0.019,0.998,0.998,1.0,0.439,0.418,0.45
1,y1,0.378,-0.297,-0.426,-0.5,0.414,0.407,0.416,-0.45,-0.511,-0.539,0.44,0.46,0.439,1.0,0.995,0.997
1,y2,0.325,-0.284,-0.41,-0.481,0.392,0.38,0.39,-0.429,-0.493,-0.522,0.417,0.436,0.418,0.995,1.0,0.997
1,y3,0.332,-0.265,-0.395,-0.467,0.426,0.417,0.425,-0.417,-0.482,-0.508,0.453,0.47,0.45,0.997,0.997,1.0
