,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.08,0.063,0.061,0.06,0.058,0.061,0.059,0.064,0.06,0.06,0.062,0.058,0.061,0.065,0.061,0.065
1,A1_1,0.079,0.062,0.056,0.06,0.062,0.062,0.063,0.064,0.061,0.059,0.06,0.058,0.061,0.066,0.064,0.063
1,A1_2,0.079,0.061,0.06,0.059,0.063,0.058,0.058,0.064,0.062,0.062,0.06,0.058,0.061,0.065,0.065,0.065
1,A1_3,0.081,0.061,0.06,0.059,0.063,0.058,0.06,0.061,0.061,0.061,0.06,0.058,0.062,0.063,0.065,0.067
1,B1_1,0.08,0.062,0.061,0.058,0.062,0.059,0.057,0.064,0.063,0.062,0.059,0.058,0.06,0.064,0.065,0.066
1,B1_2,0.078,0.063,0.062,0.059,0.057,0.06,0.055,0.069,0.064,0.063,0.058,0.059,0.057,0.064,0.063,0.068
1,B1_3,0.077,0.064,0.063,0.058,0.056,0.061,0.054,0.071,0.063,0.063,0.058,0.056,0.057,0.066,0.062,0.069
1,A2_1,0.078,0.062,0.062,0.059,0.06,0.06,0.057,0.067,0.062,0.063,0.059,0.058,0.059,0.068,0.064,0.066
1,A2_2,0.077,0.06,0.064,0.061,0.058,0.059,0.055,0.065,0.061,0.065,0.059,0.058,0.063,0.068,0.062,0.066
1,A2_3,0.08,0.064,0.062,0.059,0.056,0.061,0.059,0.065,0.062,0.061,0.06,0.054,0.062,0.067,0.06,0.068
1,B2_1,0.078,0.063,0.063,0.06,0.056,0.06,0.055,0.068,0.061,0.063,0.06,0.057,0.061,0.066,0.061,0.067
1,B2_2,0.08,0.062,0.061,0.06,0.059,0.059,0.058,0.064,0.062,0.061,0.061,0.059,0.062,0.063,0.063,0.067
1,B2_3,0.082,0.066,0.065,0.056,0.056,0.062,0.054,0.07,0.061,0.061,0.059,0.055,0.056,0.066,0.062,0.07
1,y1,0.078,0.063,0.063,0.058,0.058,0.061,0.055,0.069,0.061,0.062,0.059,0.058,0.057,0.067,0.064,0.065
1,y2,0.08,0.061,0.061,0.059,0.062,0.059,0.056,0.065,0.063,0.063,0.06,0.06,0.059,0.066,0.065,0.063
1,y3,0.08,0.063,0.062,0.06,0.058,0.06,0.056,0.067,0.061,0.063,0.06,0.059,0.058,0.068,0.062,0.063
2,.,0.097,0.062,0.059,0.058,0.056,0.06,0.057,0.063,0.059,0.058,0.06,0.057,0.059,0.066,0.063,0.066
2,A1_1,0.096,0.06,0.054,0.058,0.06,0.06,0.061,0.062,0.059,0.057,0.059,0.057,0.06,0.067,0.066,0.064
2,A1_2,0.097,0.06,0.058,0.057,0.061,0.057,0.056,0.062,0.06,0.06,0.058,0.056,0.059,0.066,0.066,0.066
2,A1_3,0.098,0.059,0.058,0.058,0.061,0.056,0.058,0.06,0.059,0.059,0.058,0.057,0.06,0.064,0.066,0.068
2,B1_1,0.097,0.06,0.059,0.057,0.06,0.057,0.056,0.063,0.061,0.06,0.058,0.057,0.058,0.065,0.067,0.067
2,B1_2,0.097,0.061,0.06,0.057,0.056,0.058,0.054,0.067,0.062,0.061,0.057,0.057,0.055,0.065,0.064,0.068
2,B1_3,0.096,0.062,0.061,0.056,0.054,0.059,0.052,0.069,0.061,0.061,0.057,0.055,0.055,0.067,0.064,0.07
2,A2_1,0.096,0.06,0.059,0.057,0.058,0.059,0.055,0.065,0.06,0.061,0.057,0.056,0.057,0.069,0.065,0.067
2,A2_2,0.094,0.058,0.062,0.059,0.056,0.058,0.054,0.063,0.059,0.063,0.058,0.057,0.061,0.069,0.063,0.067
2,A2_3,0.098,0.062,0.06,0.057,0.054,0.06,0.057,0.063,0.06,0.059,0.058,0.053,0.06,0.068,0.061,0.069
2,B2_1,0.096,0.061,0.061,0.059,0.054,0.058,0.053,0.066,0.06,0.061,0.058,0.056,0.059,0.067,0.062,0.068
2,B2_2,0.098,0.06,0.059,0.059,0.058,0.058,0.056,0.062,0.06,0.059,0.059,0.057,0.06,0.064,0.064,0.068
2,B2_3,0.101,0.064,0.063,0.054,0.055,0.06,0.052,0.068,0.06,0.059,0.057,0.053,0.054,0.067,0.063,0.071
2,y1,0.097,0.062,0.061,0.056,0.057,0.06,0.053,0.067,0.06,0.06,0.057,0.057,0.055,0.068,0.065,0.066
2,y2,0.098,0.059,0.059,0.057,0.06,0.058,0.054,0.063,0.061,0.061,0.058,0.059,0.057,0.067,0.066,0.064
2,y3,0.098,0.061,0.059,0.058,0.057,0.059,0.055,0.065,0.06,0.061,0.058,0.058,0.056,0.069,0.063,0.063
3,.,0.115,0.06,0.057,0.057,0.055,0.058,0.055,0.061,0.057,0.056,0.058,0.055,0.057,0.066,0.064,0.067
3,A1_1,0.114,0.058,0.053,0.056,0.058,0.059,0.059,0.06,0.058,0.055,0.057,0.055,0.058,0.068,0.067,0.065
3,A1_2,0.116,0.058,0.057,0.055,0.059,0.056,0.054,0.06,0.058,0.058,0.056,0.054,0.057,0.067,0.067,0.067
3,A1_3,0.117,0.057,0.057,0.056,0.059,0.055,0.056,0.058,0.058,0.057,0.056,0.055,0.058,0.064,0.067,0.069
3,B1_1,0.116,0.058,0.057,0.055,0.058,0.056,0.054,0.061,0.06,0.057,0.056,0.055,0.056,0.065,0.068,0.067
3,B1_2,0.117,0.06,0.058,0.055,0.054,0.057,0.052,0.065,0.06,0.058,0.055,0.056,0.053,0.066,0.065,0.069
3,B1_3,0.116,0.061,0.059,0.055,0.053,0.058,0.051,0.067,0.059,0.058,0.055,0.053,0.053,0.068,0.065,0.07
3,A2_1,0.115,0.058,0.058,0.055,0.057,0.058,0.053,0.063,0.058,0.058,0.055,0.055,0.055,0.07,0.066,0.067
3,A2_2,0.113,0.057,0.061,0.057,0.054,0.056,0.052,0.061,0.058,0.061,0.056,0.055,0.058,0.07,0.064,0.067
3,A2_3,0.117,0.061,0.058,0.056,0.053,0.058,0.055,0.062,0.059,0.056,0.057,0.052,0.057,0.069,0.062,0.07
3,B2_1,0.116,0.06,0.059,0.057,0.052,0.057,0.052,0.064,0.058,0.058,0.056,0.054,0.057,0.068,0.063,0.068
3,B2_2,0.116,0.059,0.057,0.057,0.056,0.057,0.054,0.06,0.058,0.057,0.058,0.056,0.058,0.065,0.065,0.069
3,B2_3,0.122,0.062,0.061,0.052,0.053,0.059,0.05,0.066,0.058,0.056,0.055,0.051,0.052,0.068,0.064,0.071
3,y1,0.116,0.06,0.059,0.054,0.055,0.059,0.052,0.065,0.058,0.058,0.056,0.055,0.053,0.069,0.066,0.067
3,y2,0.117,0.058,0.057,0.055,0.058,0.056,0.053,0.061,0.059,0.058,0.057,0.057,0.055,0.068,0.067,0.065
3,y3,0.118,0.059,0.058,0.056,0.055,0.058,0.053,0.063,0.058,0.058,0.056,0.057,0.055,0.07,0.064,0.064
4,.,0.133,0.058,0.056,0.055,0.053,0.057,0.054,0.059,0.056,0.054,0.057,0.054,0.056,0.067,0.064,0.068
4,A1_1,0.132,0.057,0.052,0.054,0.057,0.057,0.058,0.058,0.056,0.054,0.055,0.054,0.056,0.068,0.068,0.065
4,A1_2,0.134,0.056,0.055,0.053,0.057,0.054,0.053,0.058,0.056,0.056,0.055,0.053,0.055,0.068,0.068,0.068
4,A1_3,0.136,0.056,0.055,0.054,0.057,0.054,0.055,0.056,0.056,0.055,0.054,0.053,0.056,0.065,0.068,0.07
4,B1_1,0.136,0.057,0.055,0.052,0.056,0.055,0.052,0.059,0.058,0.056,0.054,0.054,0.054,0.066,0.068,0.068
4,B1_2,0.137,0.058,0.057,0.053,0.052,0.056,0.05,0.063,0.058,0.056,0.054,0.055,0.051,0.066,0.066,0.069
4,B1_3,0.136,0.059,0.058,0.052,0.051,0.056,0.049,0.065,0.057,0.056,0.053,0.052,0.051,0.068,0.065,0.071
4,A2_1,0.134,0.056,0.056,0.053,0.055,0.056,0.052,0.061,0.057,0.056,0.053,0.053,0.053,0.07,0.067,0.068
4,A2_2,0.131,0.055,0.059,0.055,0.052,0.055,0.05,0.06,0.056,0.059,0.054,0.053,0.056,0.071,0.065,0.068
4,A2_3,0.136,0.059,0.057,0.053,0.051,0.057,0.053,0.06,0.057,0.055,0.055,0.05,0.055,0.069,0.063,0.071
4,B2_1,0.135,0.058,0.058,0.054,0.051,0.056,0.05,0.062,0.056,0.057,0.055,0.053,0.055,0.069,0.064,0.069
4,B2_2,0.135,0.057,0.056,0.054,0.054,0.055,0.053,0.058,0.056,0.055,0.056,0.054,0.055,0.065,0.065,0.07
4,B2_3,0.143,0.06,0.059,0.05,0.051,0.057,0.048,0.064,0.056,0.054,0.054,0.05,0.05,0.069,0.064,0.072
4,y1,0.136,0.058,0.057,0.052,0.053,0.057,0.05,0.063,0.056,0.056,0.054,0.054,0.051,0.069,0.066,0.067
4,y2,0.136,0.056,0.055,0.053,0.057,0.055,0.051,0.059,0.057,0.056,0.055,0.055,0.053,0.069,0.067,0.065
4,y3,0.137,0.058,0.056,0.054,0.053,0.056,0.052,0.061,0.056,0.056,0.055,0.055,0.053,0.071,0.065,0.064
5,.,0.15,0.057,0.054,0.053,0.051,0.055,0.052,0.057,0.054,0.052,0.055,0.052,0.054,0.068,0.065,0.069
5,A1_1,0.148,0.055,0.05,0.053,0.055,0.056,0.056,0.056,0.054,0.052,0.054,0.053,0.054,0.069,0.068,0.066
5,A1_2,0.152,0.055,0.054,0.052,0.055,0.053,0.051,0.057,0.055,0.054,0.053,0.051,0.053,0.069,0.069,0.068
5,A1_3,0.153,0.054,0.054,0.052,0.055,0.052,0.053,0.055,0.054,0.053,0.053,0.052,0.054,0.066,0.069,0.071
5,B1_1,0.154,0.055,0.054,0.051,0.055,0.053,0.051,0.057,0.056,0.053,0.053,0.052,0.052,0.067,0.069,0.068
5,B1_2,0.156,0.056,0.055,0.051,0.051,0.054,0.049,0.061,0.057,0.054,0.052,0.053,0.049,0.067,0.067,0.069
5,B1_3,0.156,0.057,0.056,0.05,0.049,0.055,0.047,0.063,0.055,0.054,0.051,0.051,0.049,0.069,0.066,0.071
5,A2_1,0.152,0.055,0.055,0.051,0.053,0.054,0.05,0.059,0.055,0.054,0.052,0.052,0.051,0.071,0.067,0.069
5,A2_2,0.15,0.054,0.057,0.053,0.051,0.053,0.049,0.058,0.054,0.056,0.053,0.052,0.054,0.071,0.066,0.069
5,A2_3,0.154,0.057,0.055,0.052,0.049,0.055,0.052,0.058,0.055,0.053,0.053,0.049,0.053,0.07,0.063,0.071
5,B2_1,0.154,0.056,0.056,0.053,0.049,0.054,0.049,0.06,0.054,0.054,0.053,0.051,0.053,0.069,0.064,0.07
5,B2_2,0.153,0.056,0.054,0.053,0.052,0.054,0.051,0.057,0.055,0.053,0.054,0.053,0.054,0.066,0.066,0.07
5,B2_3,0.164,0.058,0.058,0.048,0.049,0.055,0.046,0.062,0.054,0.052,0.052,0.048,0.048,0.069,0.064,0.072
5,y1,0.155,0.056,0.056,0.05,0.052,0.056,0.049,0.061,0.054,0.053,0.052,0.052,0.05,0.07,0.067,0.067
5,y2,0.155,0.054,0.054,0.051,0.055,0.054,0.05,0.057,0.055,0.054,0.053,0.054,0.051,0.069,0.068,0.065
5,y3,0.156,0.056,0.054,0.052,0.052,0.055,0.05,0.059,0.054,0.054,0.053,0.054,0.051,0.071,0.065,0.064
6,.,0.166,0.055,0.053,0.052,0.05,0.054,0.051,0.055,0.053,0.051,0.054,0.051,0.053,0.068,0.065,0.069
6,A1_1,0.163,0.054,0.049,0.052,0.054,0.054,0.055,0.054,0.053,0.051,0.052,0.051,0.053,0.069,0.069,0.067
6,A1_2,0.167,0.053,0.052,0.05,0.054,0.051,0.05,0.054,0.053,0.053,0.052,0.05,0.052,0.069,0.069,0.069
6,A1_3,0.169,0.053,0.052,0.051,0.054,0.051,0.052,0.052,0.053,0.052,0.051,0.05,0.052,0.066,0.069,0.071
6,B1_1,0.171,0.053,0.052,0.049,0.053,0.052,0.05,0.055,0.054,0.052,0.051,0.051,0.05,0.067,0.07,0.069
6,B1_2,0.175,0.055,0.053,0.049,0.05,0.053,0.047,0.058,0.055,0.052,0.051,0.052,0.047,0.067,0.067,0.069
6,B1_3,0.174,0.055,0.055,0.049,0.048,0.053,0.046,0.06,0.054,0.052,0.05,0.049,0.047,0.069,0.066,0.071
6,A2_1,0.169,0.053,0.053,0.05,0.052,0.053,0.049,0.057,0.053,0.053,0.05,0.051,0.049,0.071,0.068,0.069
6,A2_2,0.166,0.052,0.056,0.052,0.049,0.052,0.047,0.056,0.053,0.055,0.051,0.051,0.053,0.072,0.066,0.069
6,A2_3,0.171,0.056,0.054,0.05,0.048,0.054,0.05,0.056,0.054,0.051,0.052,0.048,0.052,0.07,0.064,0.072
6,B2_1,0.172,0.055,0.055,0.051,0.048,0.053,0.047,0.058,0.053,0.053,0.051,0.05,0.051,0.07,0.065,0.07
6,B2_2,0.17,0.054,0.053,0.051,0.051,0.052,0.05,0.055,0.053,0.051,0.053,0.051,0.052,0.066,0.066,0.071
6,B2_3,0.183,0.056,0.056,0.047,0.047,0.054,0.045,0.059,0.052,0.051,0.05,0.047,0.046,0.069,0.065,0.073
6,y1,0.172,0.055,0.054,0.049,0.05,0.054,0.047,0.059,0.053,0.052,0.051,0.051,0.048,0.07,0.067,0.068
6,y2,0.171,0.053,0.052,0.05,0.054,0.052,0.048,0.055,0.054,0.053,0.052,0.053,0.05,0.069,0.069,0.066
6,y3,0.173,0.054,0.053,0.051,0.05,0.053,0.049,0.056,0.052,0.052,0.052,0.053,0.05,0.071,0.066,0.064
7,.,0.179,0.054,0.052,0.051,0.049,0.052,0.05,0.053,0.052,0.05,0.052,0.05,0.051,0.068,0.066,0.07
7,A1_1,0.176,0.052,0.048,0.05,0.053,0.053,0.054,0.052,0.052,0.05,0.051,0.05,0.052,0.07,0.07,0.067
7,A1_2,0.181,0.052,0.051,0.049,0.053,0.05,0.049,0.052,0.052,0.052,0.05,0.049,0.05,0.069,0.07,0.07
7,A1_3,0.183,0.051,0.051,0.05,0.052,0.049,0.051,0.05,0.052,0.051,0.05,0.049,0.051,0.067,0.07,0.072
7,B1_1,0.186,0.052,0.051,0.048,0.052,0.05,0.048,0.053,0.053,0.051,0.05,0.05,0.049,0.067,0.07,0.069
7,B1_2,0.191,0.053,0.052,0.048,0.049,0.052,0.046,0.056,0.053,0.051,0.049,0.051,0.046,0.067,0.068,0.069
7,B1_3,0.191,0.054,0.053,0.047,0.047,0.052,0.045,0.058,0.052,0.051,0.048,0.048,0.046,0.069,0.067,0.072
7,A2_1,0.185,0.052,0.052,0.049,0.05,0.052,0.048,0.055,0.052,0.051,0.049,0.049,0.048,0.071,0.069,0.069
7,A2_2,0.181,0.051,0.055,0.05,0.048,0.051,0.046,0.054,0.051,0.054,0.05,0.049,0.051,0.072,0.067,0.07
7,A2_3,0.186,0.054,0.053,0.049,0.047,0.052,0.049,0.054,0.052,0.05,0.05,0.046,0.05,0.071,0.065,0.073
7,B2_1,0.187,0.053,0.053,0.05,0.046,0.051,0.046,0.056,0.052,0.051,0.05,0.048,0.05,0.07,0.065,0.07
7,B2_2,0.184,0.053,0.052,0.05,0.05,0.051,0.049,0.053,0.052,0.05,0.051,0.05,0.051,0.067,0.067,0.071
7,B2_3,0.2,0.055,0.055,0.045,0.046,0.052,0.044,0.057,0.051,0.049,0.048,0.046,0.044,0.07,0.065,0.073
7,y1,0.188,0.053,0.053,0.048,0.049,0.053,0.046,0.056,0.051,0.051,0.05,0.05,0.047,0.07,0.068,0.068
7,y2,0.186,0.051,0.051,0.049,0.052,0.051,0.047,0.053,0.052,0.051,0.051,0.052,0.049,0.07,0.069,0.066
7,y3,0.188,0.053,0.052,0.05,0.049,0.052,0.048,0.054,0.051,0.051,0.05,0.052,0.048,0.072,0.066,0.065
8,.,0.191,0.053,0.051,0.049,0.048,0.051,0.049,0.052,0.051,0.049,0.051,0.049,0.05,0.069,0.067,0.071
8,A1_1,0.187,0.051,0.047,0.049,0.052,0.052,0.053,0.051,0.051,0.049,0.05,0.049,0.051,0.07,0.071,0.068
8,A1_2,0.193,0.051,0.05,0.048,0.051,0.049,0.048,0.051,0.051,0.051,0.049,0.048,0.049,0.07,0.071,0.071
8,A1_3,0.195,0.05,0.05,0.048,0.051,0.048,0.05,0.049,0.051,0.05,0.049,0.048,0.05,0.067,0.071,0.073
8,B1_1,0.198,0.051,0.05,0.047,0.051,0.049,0.047,0.052,0.052,0.05,0.049,0.049,0.048,0.067,0.071,0.07
8,B1_2,0.206,0.052,0.051,0.046,0.047,0.05,0.045,0.055,0.052,0.049,0.048,0.05,0.045,0.067,0.068,0.069
8,B1_3,0.206,0.052,0.052,0.046,0.045,0.05,0.043,0.057,0.051,0.05,0.047,0.047,0.044,0.069,0.068,0.072
8,A2_1,0.198,0.05,0.051,0.047,0.049,0.05,0.046,0.053,0.051,0.05,0.048,0.048,0.047,0.072,0.07,0.07
8,A2_2,0.194,0.05,0.053,0.049,0.047,0.05,0.045,0.053,0.05,0.052,0.048,0.048,0.05,0.072,0.068,0.07
8,A2_3,0.198,0.053,0.051,0.048,0.045,0.051,0.048,0.053,0.051,0.049,0.049,0.045,0.049,0.071,0.065,0.073
8,B2_1,0.201,0.052,0.052,0.048,0.045,0.05,0.045,0.054,0.05,0.05,0.049,0.047,0.048,0.07,0.066,0.071
8,B2_2,0.197,0.052,0.051,0.049,0.048,0.05,0.048,0.052,0.051,0.049,0.05,0.049,0.049,0.067,0.068,0.072
8,B2_3,0.215,0.053,0.053,0.044,0.044,0.051,0.042,0.056,0.05,0.048,0.047,0.044,0.043,0.07,0.066,0.074
8,y1,0.201,0.052,0.052,0.046,0.048,0.052,0.045,0.055,0.05,0.049,0.048,0.049,0.046,0.071,0.069,0.068
8,y2,0.199,0.05,0.05,0.047,0.051,0.05,0.046,0.052,0.051,0.05,0.049,0.051,0.048,0.07,0.07,0.066
8,y3,0.2,0.051,0.05,0.048,0.048,0.051,0.047,0.053,0.05,0.05,0.049,0.051,0.047,0.072,0.067,0.065
9,.,0.2,0.052,0.05,0.049,0.047,0.05,0.048,0.051,0.05,0.048,0.05,0.048,0.049,0.069,0.068,0.071
9,A1_1,0.195,0.05,0.046,0.048,0.051,0.051,0.052,0.05,0.05,0.048,0.049,0.048,0.05,0.071,0.072,0.069
9,A1_2,0.203,0.049,0.049,0.047,0.05,0.048,0.047,0.05,0.05,0.05,0.048,0.047,0.048,0.07,0.072,0.071
9,A1_3,0.204,0.049,0.049,0.048,0.05,0.047,0.049,0.048,0.05,0.049,0.048,0.047,0.049,0.067,0.072,0.074
9,B1_1,0.209,0.049,0.049,0.046,0.05,0.048,0.046,0.051,0.051,0.049,0.048,0.048,0.047,0.068,0.072,0.07
9,B1_2,0.219,0.05,0.05,0.045,0.047,0.049,0.044,0.054,0.051,0.048,0.047,0.049,0.043,0.067,0.069,0.069
9,B1_3,0.219,0.051,0.051,0.045,0.044,0.049,0.042,0.055,0.05,0.048,0.046,0.046,0.043,0.07,0.068,0.072
9,A2_1,0.209,0.049,0.05,0.046,0.048,0.049,0.046,0.052,0.05,0.049,0.046,0.047,0.046,0.072,0.071,0.07
9,A2_2,0.204,0.048,0.052,0.048,0.046,0.048,0.044,0.051,0.049,0.051,0.047,0.047,0.049,0.073,0.069,0.071
9,A2_3,0.208,0.051,0.051,0.047,0.045,0.05,0.047,0.052,0.05,0.048,0.048,0.044,0.048,0.072,0.066,0.074
9,B2_1,0.212,0.05,0.051,0.047,0.044,0.049,0.044,0.053,0.049,0.049,0.048,0.046,0.047,0.07,0.067,0.072
9,B2_2,0.207,0.05,0.05,0.048,0.048,0.049,0.047,0.05,0.05,0.048,0.049,0.048,0.048,0.068,0.069,0.073
9,B2_3,0.227,0.052,0.052,0.043,0.043,0.049,0.041,0.054,0.049,0.047,0.046,0.043,0.042,0.07,0.066,0.074
9,y1,0.212,0.05,0.051,0.045,0.047,0.051,0.044,0.054,0.049,0.048,0.047,0.048,0.045,0.071,0.069,0.068
9,y2,0.209,0.048,0.049,0.047,0.051,0.049,0.046,0.05,0.05,0.049,0.048,0.05,0.047,0.07,0.071,0.067
9,y3,0.211,0.05,0.049,0.048,0.048,0.05,0.046,0.051,0.049,0.049,0.048,0.05,0.046,0.072,0.068,0.065
10,.,0.207,0.051,0.049,0.048,0.046,0.049,0.048,0.05,0.049,0.048,0.049,0.047,0.049,0.07,0.068,0.072
10,A1_1,0.202,0.049,0.045,0.048,0.05,0.05,0.052,0.048,0.049,0.047,0.048,0.048,0.049,0.071,0.073,0.07
10,A1_2,0.21,0.048,0.048,0.046,0.05,0.047,0.047,0.049,0.049,0.049,0.047,0.046,0.047,0.071,0.073,0.072
10,A1_3,0.212,0.048,0.048,0.047,0.05,0.046,0.048,0.047,0.049,0.048,0.047,0.046,0.048,0.068,0.073,0.075
10,B1_1,0.218,0.048,0.048,0.045,0.049,0.047,0.046,0.049,0.05,0.048,0.047,0.047,0.046,0.068,0.073,0.071
10,B1_2,0.23,0.049,0.049,0.044,0.046,0.048,0.043,0.052,0.05,0.047,0.046,0.048,0.042,0.068,0.07,0.069
10,B1_3,0.23,0.05,0.05,0.044,0.044,0.048,0.041,0.054,0.049,0.047,0.045,0.045,0.042,0.07,0.069,0.073
10,A2_1,0.218,0.048,0.049,0.045,0.048,0.048,0.045,0.051,0.049,0.048,0.045,0.047,0.045,0.073,0.071,0.071
10,A2_2,0.213,0.047,0.052,0.047,0.045,0.048,0.043,0.05,0.048,0.051,0.046,0.046,0.048,0.073,0.069,0.072
10,A2_3,0.217,0.05,0.05,0.046,0.044,0.049,0.046,0.05,0.049,0.047,0.047,0.044,0.047,0.072,0.067,0.075
10,B2_1,0.222,0.05,0.05,0.047,0.043,0.048,0.043,0.052,0.048,0.048,0.047,0.045,0.046,0.071,0.067,0.072
10,B2_2,0.215,0.049,0.049,0.047,0.047,0.048,0.046,0.049,0.049,0.047,0.048,0.047,0.047,0.068,0.069,0.074
10,B2_3,0.238,0.051,0.051,0.042,0.042,0.048,0.04,0.053,0.048,0.046,0.045,0.042,0.041,0.07,0.067,0.075
10,y1,0.222,0.049,0.05,0.045,0.046,0.05,0.044,0.052,0.048,0.047,0.046,0.047,0.044,0.071,0.07,0.069
10,y2,0.218,0.047,0.048,0.046,0.05,0.048,0.045,0.049,0.049,0.048,0.048,0.049,0.046,0.071,0.072,0.067
10,y3,0.219,0.049,0.049,0.047,0.047,0.049,0.046,0.05,0.048,0.048,0.047,0.049,0.046,0.073,0.068,0.066
11,.,0.213,0.05,0.049,0.048,0.045,0.048,0.047,0.049,0.048,0.047,0.049,0.046,0.048,0.07,0.069,0.073
11,A1_1,0.207,0.048,0.045,0.047,0.05,0.049,0.051,0.047,0.049,0.047,0.048,0.047,0.049,0.072,0.074,0.07
11,A1_2,0.216,0.048,0.048,0.046,0.049,0.046,0.046,0.047,0.048,0.048,0.046,0.045,0.047,0.072,0.074,0.073
11,A1_3,0.218,0.047,0.048,0.046,0.049,0.045,0.047,0.046,0.048,0.048,0.046,0.046,0.047,0.069,0.074,0.076
11,B1_1,0.225,0.047,0.047,0.044,0.049,0.047,0.045,0.048,0.049,0.047,0.046,0.046,0.045,0.069,0.074,0.072
11,B1_2,0.239,0.048,0.048,0.044,0.045,0.048,0.042,0.051,0.049,0.046,0.045,0.047,0.042,0.068,0.07,0.069
11,B1_3,0.239,0.049,0.049,0.043,0.043,0.047,0.041,0.052,0.048,0.047,0.044,0.044,0.041,0.07,0.07,0.073
11,A2_1,0.225,0.047,0.048,0.045,0.047,0.047,0.044,0.049,0.048,0.048,0.045,0.046,0.044,0.073,0.072,0.072
11,A2_2,0.22,0.047,0.051,0.047,0.045,0.047,0.043,0.049,0.048,0.05,0.046,0.046,0.047,0.074,0.07,0.073
