,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.117,-0.026,-0.029,-0.009,0.029,0.269,-0.012,-0.013,0.02,0.03,0.247,0.131,-0.004,0.113,0.044
0,A1_1,0.117,1.0,-0.081,0.041,-0.141,0.094,-0.105,0.045,-0.25,0.038,0.026,0.122,-0.235,-0.025,-0.075,-0.092
0,A1_2,-0.026,-0.081,1.0,-0.199,0.15,-0.004,0.054,-0.095,0.027,0.146,-0.092,-0.17,-0.041,-0.173,0.121,-0.036
0,A1_3,-0.029,0.041,-0.199,1.0,0.085,0.106,-0.075,-0.244,-0.108,-0.236,-0.219,-0.107,0.105,0.051,0.028,0.138
0,B1_1,-0.009,-0.141,0.15,0.085,1.0,-0.177,-0.224,0.161,-0.219,-0.009,-0.202,0.029,0.162,-0.104,0.229,-0.092
0,B1_2,0.029,0.094,-0.004,0.106,-0.177,1.0,0.052,0.042,0.09,0.009,0.347,0.036,-0.017,0.014,0.033,0.157
0,B1_3,0.269,-0.105,0.054,-0.075,-0.224,0.052,1.0,-0.074,0.227,0.087,0.155,0.047,-0.095,0.055,-0.109,-0.149
0,A2_1,-0.012,0.045,-0.095,-0.244,0.161,0.042,-0.074,1.0,-0.06,0.054,-0.006,0.186,-0.127,-0.006,-0.215,0.05
0,A2_2,-0.013,-0.25,0.027,-0.108,-0.219,0.09,0.227,-0.06,1.0,0.148,0.165,-0.023,-0.086,0.233,0.145,0.046
0,A2_3,0.02,0.038,0.146,-0.236,-0.009,0.009,0.087,0.054,0.148,1.0,0.094,-0.062,0.121,-0.362,0.02,0.061
0,B2_1,0.03,0.026,-0.092,-0.219,-0.202,0.347,0.155,-0.006,0.165,0.094,1.0,-0.002,-0.027,0.183,-0.028,0.146
0,B2_2,0.247,0.122,-0.17,-0.107,0.029,0.036,0.047,0.186,-0.023,-0.062,-0.002,1.0,-0.114,0.026,-0.028,-0.25
0,B2_3,0.131,-0.235,-0.041,0.105,0.162,-0.017,-0.095,-0.127,-0.086,0.121,-0.027,-0.114,1.0,-0.281,0.227,0.195
0,y1,-0.004,-0.025,-0.173,0.051,-0.104,0.014,0.055,-0.006,0.233,-0.362,0.183,0.026,-0.281,1.0,0.1,-0.136
0,y2,0.113,-0.075,0.121,0.028,0.229,0.033,-0.109,-0.215,0.145,0.02,-0.028,-0.028,0.227,0.1,1.0,-0.188
0,y3,0.044,-0.092,-0.036,0.138,-0.092,0.157,-0.149,0.05,0.046,0.061,0.146,-0.25,0.195,-0.136,-0.188,1.0
1,.,1.0,0.12,-0.028,-0.024,-0.016,0.033,0.265,-0.016,-0.013,0.018,0.029,0.245,0.13,-0.006,0.114,0.047
1,A1_1,0.12,1.0,-0.082,0.04,-0.142,0.094,-0.105,0.044,-0.248,0.04,0.026,0.122,-0.235,-0.028,-0.078,-0.091
1,A1_2,-0.028,-0.082,1.0,-0.199,0.147,-0.004,0.054,-0.095,0.029,0.148,-0.093,-0.172,-0.041,-0.174,0.123,-0.035
1,A1_3,-0.024,0.04,-0.199,1.0,0.085,0.109,-0.073,-0.246,-0.107,-0.234,-0.217,-0.106,0.107,0.045,0.023,0.137
1,B1_1,-0.016,-0.142,0.147,0.085,1.0,-0.175,-0.223,0.16,-0.221,-0.014,-0.201,0.029,0.163,-0.099,0.232,-0.09
1,B1_2,0.033,0.094,-0.004,0.109,-0.175,1.0,0.051,0.042,0.089,0.005,0.346,0.034,-0.017,0.015,0.033,0.153
1,B1_3,0.265,-0.105,0.054,-0.073,-0.223,0.051,1.0,-0.075,0.226,0.083,0.154,0.043,-0.095,0.059,-0.106,-0.149
1,A2_1,-0.016,0.044,-0.095,-0.246,0.16,0.042,-0.075,1.0,-0.058,0.056,-0.006,0.186,-0.127,-0.007,-0.214,0.053
1,A2_2,-0.013,-0.248,0.029,-0.107,-0.221,0.089,0.226,-0.058,1.0,0.151,0.164,-0.025,-0.086,0.229,0.142,0.046
1,A2_3,0.018,0.04,0.148,-0.234,-0.014,0.005,0.083,0.056,0.151,1.0,0.091,-0.067,0.118,-0.362,0.018,0.061
1,B2_1,0.029,0.026,-0.093,-0.217,-0.201,0.346,0.154,-0.006,0.164,0.091,1.0,-0.006,-0.028,0.186,-0.025,0.145
