,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.077,0.014,0.035,0.026,0.016,0.013,0.02,0.049,0.025,0.063,0.03,0.034,0.023,0.091,0.312,0.173
2,A1_1,0.268,0.023,0.023,0.027,0.029,0.06,0.108,0.022,0.017,0.015,0.033,0.035,0.039,0.13,0.112,0.06
2,A1_2,0.165,0.017,0.032,0.033,0.02,0.043,0.206,0.012,0.005,0.021,0.015,0.018,0.008,0.161,0.137,0.108
2,A1_3,0.281,0.029,0.027,0.038,0.028,0.028,0.034,0.015,0.018,0.016,0.03,0.047,0.066,0.123,0.143,0.077
2,B1_1,0.496,0.117,0.037,0.08,0.007,0.013,0.022,0.012,0.023,0.013,0.011,0.014,0.016,0.084,0.026,0.029
2,B1_2,0.356,0.183,0.049,0.089,0.013,0.013,0.023,0.023,0.023,0.02,0.015,0.016,0.014,0.088,0.039,0.038
2,B1_3,0.308,0.274,0.051,0.098,0.021,0.01,0.037,0.011,0.008,0.015,0.011,0.011,0.007,0.079,0.027,0.033
2,A2_1,0.108,0.003,0.004,0.005,0.012,0.015,0.006,0.009,0.017,0.005,0.043,0.071,0.533,0.03,0.107,0.031
2,A2_2,0.086,0.003,0.002,0.002,0.012,0.01,0.006,0.008,0.017,0.006,0.047,0.039,0.712,0.01,0.03,0.01
2,A2_3,0.042,0.007,0.023,0.02,0.021,0.013,0.023,0.018,0.005,0.026,0.024,0.038,0.016,0.092,0.418,0.214
2,B2_1,0.065,0.013,0.049,0.032,0.008,0.004,0.015,0.025,0.02,0.157,0.013,0.018,0.011,0.071,0.259,0.239
2,B2_2,0.133,0.02,0.029,0.015,0.004,0.014,0.029,0.202,0.174,0.155,0.036,0.015,0.027,0.037,0.058,0.052
2,B2_3,0.104,0.007,0.009,0.004,0.001,0.006,0.005,0.147,0.514,0.079,0.023,0.008,0.053,0.011,0.016,0.011
2,y1,0.447,0.02,0.008,0.009,0.012,0.028,0.031,0.015,0.054,0.01,0.035,0.025,0.248,0.03,0.018,0.01
2,y2,0.418,0.057,0.016,0.018,0.049,0.03,0.076,0.012,0.018,0.013,0.043,0.028,0.128,0.048,0.028,0.018
2,y3,0.545,0.052,0.016,0.021,0.016,0.024,0.043,0.011,0.029,0.012,0.025,0.02,0.105,0.046,0.019,0.015
4,.,0.078,0.006,0.019,0.035,0.018,0.017,0.018,0.074,0.01,0.031,0.01,0.031,0.017,0.205,0.132,0.298
4,A1_1,0.119,0.005,0.004,0.003,0.018,0.748,0.02,0.006,0.007,0.007,0.012,0.005,0.009,0.007,0.014,0.015
4,A1_2,0.093,0.006,0.018,0.019,0.136,0.069,0.385,0.018,0.004,0.004,0.026,0.007,0.01,0.031,0.036,0.137
4,A1_3,0.108,0.009,0.011,0.013,0.088,0.36,0.154,0.029,0.007,0.01,0.017,0.008,0.008,0.027,0.038,0.112
4,B1_1,0.211,0.109,0.081,0.224,0.032,0.017,0.022,0.028,0.019,0.033,0.018,0.007,0.008,0.044,0.057,0.09
4,B1_2,0.078,0.308,0.034,0.46,0.01,0.005,0.003,0.006,0.006,0.018,0.009,0.003,0.001,0.01,0.022,0.028
4,B1_3,0.308,0.086,0.052,0.067,0.032,0.049,0.025,0.037,0.037,0.044,0.022,0.012,0.012,0.05,0.08,0.087
4,A2_1,0.477,0.014,0.009,0.012,0.011,0.043,0.008,0.013,0.036,0.026,0.08,0.06,0.08,0.046,0.062,0.023
4,A2_2,0.549,0.007,0.013,0.007,0.015,0.028,0.022,0.005,0.02,0.008,0.112,0.031,0.121,0.023,0.029,0.011
4,A2_3,0.505,0.011,0.011,0.009,0.016,0.045,0.018,0.009,0.021,0.013,0.107,0.045,0.105,0.03,0.039,0.017
4,B2_1,0.348,0.02,0.022,0.029,0.007,0.028,0.004,0.041,0.108,0.096,0.016,0.026,0.021,0.085,0.1,0.05
4,B2_2,0.131,0.018,0.021,0.036,0.011,0.03,0.007,0.229,0.033,0.099,0.007,0.025,0.016,0.14,0.073,0.125
4,B2_3,0.014,0.001,0.005,0.002,0.002,0.005,0.002,0.811,0.008,0.036,0.0,0.003,0.003,0.059,0.007,0.039
4,y1,0.243,0.032,0.034,0.027,0.126,0.064,0.265,0.025,0.015,0.009,0.038,0.005,0.011,0.019,0.028,0.059
4,y2,0.315,0.022,0.018,0.015,0.018,0.198,0.014,0.115,0.076,0.077,0.011,0.01,0.015,0.034,0.029,0.032
4,y3,0.629,0.044,0.02,0.016,0.02,0.043,0.018,0.01,0.059,0.019,0.055,0.008,0.022,0.01,0.018,0.008
6,.,0.153,0.026,0.029,0.033,0.027,0.032,0.034,0.036,0.045,0.01,0.026,0.019,0.03,0.134,0.1,0.266
6,A1_1,0.277,0.007,0.019,0.006,0.194,0.087,0.143,0.009,0.03,0.017,0.021,0.017,0.014,0.032,0.05,0.077
6,A1_2,0.302,0.007,0.028,0.004,0.287,0.023,0.215,0.004,0.016,0.015,0.011,0.011,0.004,0.017,0.02,0.036
6,A1_3,0.41,0.008,0.023,0.005,0.186,0.049,0.11,0.012,0.032,0.021,0.009,0.009,0.01,0.026,0.03,0.061
6,B1_1,0.517,0.108,0.116,0.041,0.027,0.007,0.039,0.007,0.016,0.009,0.01,0.012,0.006,0.026,0.018,0.039
