,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.045,0.007,0.111,0.063,0.077,0.176,0.037,0.067,0.002,0.141,0.108,0.029,0.017,0.08,0.012,0.028
0,A1_1,0.013,0.012,0.076,0.032,0.411,0.027,0.101,0.104,0.012,0.035,0.052,0.019,0.018,0.054,0.015,0.019
0,A1_2,0.034,0.016,0.089,0.085,0.224,0.009,0.026,0.095,0.018,0.111,0.108,0.03,0.028,0.073,0.026,0.027
0,A1_3,0.025,0.052,0.027,0.047,0.249,0.026,0.04,0.075,0.011,0.178,0.087,0.027,0.085,0.015,0.028,0.027
0,B1_1,0.021,0.027,0.026,0.02,0.473,0.028,0.072,0.077,0.008,0.084,0.036,0.018,0.03,0.05,0.017,0.013
0,B1_2,0.027,0.05,0.025,0.031,0.432,0.043,0.039,0.134,0.011,0.08,0.023,0.011,0.017,0.046,0.022,0.011
0,B1_3,0.052,0.191,0.016,0.04,0.23,0.027,0.016,0.094,0.016,0.164,0.029,0.01,0.034,0.044,0.029,0.009
0,A2_1,0.047,0.19,0.01,0.038,0.24,0.056,0.013,0.12,0.011,0.156,0.014,0.008,0.018,0.039,0.033,0.007
0,A2_2,0.031,0.134,0.008,0.048,0.216,0.087,0.017,0.062,0.006,0.264,0.024,0.008,0.031,0.034,0.024,0.005
0,A2_3,0.049,0.242,0.01,0.031,0.21,0.043,0.013,0.087,0.012,0.176,0.015,0.006,0.029,0.041,0.03,0.005
0,B2_1,0.04,0.116,0.007,0.033,0.246,0.037,0.026,0.07,0.009,0.283,0.023,0.009,0.042,0.032,0.02,0.007
0,B2_2,0.023,0.069,0.01,0.046,0.287,0.125,0.031,0.061,0.005,0.208,0.033,0.011,0.028,0.038,0.02,0.007
0,B2_3,0.031,0.097,0.018,0.025,0.432,0.034,0.02,0.092,0.007,0.086,0.025,0.014,0.018,0.074,0.019,0.007
0,y1,0.046,0.144,0.016,0.024,0.357,0.03,0.019,0.101,0.011,0.105,0.019,0.011,0.018,0.071,0.02,0.008
0,y2,0.05,0.189,0.011,0.038,0.229,0.065,0.01,0.132,0.009,0.148,0.014,0.008,0.017,0.041,0.032,0.007
0,y3,0.067,0.163,0.015,0.034,0.202,0.064,0.014,0.109,0.007,0.201,0.018,0.007,0.022,0.049,0.021,0.007
1,.,0.048,0.007,0.114,0.063,0.074,0.174,0.037,0.067,0.002,0.137,0.108,0.029,0.017,0.082,0.012,0.028
1,A1_1,0.015,0.012,0.081,0.033,0.394,0.027,0.1,0.108,0.012,0.035,0.053,0.019,0.018,0.056,0.015,0.02
1,A1_2,0.038,0.016,0.092,0.086,0.213,0.009,0.025,0.096,0.018,0.11,0.109,0.03,0.028,0.076,0.026,0.028
1,A1_3,0.03,0.054,0.029,0.047,0.232,0.028,0.04,0.078,0.011,0.176,0.088,0.027,0.086,0.016,0.029,0.03
1,B1_1,0.027,0.027,0.03,0.021,0.442,0.03,0.074,0.084,0.008,0.082,0.037,0.018,0.031,0.057,0.019,0.014
1,B1_2,0.038,0.055,0.029,0.033,0.378,0.046,0.037,0.15,0.012,0.081,0.024,0.011,0.018,0.051,0.024,0.014
1,B1_3,0.071,0.191,0.018,0.042,0.197,0.028,0.016,0.096,0.017,0.161,0.03,0.01,0.035,0.049,0.03,0.01
1,A2_1,0.066,0.188,0.012,0.04,0.206,0.059,0.013,0.127,0.012,0.145,0.015,0.009,0.02,0.043,0.038,0.009
1,A2_2,0.048,0.14,0.009,0.05,0.19,0.086,0.018,0.069,0.008,0.24,0.025,0.009,0.034,0.041,0.027,0.006
1,A2_3,0.071,0.234,0.011,0.032,0.18,0.043,0.014,0.091,0.013,0.17,0.016,0.007,0.032,0.046,0.033,0.006
1,B2_1,0.06,0.119,0.008,0.034,0.213,0.037,0.027,0.076,0.011,0.269,0.024,0.009,0.047,0.037,0.022,0.008
