,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.161,0.044,0.095,0.098,0.078,0.008,0.027,0.027,0.022,0.029,0.028,0.041,0.025,0.149,0.059,0.109
2,A1_1,0.362,0.018,0.004,0.018,0.009,0.469,0.002,0.009,0.005,0.01,0.012,0.007,0.006,0.01,0.048,0.013
2,A1_2,0.477,0.006,0.008,0.01,0.012,0.231,0.054,0.026,0.002,0.005,0.039,0.014,0.018,0.017,0.066,0.015
2,A1_3,0.421,0.019,0.013,0.022,0.023,0.181,0.029,0.022,0.007,0.013,0.042,0.023,0.022,0.039,0.084,0.04
2,B1_1,0.185,0.025,0.245,0.09,0.014,0.007,0.019,0.063,0.096,0.064,0.012,0.014,0.014,0.066,0.044,0.042
2,B1_2,0.142,0.182,0.188,0.213,0.036,0.005,0.001,0.034,0.018,0.045,0.005,0.008,0.003,0.043,0.033,0.042
2,B1_3,0.353,0.043,0.082,0.08,0.038,0.028,0.017,0.053,0.01,0.018,0.023,0.028,0.009,0.087,0.075,0.056
2,A2_1,0.092,0.004,0.011,0.008,0.024,0.014,0.407,0.009,0.008,0.009,0.052,0.023,0.24,0.029,0.037,0.032
2,A2_2,0.297,0.029,0.029,0.04,0.058,0.042,0.044,0.022,0.016,0.018,0.037,0.04,0.036,0.12,0.064,0.108
2,A2_3,0.348,0.022,0.015,0.025,0.029,0.107,0.037,0.022,0.004,0.016,0.1,0.041,0.03,0.045,0.115,0.045
2,B2_1,0.128,0.081,0.21,0.167,0.01,0.008,0.001,0.04,0.085,0.154,0.007,0.006,0.006,0.027,0.043,0.027
2,B2_2,0.402,0.051,0.078,0.089,0.01,0.076,0.005,0.065,0.015,0.051,0.015,0.008,0.007,0.018,0.091,0.017
2,B2_3,0.277,0.071,0.164,0.149,0.022,0.02,0.004,0.054,0.034,0.051,0.009,0.011,0.006,0.043,0.053,0.034
2,y1,0.319,0.059,0.103,0.111,0.035,0.036,0.009,0.038,0.04,0.056,0.015,0.014,0.018,0.044,0.058,0.044
2,y2,0.518,0.055,0.048,0.065,0.029,0.088,0.005,0.027,0.016,0.019,0.011,0.011,0.009,0.029,0.042,0.03
2,y3,0.529,0.035,0.037,0.043,0.054,0.083,0.019,0.026,0.008,0.01,0.017,0.014,0.017,0.032,0.04,0.034
4,.,0.071,0.131,0.015,0.022,0.012,0.006,0.043,0.009,0.036,0.085,0.012,0.016,0.027,0.229,0.237,0.05
4,A1_1,0.184,0.009,0.023,0.031,0.057,0.298,0.019,0.03,0.009,0.006,0.011,0.019,0.143,0.013,0.031,0.117
4,A1_2,0.215,0.016,0.006,0.005,0.13,0.073,0.064,0.008,0.013,0.013,0.017,0.022,0.06,0.059,0.142,0.158
4,A1_3,0.335,0.025,0.008,0.007,0.077,0.034,0.065,0.01,0.02,0.026,0.032,0.039,0.037,0.077,0.102,0.106
4,B1_1,0.184,0.087,0.077,0.053,0.014,0.008,0.025,0.049,0.062,0.176,0.009,0.015,0.011,0.103,0.081,0.045
4,B1_2,0.085,0.154,0.106,0.163,0.006,0.01,0.017,0.039,0.048,0.119,0.009,0.014,0.028,0.076,0.089,0.039
4,B1_3,0.072,0.049,0.319,0.207,0.005,0.015,0.004,0.133,0.043,0.077,0.002,0.007,0.015,0.022,0.015,0.015
4,A2_1,0.305,0.01,0.011,0.013,0.066,0.129,0.026,0.019,0.01,0.009,0.017,0.052,0.14,0.03,0.043,0.119
4,A2_2,0.185,0.042,0.007,0.008,0.04,0.013,0.05,0.008,0.023,0.052,0.026,0.091,0.045,0.231,0.143,0.034
4,A2_3,0.256,0.018,0.014,0.02,0.021,0.016,0.02,0.008,0.014,0.033,0.066,0.346,0.048,0.067,0.033,0.019
4,B2_1,0.092,0.034,0.126,0.3,0.005,0.023,0.007,0.076,0.028,0.082,0.007,0.031,0.051,0.05,0.036,0.051
4,B2_2,0.096,0.033,0.255,0.183,0.005,0.015,0.004,0.17,0.045,0.091,0.002,0.009,0.018,0.031,0.015,0.027
4,B2_3,0.189,0.04,0.037,0.058,0.024,0.048,0.034,0.034,0.029,0.042,0.012,0.013,0.053,0.054,0.1,0.233
4,y1,0.486,0.021,0.061,0.032,0.03,0.021,0.016,0.063,0.029,0.071,0.016,0.066,0.014,0.035,0.02,0.019
4,y2,0.472,0.017,0.038,0.027,0.056,0.062,0.021,0.062,0.023,0.027,0.015,0.031,0.038,0.026,0.026,0.061
4,y3,0.128,0.026,0.211,0.21,0.011,0.049,0.006,0.168,0.03,0.05,0.004,0.013,0.031,0.02,0.017,0.026
6,.,0.115,0.037,0.022,0.024,0.032,0.075,0.037,0.028,0.03,0.025,0.032,0.03,0.06,0.147,0.188,0.118
6,A1_1,0.089,0.009,0.013,0.033,0.068,0.03,0.094,0.011,0.016,0.008,0.034,0.02,0.036,0.164,0.151,0.223
6,A1_2,0.205,0.016,0.01,0.012,0.164,0.068,0.173,0.007,0.018,0.004,0.043,0.017,0.079,0.089,0.054,0.039
6,A1_3,0.163,0.01,0.016,0.02,0.031,0.06,0.056,0.02,0.012,0.034,0.07,0.027,0.055,0.054,0.123,0.248
6,B1_1,0.174,0.068,0.024,0.201,0.025,0.011,0.026,0.029,0.038,0.016,0.013,0.01,0.009,0.177,0.101,0.079
6,B1_2,0.237,0.525,0.033,0.066,0.006,0.004,0.002,0.025,0.019,0.007,0.004,0.006,0.006,0.034,0.022,0.004
6,B1_3,0.275,0.036,0.025,0.107,0.008,0.01,0.008,0.09,0.014,0.083,0.015,0.008,0.01,0.052,0.113,0.146
6,A2_1,0.289,0.026,0.011,0.012,0.14,0.041,0.16,0.009,0.016,0.005,0.045,0.016,0.052,0.097,0.057,0.023
6,A2_2,0.114,0.006,0.007,0.007,0.098,0.071,0.272,0.003,0.013,0.008,0.098,0.027,0.049,0.074,0.064,0.088
6,A2_3,0.151,0.008,0.016,0.036,0.021,0.017,0.036,0.012,0.01,0.042,0.051,0.02,0.015,0.058,0.108,0.396
6,B2_1,0.17,0.036,0.022,0.29,0.008,0.01,0.009,0.063,0.019,0.045,0.01,0.006,0.008,0.057,0.085,0.165
6,B2_2,0.211,0.014,0.017,0.048,0.007,0.023,0.01,0.042,0.013,0.193,0.022,0.01,0.012,0.03,0.085,0.264
