,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.129,0.083,0.055,0.011,0.017,0.026,0.025,0.073,0.047,0.057,0.049,0.057,0.111,0.054,0.007,0.198
0,A1_1,0.275,0.025,0.038,0.016,0.013,0.076,0.004,0.06,0.043,0.014,0.015,0.014,0.067,0.011,0.013,0.316
0,A1_2,0.01,0.372,0.017,0.008,0.017,0.037,0.031,0.177,0.024,0.065,0.089,0.02,0.031,0.02,0.034,0.048
0,A1_3,0.054,0.172,0.019,0.005,0.026,0.052,0.003,0.058,0.037,0.105,0.028,0.006,0.227,0.052,0.017,0.137
0,B1_1,0.076,0.098,0.054,0.038,0.02,0.031,0.023,0.147,0.015,0.092,0.149,0.025,0.066,0.093,0.014,0.06
0,B1_2,0.208,0.037,0.02,0.005,0.01,0.033,0.029,0.013,0.087,0.009,0.014,0.015,0.395,0.036,0.011,0.077
0,B1_3,0.116,0.095,0.048,0.033,0.046,0.032,0.021,0.096,0.102,0.026,0.036,0.05,0.066,0.045,0.002,0.187
0,A2_1,0.086,0.167,0.055,0.009,0.025,0.052,0.009,0.084,0.072,0.009,0.014,0.019,0.115,0.022,0.019,0.244
0,A2_2,0.022,0.2,0.034,0.01,0.042,0.022,0.007,0.129,0.04,0.188,0.033,0.07,0.032,0.018,0.003,0.148
0,A2_3,0.149,0.035,0.003,0.005,0.013,0.104,0.002,0.284,0.021,0.023,0.003,0.004,0.255,0.059,0.011,0.03
0,B2_1,0.051,0.239,0.036,0.006,0.018,0.012,0.005,0.213,0.008,0.037,0.127,0.049,0.052,0.019,0.004,0.126
0,B2_2,0.184,0.06,0.032,0.047,0.144,0.029,0.003,0.109,0.103,0.037,0.013,0.012,0.054,0.076,0.016,0.079
0,B2_3,0.024,0.253,0.007,0.003,0.012,0.027,0.041,0.227,0.039,0.034,0.021,0.017,0.131,0.112,0.022,0.031
0,y1,0.28,0.027,0.018,0.022,0.026,0.082,0.001,0.16,0.023,0.036,0.01,0.008,0.123,0.043,0.004,0.134
0,y2,0.018,0.334,0.037,0.02,0.033,0.01,0.016,0.2,0.011,0.025,0.166,0.023,0.023,0.042,0.016,0.026
0,y3,0.097,0.108,0.028,0.013,0.037,0.06,0.009,0.029,0.084,0.049,0.025,0.011,0.288,0.041,0.013,0.107
1,.,0.135,0.079,0.056,0.012,0.017,0.027,0.025,0.071,0.047,0.058,0.049,0.058,0.111,0.054,0.007,0.194
1,A1_1,0.299,0.023,0.038,0.016,0.012,0.072,0.005,0.056,0.042,0.014,0.014,0.014,0.063,0.011,0.014,0.308
1,A1_2,0.01,0.363,0.018,0.009,0.017,0.039,0.035,0.168,0.024,0.065,0.098,0.021,0.031,0.02,0.034,0.047
