,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.055,0.045,0.037,0.009,0.081,0.025,0.01,0.051,0.183,0.023,0.023,0.035,0.047,0.268,0.084,0.023
0,A1_1,0.014,0.158,0.119,0.006,0.077,0.07,0.023,0.062,0.007,0.036,0.002,0.021,0.057,0.259,0.038,0.051
0,A1_2,0.032,0.27,0.023,0.01,0.19,0.045,0.01,0.048,0.061,0.01,0.002,0.018,0.038,0.104,0.037,0.104
0,A1_3,0.026,0.083,0.224,0.039,0.056,0.077,0.032,0.14,0.038,0.032,0.013,0.01,0.032,0.169,0.01,0.017
0,B1_1,0.009,0.06,0.014,0.062,0.119,0.017,0.045,0.013,0.009,0.003,0.005,0.029,0.136,0.331,0.02,0.128
0,B1_2,0.002,0.079,0.014,0.007,0.166,0.013,0.032,0.034,0.004,0.032,0.001,0.011,0.003,0.099,0.054,0.45
0,B1_3,0.08,0.161,0.078,0.006,0.073,0.036,0.01,0.023,0.384,0.005,0.026,0.006,0.018,0.021,0.066,0.009
0,A2_1,0.025,0.004,0.06,0.005,0.227,0.039,0.003,0.022,0.072,0.083,0.004,0.004,0.01,0.063,0.044,0.337
0,A2_2,0.017,0.28,0.01,0.002,0.432,0.009,0.01,0.013,0.037,0.002,0.001,0.019,0.034,0.018,0.05,0.067
0,A2_3,0.295,0.034,0.049,0.02,0.113,0.045,0.018,0.057,0.072,0.074,0.012,0.003,0.0,0.012,0.006,0.191
0,B2_1,0.045,0.224,0.045,0.01,0.115,0.055,0.043,0.033,0.093,0.002,0.007,0.026,0.102,0.169,0.016,0.015
0,B2_2,0.006,0.016,0.001,0.002,0.021,0.006,0.007,0.009,0.005,0.002,0.001,0.003,0.001,0.018,0.028,0.875
0,B2_3,0.428,0.15,0.073,0.001,0.024,0.025,0.007,0.051,0.122,0.009,0.007,0.004,0.001,0.002,0.025,0.071
0,y1,0.153,0.002,0.024,0.005,0.028,0.015,0.007,0.019,0.01,0.105,0.009,0.001,0.001,0.005,0.013,0.602
0,y2,0.181,0.029,0.005,0.004,0.091,0.019,0.007,0.006,0.039,0.001,0.001,0.01,0.092,0.003,0.041,0.472
0,y3,0.124,0.005,0.09,0.017,0.082,0.026,0.01,0.027,0.068,0.278,0.006,0.001,0.001,0.009,0.009,0.247
1,.,0.08,0.042,0.037,0.011,0.061,0.024,0.012,0.056,0.161,0.027,0.028,0.04,0.045,0.283,0.077,0.018
1,A1_1,0.018,0.128,0.088,0.006,0.058,0.063,0.03,0.064,0.006,0.032,0.002,0.027,0.054,0.353,0.036,0.036
