,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.036,0.414,0.017,0.013,0.044,0.03,0.011,0.018,0.004,0.008,0.109,0.1,0.051,0.113,0.019,0.013
0,A1_1,0.018,0.505,0.003,0.011,0.025,0.012,0.009,0.017,0.006,0.003,0.002,0.363,0.002,0.002,0.013,0.009
0,A1_2,0.026,0.076,0.0,0.06,0.016,0.503,0.003,0.03,0.017,0.03,0.03,0.07,0.016,0.089,0.02,0.016
0,A1_3,0.049,0.458,0.003,0.001,0.023,0.004,0.095,0.028,0.03,0.165,0.0,0.001,0.002,0.077,0.048,0.016
0,B1_1,0.09,0.128,0.003,0.041,0.013,0.022,0.101,0.051,0.4,0.006,0.004,0.013,0.054,0.021,0.048,0.004
0,B1_2,0.015,0.245,0.003,0.003,0.012,0.022,0.005,0.107,0.015,0.053,0.006,0.007,0.058,0.35,0.022,0.078
0,B1_3,0.063,0.721,0.006,0.004,0.005,0.025,0.024,0.073,0.021,0.014,0.001,0.001,0.018,0.015,0.007,0.002
0,A2_1,0.009,0.063,0.006,0.042,0.008,0.238,0.006,0.022,0.135,0.018,0.098,0.269,0.027,0.029,0.02,0.012
0,A2_2,0.102,0.035,0.007,0.009,0.01,0.075,0.004,0.212,0.003,0.258,0.002,0.0,0.008,0.029,0.004,0.24
0,A2_3,0.003,0.053,0.022,0.004,0.006,0.043,0.318,0.171,0.307,0.019,0.002,0.025,0.003,0.008,0.015,0.002
0,B2_1,0.026,0.032,0.001,0.12,0.002,0.01,0.005,0.022,0.443,0.236,0.008,0.02,0.008,0.044,0.002,0.019
0,B2_2,0.03,0.032,0.076,0.001,0.013,0.38,0.177,0.016,0.032,0.055,0.065,0.014,0.021,0.014,0.059,0.015
0,B2_3,0.011,0.261,0.043,0.003,0.003,0.003,0.02,0.004,0.39,0.134,0.001,0.003,0.012,0.056,0.031,0.025
0,y1,0.033,0.135,0.057,0.001,0.001,0.015,0.219,0.012,0.392,0.002,0.003,0.007,0.01,0.004,0.083,0.027
0,y2,0.009,0.476,0.004,0.015,0.005,0.011,0.003,0.004,0.104,0.003,0.013,0.023,0.011,0.236,0.069,0.014
0,y3,0.026,0.244,0.005,0.004,0.003,0.033,0.006,0.006,0.016,0.1,0.008,0.072,0.131,0.022,0.093,0.23
