,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.072,0.045,0.038,0.026,0.051,0.023,0.031,0.073,0.033,0.034,0.053,0.024,0.022,0.105,0.245,0.124
1,A1_1,0.227,0.023,0.018,0.018,0.071,0.071,0.052,0.027,0.026,0.035,0.042,0.059,0.089,0.081,0.087,0.074
1,A1_2,0.11,0.022,0.015,0.016,0.16,0.053,0.06,0.006,0.004,0.019,0.05,0.084,0.061,0.151,0.121,0.068
1,A1_3,0.194,0.014,0.01,0.012,0.097,0.056,0.058,0.009,0.013,0.019,0.059,0.098,0.12,0.088,0.098,0.055
1,B1_1,0.267,0.203,0.055,0.221,0.006,0.016,0.018,0.034,0.023,0.036,0.007,0.025,0.018,0.023,0.025,0.023
1,B1_2,0.208,0.252,0.059,0.285,0.005,0.011,0.014,0.027,0.014,0.029,0.006,0.016,0.012,0.021,0.022,0.019
1,B1_3,0.247,0.121,0.054,0.099,0.018,0.03,0.03,0.065,0.04,0.048,0.02,0.029,0.03,0.048,0.065,0.057
1,A2_1,0.203,0.025,0.016,0.019,0.053,0.047,0.068,0.009,0.014,0.025,0.046,0.171,0.096,0.079,0.083,0.046
1,A2_2,0.191,0.014,0.01,0.011,0.076,0.042,0.056,0.012,0.021,0.019,0.079,0.098,0.123,0.075,0.119,0.055
1,A2_3,0.171,0.019,0.012,0.014,0.064,0.043,0.074,0.005,0.009,0.017,0.049,0.215,0.089,0.088,0.091,0.041
1,B2_1,0.182,0.021,0.017,0.016,0.007,0.022,0.015,0.222,0.263,0.043,0.022,0.011,0.036,0.016,0.054,0.053
1,B2_2,0.151,0.048,0.033,0.037,0.007,0.019,0.013,0.295,0.168,0.051,0.016,0.007,0.019,0.02,0.055,0.062
1,B2_3,0.143,0.041,0.031,0.03,0.017,0.021,0.02,0.188,0.137,0.041,0.037,0.014,0.028,0.038,0.128,0.087
1,y1,0.341,0.049,0.027,0.039,0.014,0.045,0.032,0.073,0.083,0.055,0.021,0.037,0.065,0.03,0.042,0.047
1,y2,0.427,0.019,0.011,0.017,0.017,0.06,0.036,0.026,0.056,0.037,0.022,0.058,0.135,0.024,0.026,0.03
1,y3,0.463,0.033,0.014,0.034,0.014,0.05,0.039,0.015,0.029,0.033,0.016,0.085,0.107,0.024,0.021,0.022
2,.,0.095,0.02,0.022,0.031,0.046,0.023,0.039,0.014,0.019,0.032,0.043,0.052,0.045,0.123,0.22,0.176
2,A1_1,0.137,0.01,0.015,0.008,0.296,0.107,0.131,0.013,0.009,0.027,0.016,0.039,0.023,0.039,0.057,0.074
2,A1_2,0.157,0.009,0.015,0.009,0.299,0.083,0.119,0.008,0.007,0.019,0.024,0.039,0.028,0.043,0.062,0.079
2,A1_3,0.192,0.011,0.014,0.008,0.325,0.127,0.09,0.012,0.008,0.023,0.017,0.039,0.02,0.027,0.039,0.047
2,B1_1,0.26,0.092,0.087,0.201,0.01,0.013,0.012,0.029,0.025,0.039,0.019,0.011,0.011,0.065,0.087,0.037
2,B1_2,0.434,0.112,0.057,0.148,0.009,0.009,0.01,0.011,0.018,0.014,0.026,0.014,0.015,0.036,0.049,0.037
2,B1_3,0.379,0.128,0.065,0.111,0.008,0.016,0.013,0.036,0.049,0.039,0.016,0.008,0.012,0.037,0.055,0.027
2,A2_1,0.205,0.006,0.006,0.009,0.093,0.017,0.051,0.005,0.005,0.005,0.107,0.185,0.069,0.048,0.046,0.145
2,A2_2,0.53,0.011,0.008,0.022,0.015,0.007,0.013,0.012,0.016,0.007,0.175,0.044,0.033,0.038,0.029,0.04
