,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.338,0.031,-0.179,-0.535,-0.432,-0.291,-0.336,0.044,-0.227,0.135,0.183,0.539,-0.702,-0.96,-0.963
1,A1_1,-0.338,1.0,0.744,0.739,-0.464,-0.481,-0.393,0.193,0.322,0.265,-0.423,-0.426,-0.486,-0.238,0.338,0.179
1,A1_2,0.031,0.744,1.0,0.792,-0.79,-0.702,-0.747,0.451,0.564,0.481,-0.822,-0.799,-0.642,-0.687,-0.073,-0.153
1,A1_3,-0.179,0.739,0.792,1.0,-0.533,-0.542,-0.624,0.628,0.85,0.692,-0.507,-0.703,-0.43,-0.473,0.259,0.172
1,B1_1,-0.535,-0.464,-0.79,-0.533,1.0,0.952,0.862,-0.267,-0.443,-0.339,0.551,0.52,0.243,0.924,0.576,0.618
1,B1_2,-0.432,-0.481,-0.702,-0.542,0.952,1.0,0.884,-0.369,-0.412,-0.453,0.475,0.511,0.257,0.852,0.484,0.494
1,B1_3,-0.291,-0.393,-0.747,-0.624,0.862,0.884,1.0,-0.575,-0.546,-0.527,0.588,0.658,0.422,0.798,0.31,0.295
1,A2_1,-0.336,0.193,0.451,0.628,-0.267,-0.369,-0.575,1.0,0.675,0.935,-0.609,-0.815,-0.632,-0.229,0.287,0.402
1,A2_2,0.044,0.322,0.564,0.85,-0.443,-0.412,-0.546,0.675,1.0,0.719,-0.352,-0.588,-0.154,-0.478,0.078,0.05
1,A2_3,-0.227,0.265,0.481,0.692,-0.339,-0.453,-0.527,0.935,0.719,1.0,-0.564,-0.808,-0.519,-0.339,0.18,0.285
1,B2_1,0.135,-0.423,-0.822,-0.507,0.551,0.475,0.588,-0.609,-0.352,-0.564,1.0,0.922,0.88,0.478,0.018,-0.011
1,B2_2,0.183,-0.426,-0.799,-0.703,0.52,0.511,0.658,-0.815,-0.588,-0.808,0.922,1.0,0.822,0.506,-0.086,-0.135
1,B2_3,0.539,-0.486,-0.642,-0.43,0.243,0.257,0.422,-0.632,-0.154,-0.519,0.88,0.822,1.0,0.097,-0.375,-0.414
1,y1,-0.702,-0.238,-0.687,-0.473,0.924,0.852,0.798,-0.229,-0.478,-0.339,0.478,0.506,0.097,1.0,0.708,0.724
1,y2,-0.96,0.338,-0.073,0.259,0.576,0.484,0.31,0.287,0.078,0.18,0.018,-0.086,-0.375,0.708,1.0,0.965
1,y3,-0.963,0.179,-0.153,0.172,0.618,0.494,0.295,0.402,0.05,0.285,-0.011,-0.135,-0.414,0.724,0.965,1.0
2,.,1.0,-0.139,-0.119,-0.296,-0.496,-0.372,-0.476,0.339,-0.025,0.219,-0.118,-0.346,-0.433,-0.71,-0.784,-0.787
2,A1_1,-0.139,1.0,0.906,0.857,-0.687,-0.539,-0.415,0.137,-0.45,0.468,-0.262,-0.32,-0.282,-0.175,-0.289,0.323
2,A1_2,-0.119,0.906,1.0,0.841,-0.741,-0.452,-0.477,0.285,-0.1,0.553,-0.267,-0.483,-0.266,-0.207,-0.344,0.304
2,A1_3,-0.296,0.857,0.841,1.0,-0.501,-0.336,-0.332,0.084,-0.275,0.494,-0.207,-0.284,-0.179,0.05,-0.067,0.529
2,B1_1,-0.496,-0.687,-0.741,-0.501,1.0,0.709,0.828,-0.586,0.084,-0.758,0.513,0.626,0.678,0.661,0.668,0.113
2,B1_2,-0.372,-0.539,-0.452,-0.336,0.709,1.0,0.807,-0.068,0.355,-0.349,0.055,-0.093,0.239,0.591,0.605,0.214
2,B1_3,-0.476,-0.415,-0.477,-0.332,0.828,0.807,1.0,-0.584,-0.124,-0.765,0.399,0.335,0.554,0.754,0.534,0.075
2,A2_1,0.339,0.137,0.285,0.084,-0.586,-0.068,-0.584,1.0,0.557,0.856,-0.739,-0.803,-0.756,-0.591,-0.172,0.095
2,A2_2,-0.025,-0.45,-0.1,-0.275,0.084,0.355,-0.124,0.557,1.0,0.265,-0.111,-0.295,-0.011,-0.196,0.131,0.051
2,A2_3,0.219,0.468,0.553,0.494,-0.758,-0.349,-0.765,0.856,0.265,1.0,-0.804,-0.735,-0.823,-0.469,-0.148,0.347
2,B2_1,-0.118,-0.262,-0.267,-0.207,0.513,0.055,0.399,-0.739,-0.111,-0.804,1.0,0.713,0.939,0.115,-0.168,-0.428
2,B2_2,-0.346,-0.32,-0.483,-0.284,0.626,-0.093,0.335,-0.803,-0.295,-0.735,0.713,1.0,0.752,0.317,0.259,-0.083
2,B2_3,-0.433,-0.282,-0.266,-0.179,0.678,0.239,0.554,-0.756,-0.011,-0.823,0.939,0.752,1.0,0.35,0.14,-0.145
2,y1,-0.71,-0.175,-0.207,0.05,0.661,0.591,0.754,-0.591,-0.196,-0.469,0.115,0.317,0.35,1.0,0.766,0.548
2,y2,-0.784,-0.289,-0.344,-0.067,0.668,0.605,0.534,-0.172,0.131,-0.148,-0.168,0.259,0.14,0.766,1.0,0.764
2,y3,-0.787,0.323,0.304,0.529,0.113,0.214,0.075,0.095,0.051,0.347,-0.428,-0.083,-0.145,0.548,0.764,1.0
3,.,1.0,-0.457,-0.526,-0.32,-0.13,-0.249,0.173,-0.334,-0.402,-0.251,0.229,0.574,0.208,-0.44,-0.141,-0.587
3,A1_1,-0.457,1.0,0.817,0.688,-0.378,-0.448,-0.494,0.128,-0.145,-0.297,-0.2,-0.473,-0.239,-0.228,-0.404,0.129
3,A1_2,-0.526,0.817,1.0,0.73,-0.589,-0.567,-0.736,0.515,0.358,0.205,-0.386,-0.808,-0.575,-0.336,-0.611,0.064
3,A1_3,-0.32,0.688,0.73,1.0,-0.318,-0.329,-0.692,0.115,-0.064,0.145,-0.502,-0.423,-0.386,-0.096,-0.251,0.306
3,B1_1,-0.13,-0.378,-0.589,-0.318,1.0,0.932,0.823,-0.561,-0.201,-0.362,0.582,0.514,0.748,0.608,0.664,0.236
3,B1_2,-0.249,-0.448,-0.567,-0.329,0.932,1.0,0.667,-0.364,-0.053,-0.1,0.315,0.315,0.482,0.755,0.733,0.397
3,B1_3,0.173,-0.494,-0.736,-0.692,0.823,0.667,1.0,-0.625,-0.259,-0.555,0.846,0.717,0.902,0.339,0.516,-0.094
3,A2_1,-0.334,0.128,0.515,0.115,-0.561,-0.364,-0.625,1.0,0.832,0.701,-0.487,-0.824,-0.793,-0.399,-0.599,-0.236
3,A2_2,-0.402,-0.145,0.358,-0.064,-0.201,-0.053,-0.259,0.832,1.0,0.7,-0.137,-0.684,-0.477,-0.207,-0.416,-0.204
3,A2_3,-0.251,-0.297,0.205,0.145,-0.362,-0.1,-0.555,0.701,0.7,1.0,-0.687,-0.54,-0.725,0.068,-0.082,0.208
3,B2_1,0.229,-0.2,-0.386,-0.502,0.582,0.315,0.846,-0.487,-0.137,-0.687,1.0,0.523,0.855,-0.116,0.03,-0.455
3,B2_2,0.574,-0.473,-0.808,-0.423,0.514,0.315,0.717,-0.824,-0.684,-0.54,0.523,1.0,0.813,0.207,0.555,-0.046
3,B2_3,0.208,-0.239,-0.575,-0.386,0.748,0.482,0.902,-0.793,-0.477,-0.725,0.855,0.813,1.0,0.226,0.449,-0.077
3,y1,-0.44,-0.228,-0.336,-0.096,0.608,0.755,0.339,-0.399,-0.207,0.068,-0.116,0.207,0.226,1.0,0.92,0.873
3,y2,-0.141,-0.404,-0.611,-0.251,0.664,0.733,0.516,-0.599,-0.416,-0.082,0.03,0.555,0.449,0.92,1.0,0.73
3,y3,-0.587,0.129,0.064,0.306,0.236,0.397,-0.094,-0.236,-0.204,0.208,-0.455,-0.046,-0.077,0.873,0.73,1.0
4,.,1.0,-0.413,-0.364,-0.385,-0.349,-0.21,-0.542,0.398,-0.203,-0.014,0.117,0.346,0.08,-0.656,-0.782,-0.657
4,A1_1,-0.413,1.0,0.783,0.552,-0.392,-0.505,-0.16,-0.083,-0.007,0.556,-0.053,-0.491,-0.258,-0.204,-0.186,-0.051
4,A1_2,-0.364,0.783,1.0,0.412,-0.428,-0.392,-0.337,0.359,0.54,0.845,-0.094,-0.747,-0.424,-0.286,-0.06,-0.121
4,A1_3,-0.385,0.552,0.412,1.0,-0.187,-0.181,-0.292,-0.058,0.025,0.362,-0.226,-0.221,-0.191,-0.065,0.013,0.14
4,B1_1,-0.349,-0.392,-0.428,-0.187,1.0,0.9,0.759,-0.437,-0.001,-0.613,0.538,0.407,0.7,0.311,0.515,0.086
4,B1_2,-0.21,-0.505,-0.392,-0.181,0.9,1.0,0.458,-0.045,0.306,-0.393,0.294,0.234,0.44,0.235,0.488,0.098
4,B1_3,-0.542,-0.16,-0.337,-0.292,0.759,0.458,1.0,-0.799,-0.314,-0.731,0.478,0.302,0.596,0.583,0.57,0.326
4,A2_1,0.398,-0.083,0.359,-0.058,-0.437,-0.045,-0.799,1.0,0.751,0.748,-0.418,-0.458,-0.592,-0.428,-0.24,-0.236
4,A2_2,-0.203,-0.007,0.54,0.025,-0.001,0.306,-0.314,0.751,1.0,0.651,-0.251,-0.644,-0.447,-0.056,0.304,0.062
4,A2_3,-0.014,0.556,0.845,0.362,-0.613,-0.393,-0.731,0.748,0.651,1.0,-0.374,-0.717,-0.66,-0.44,-0.242,-0.179
4,B2_1,0.117,-0.053,-0.094,-0.226,0.538,0.294,0.478,-0.418,-0.251,-0.374,1.0,0.422,0.893,-0.415,-0.238,-0.654
4,B2_2,0.346,-0.491,-0.747,-0.221,0.407,0.234,0.302,-0.458,-0.644,-0.717,0.422,1.0,0.741,-0.026,-0.068,-0.27
4,B2_3,0.08,-0.258,-0.424,-0.191,0.7,0.44,0.596,-0.592,-0.447,-0.66,0.893,0.741,1.0,-0.169,-0.042,-0.459
4,y1,-0.656,-0.204,-0.286,-0.065,0.311,0.235,0.583,-0.428,-0.056,-0.44,-0.415,-0.026,-0.169,1.0,0.859,0.934
4,y2,-0.782,-0.186,-0.06,0.013,0.515,0.488,0.57,-0.24,0.304,-0.242,-0.238,-0.068,-0.042,0.859,1.0,0.765
4,y3,-0.657,-0.051,-0.121,0.14,0.086,0.098,0.326,-0.236,0.062,-0.179,-0.654,-0.27,-0.459,0.934,0.765,1.0
5,.,1.0,-0.425,-0.289,-0.138,-0.131,-0.278,0.062,0.267,-0.054,-0.041,0.416,-0.226,0.319,-0.919,-0.921,-0.871
