,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,1.0,-0.058,0.65,0.221,-0.006,-0.309,-0.474,0.313,0.609,0.315,-0.54,-0.422,-0.408,-0.093,-0.272,0.112
2,A1_1,-0.058,1.0,0.368,0.128,-0.638,-0.331,0.039,0.093,0.255,0.588,-0.026,-0.129,0.247,0.651,0.836,0.569
2,A1_2,0.65,0.368,1.0,0.16,-0.009,-0.778,-0.328,0.509,0.76,0.659,-0.665,-0.873,-0.638,-0.034,0.275,0.1
2,A1_3,0.221,0.128,0.16,1.0,-0.533,-0.127,-0.652,0.701,0.469,0.249,-0.444,0.067,-0.188,0.198,0.339,0.126
2,B1_1,-0.006,-0.638,-0.009,-0.533,1.0,-0.201,-0.07,0.043,-0.23,-0.381,0.197,-0.222,-0.557,-0.859,-0.568,-0.657
2,B1_2,-0.309,-0.331,-0.778,-0.127,-0.201,1.0,0.492,-0.665,-0.573,-0.461,0.403,0.754,0.679,0.379,-0.435,0.303
2,B1_3,-0.474,0.039,-0.328,-0.652,-0.07,0.492,1.0,-0.821,-0.397,-0.02,0.17,0.091,0.562,0.402,-0.032,0.293
2,A2_1,0.313,0.093,0.509,0.701,0.043,-0.665,-0.821,1.0,0.636,0.406,-0.478,-0.331,-0.75,-0.277,0.356,-0.178
2,A2_2,0.609,0.255,0.76,0.469,-0.23,-0.573,-0.397,0.636,1.0,0.83,-0.822,-0.514,-0.574,0.113,0.362,0.133
2,A2_3,0.315,0.588,0.659,0.249,-0.381,-0.461,-0.02,0.406,0.83,1.0,-0.697,-0.413,-0.285,0.438,0.665,0.421
2,B2_1,-0.54,-0.026,-0.665,-0.444,0.197,0.403,0.17,-0.478,-0.822,-0.697,1.0,0.592,0.461,-0.062,-0.235,-0.034
2,B2_2,-0.422,-0.129,-0.873,0.067,-0.222,0.754,0.091,-0.331,-0.514,-0.413,0.592,1.0,0.622,0.245,-0.122,0.122
2,B2_3,-0.408,0.247,-0.638,-0.188,-0.557,0.679,0.562,-0.75,-0.574,-0.285,0.461,0.622,1.0,0.589,0.082,0.384
2,y1,-0.093,0.651,-0.034,0.198,-0.859,0.379,0.402,-0.277,0.113,0.438,-0.062,0.245,0.589,1.0,0.474,0.899
2,y2,-0.272,0.836,0.275,0.339,-0.568,-0.435,-0.032,0.356,0.362,0.665,-0.235,-0.122,0.082,0.474,1.0,0.3
2,y3,0.112,0.569,0.1,0.126,-0.657,0.303,0.293,-0.178,0.133,0.421,-0.034,0.122,0.384,0.899,0.3,1.0
4,.,1.0,0.418,0.041,0.014,-0.4,0.179,0.076,0.403,0.704,0.183,0.101,0.234,-0.277,-0.545,-0.745,-0.593
4,A1_1,0.418,1.0,-0.463,0.24,0.014,0.074,-0.128,0.312,0.545,0.303,-0.74,0.367,-0.822,-0.497,-0.372,-0.504
4,A1_2,0.041,-0.463,1.0,0.106,0.037,-0.507,-0.522,-0.024,-0.356,0.469,0.421,-0.48,0.437,0.179,-0.342,-0.265
4,A1_3,0.014,0.24,0.106,1.0,-0.124,-0.251,-0.163,0.05,0.01,0.076,-0.322,-0.198,-0.211,0.396,0.133,0.092
4,B1_1,-0.4,0.014,0.037,-0.124,1.0,0.054,-0.016,-0.456,-0.508,-0.111,0.073,0.393,0.157,-0.362,0.117,0.134
4,B1_2,0.179,0.074,-0.507,-0.251,0.054,1.0,0.925,-0.295,0.03,-0.503,0.21,0.509,0.206,-0.132,-0.104,0.386
4,B1_3,0.076,-0.128,-0.522,-0.163,-0.016,0.925,1.0,-0.328,0.052,-0.665,0.326,0.489,0.251,0.05,0.118,0.585
4,A2_1,0.403,0.312,-0.024,0.05,-0.456,-0.295,-0.328,1.0,0.72,0.41,-0.421,0.223,-0.552,-0.254,-0.377,-0.484
4,A2_2,0.704,0.545,-0.356,0.01,-0.508,0.03,0.052,0.72,1.0,0.177,-0.33,0.446,-0.736,-0.417,-0.432,-0.463
4,A2_3,0.183,0.303,0.469,0.076,-0.111,-0.503,-0.665,0.41,0.177,1.0,-0.482,-0.16,-0.432,-0.016,-0.645,-0.813
4,B2_1,0.101,-0.74,0.421,-0.322,0.073,0.21,0.326,-0.421,-0.33,-0.482,1.0,-0.135,0.822,-0.007,0.053,0.356
4,B2_2,0.234,0.367,-0.48,-0.198,0.393,0.509,0.489,0.223,0.446,-0.16,-0.135,1.0,-0.378,-0.588,-0.264,-0.015
4,B2_3,-0.277,-0.822,0.437,-0.211,0.157,0.206,0.251,-0.552,-0.736,-0.432,0.822,-0.378,1.0,0.299,0.254,0.514
4,y1,-0.545,-0.497,0.179,0.396,-0.362,-0.132,0.05,-0.254,-0.417,-0.016,-0.007,-0.588,0.299,1.0,0.469,0.48
4,y2,-0.745,-0.372,-0.342,0.133,0.117,-0.104,0.118,-0.377,-0.432,-0.645,0.053,-0.264,0.254,0.469,1.0,0.774
4,y3,-0.593,-0.504,-0.265,0.092,0.134,0.386,0.585,-0.484,-0.463,-0.813,0.356,-0.015,0.514,0.48,0.774,1.0
6,.,1.0,0.114,0.016,0.2,-0.131,0.482,0.028,0.453,0.479,-0.27,0.114,-0.385,-0.158,-0.636,-0.225,-0.813
6,A1_1,0.114,1.0,0.445,0.658,-0.184,0.065,-0.485,0.722,0.484,0.255,-0.46,-0.686,-0.201,-0.091,0.594,-0.23
6,A1_2,0.016,0.445,1.0,-0.198,-0.534,-0.642,-0.685,0.655,0.027,-0.022,-0.234,-0.108,-0.285,-0.328,-0.143,-0.324
6,A1_3,0.2,0.658,-0.198,1.0,0.088,0.484,-0.055,0.319,0.255,-0.014,-0.174,-0.424,0.018,0.197,0.51,-0.195
6,B1_1,-0.131,-0.184,-0.534,0.088,1.0,0.599,0.79,-0.482,0.029,-0.169,0.091,0.233,0.325,0.363,-0.018,0.332
6,B1_2,0.482,0.065,-0.642,0.484,0.599,1.0,0.702,-0.022,0.382,-0.22,0.278,-0.145,0.37,-0.067,0.24,-0.262
6,B1_3,0.028,-0.485,-0.685,-0.055,0.79,0.702,1.0,-0.525,-0.084,-0.343,0.497,0.427,0.479,0.174,0.001,0.137
6,A2_1,0.453,0.722,0.655,0.319,-0.482,-0.022,-0.525,1.0,0.232,-0.223,0.049,-0.391,0.064,-0.676,0.202,-0.763
6,A2_2,0.479,0.484,0.027,0.255,0.029,0.382,-0.084,0.232,1.0,0.596,-0.61,-0.781,-0.493,-0.032,0.255,-0.095
6,A2_3,-0.27,0.255,-0.022,-0.014,-0.169,-0.22,-0.343,-0.223,0.596,1.0,-0.82,-0.616,-0.642,0.447,0.371,0.593
6,B2_1,0.114,-0.46,-0.234,-0.174,0.091,0.278,0.497,0.049,-0.61,-0.82,1.0,0.665,0.813,-0.441,-0.145,-0.427
6,B2_2,-0.385,-0.686,-0.108,-0.424,0.233,-0.145,0.427,-0.391,-0.781,-0.616,0.665,1.0,0.612,0.134,-0.504,0.114
6,B2_3,-0.158,-0.201,-0.285,0.018,0.325,0.37,0.479,0.064,-0.493,-0.642,0.813,0.612,1.0,-0.212,0.019,-0.185
6,y1,-0.636,-0.091,-0.328,0.197,0.363,-0.067,0.174,-0.676,-0.032,0.447,-0.441,0.134,-0.212,1.0,0.132,0.811
6,y2,-0.225,0.594,-0.143,0.51,-0.018,0.24,0.001,0.202,0.255,0.371,-0.145,-0.504,0.019,0.132,1.0,0.181
6,y3,-0.813,-0.23,-0.324,-0.195,0.332,-0.262,0.137,-0.763,-0.095,0.593,-0.427,0.114,-0.185,0.811,0.181,1.0
8,.,1.0,0.657,-0.433,0.051,-0.216,0.187,-0.099,-0.442,0.319,0.122,0.452,-0.145,-0.52,-0.856,-0.734,-0.152
8,A1_1,0.657,1.0,0.078,0.525,-0.571,-0.494,-0.472,-0.525,0.475,0.46,-0.103,-0.182,-0.49,-0.43,-0.556,-0.325
8,A1_2,-0.433,0.078,1.0,0.781,-0.164,-0.782,-0.627,0.586,0.25,0.156,-0.726,-0.062,-0.017,0.193,0.013,-0.333
8,A1_3,0.051,0.525,0.781,1.0,-0.513,-0.84,-0.505,0.328,0.311,0.21,-0.365,-0.364,-0.21,-0.082,-0.238,-0.548
8,B1_1,-0.216,-0.571,-0.164,-0.513,1.0,0.469,0.245,0.01,-0.551,-0.592,0.178,0.319,0.044,-0.032,-0.026,0.377
8,B1_2,0.187,-0.494,-0.782,-0.84,0.469,1.0,0.631,-0.179,-0.342,-0.462,0.571,0.257,0.127,-0.188,0.16,0.335
8,B1_3,-0.099,-0.472,-0.627,-0.505,0.245,0.631,1.0,-0.177,-0.713,-0.544,0.691,-0.133,0.327,0.339,0.485,0.102
8,A2_1,-0.442,-0.525,0.586,0.328,0.01,-0.179,-0.177,1.0,0.061,-0.152,-0.232,-0.075,0.293,0.088,0.16,-0.212
8,A2_2,0.319,0.475,0.25,0.311,-0.551,-0.342,-0.713,0.061,1.0,0.859,-0.28,-0.31,-0.609,-0.376,-0.255,0.196
8,A2_3,0.122,0.46,0.156,0.21,-0.592,-0.462,-0.544,-0.152,0.859,1.0,-0.254,-0.415,-0.52,-0.003,-0.041,0.312
8,B2_1,0.452,-0.103,-0.726,-0.365,0.178,0.571,0.691,-0.232,-0.28,-0.254,1.0,-0.481,-0.225,-0.265,-0.031,0.215
