,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.025,0.014,0.026,0.005,0.012,0.053,0.016,0.007,0.024,0.014,0.036,0.032,0.024,0.053,0.171,0.487
2,A1_1,0.052,0.015,0.009,0.011,0.069,0.359,0.063,0.026,0.02,0.007,0.045,0.068,0.052,0.033,0.077,0.093
2,A1_2,0.101,0.018,0.01,0.01,0.163,0.267,0.042,0.026,0.01,0.009,0.071,0.111,0.049,0.023,0.046,0.043
2,A1_3,0.034,0.012,0.008,0.004,0.064,0.366,0.022,0.015,0.007,0.003,0.066,0.143,0.056,0.022,0.055,0.123
2,B1_1,0.363,0.026,0.045,0.051,0.009,0.004,0.016,0.018,0.047,0.324,0.007,0.003,0.005,0.021,0.036,0.026
2,B1_2,0.489,0.03,0.016,0.126,0.011,0.009,0.02,0.029,0.071,0.121,0.013,0.005,0.008,0.014,0.017,0.021
2,B1_3,0.497,0.035,0.048,0.036,0.017,0.01,0.013,0.031,0.042,0.167,0.015,0.007,0.008,0.022,0.027,0.025
2,A2_1,0.085,0.021,0.015,0.011,0.06,0.184,0.021,0.014,0.014,0.01,0.113,0.122,0.053,0.025,0.073,0.178
2,A2_2,0.081,0.02,0.015,0.009,0.08,0.188,0.024,0.014,0.011,0.01,0.114,0.129,0.052,0.031,0.076,0.145
2,A2_3,0.057,0.014,0.016,0.008,0.08,0.139,0.021,0.006,0.006,0.007,0.173,0.121,0.042,0.034,0.111,0.166
2,B2_1,0.02,0.015,0.014,0.008,0.005,0.025,0.012,0.011,0.087,0.018,0.015,0.015,0.018,0.033,0.092,0.614
2,B2_2,0.128,0.032,0.042,0.026,0.01,0.015,0.026,0.036,0.178,0.165,0.01,0.007,0.014,0.046,0.091,0.175
2,B2_3,0.08,0.03,0.018,0.023,0.008,0.035,0.024,0.062,0.326,0.038,0.011,0.011,0.02,0.041,0.052,0.223
2,y1,0.581,0.028,0.014,0.071,0.038,0.025,0.017,0.026,0.028,0.056,0.041,0.016,0.014,0.011,0.015,0.017
2,y2,0.386,0.03,0.015,0.035,0.119,0.073,0.04,0.049,0.027,0.059,0.039,0.035,0.029,0.017,0.028,0.021
2,y3,0.372,0.037,0.037,0.051,0.018,0.017,0.03,0.046,0.055,0.205,0.01,0.009,0.012,0.028,0.04,0.034
4,.,0.15,0.055,0.023,0.032,0.024,0.013,0.013,0.042,0.036,0.024,0.048,0.019,0.02,0.084,0.251,0.168
4,A1_1,0.205,0.003,0.003,0.004,0.04,0.512,0.058,0.005,0.003,0.003,0.017,0.084,0.011,0.027,0.017,0.007
4,A1_2,0.25,0.018,0.02,0.03,0.041,0.105,0.03,0.033,0.024,0.015,0.062,0.124,0.023,0.052,0.114,0.059
4,A1_3,0.444,0.023,0.009,0.007,0.052,0.068,0.05,0.02,0.012,0.017,0.012,0.013,0.022,0.134,0.078,0.039
4,B1_1,0.311,0.05,0.05,0.082,0.005,0.011,0.009,0.012,0.066,0.031,0.024,0.01,0.022,0.016,0.027,0.276
4,B1_2,0.435,0.041,0.033,0.037,0.009,0.055,0.034,0.019,0.036,0.048,0.018,0.028,0.023,0.02,0.034,0.13
4,B1_3,0.411,0.076,0.031,0.026,0.005,0.01,0.013,0.014,0.047,0.04,0.005,0.003,0.013,0.03,0.045,0.231
4,A2_1,0.119,0.007,0.006,0.005,0.16,0.141,0.043,0.019,0.004,0.006,0.107,0.11,0.03,0.126,0.1,0.017
4,A2_2,0.669,0.012,0.021,0.023,0.016,0.063,0.022,0.009,0.022,0.008,0.028,0.021,0.02,0.014,0.012,0.039
4,A2_3,0.46,0.017,0.026,0.03,0.022,0.105,0.036,0.011,0.019,0.014,0.067,0.05,0.028,0.02,0.024,0.069
4,B2_1,0.259,0.055,0.037,0.028,0.008,0.006,0.005,0.033,0.143,0.03,0.006,0.005,0.014,0.07,0.136,0.163
4,B2_2,0.519,0.039,0.034,0.033,0.008,0.03,0.017,0.014,0.045,0.024,0.011,0.012,0.015,0.023,0.035,0.141
4,B2_3,0.484,0.039,0.027,0.038,0.005,0.012,0.013,0.042,0.093,0.029,0.01,0.009,0.01,0.02,0.085,0.084
4,y1,0.294,0.038,0.042,0.033,0.026,0.029,0.024,0.036,0.041,0.038,0.107,0.041,0.069,0.036,0.042,0.104
4,y2,0.771,0.012,0.016,0.015,0.005,0.041,0.023,0.012,0.024,0.014,0.006,0.012,0.009,0.006,0.009,0.025
4,y3,0.522,0.016,0.034,0.03,0.015,0.038,0.022,0.036,0.048,0.018,0.064,0.049,0.031,0.013,0.027,0.037
6,.,0.125,0.015,0.03,0.03,0.019,0.039,0.051,0.028,0.024,0.042,0.05,0.018,0.032,0.237,0.095,0.165
6,A1_1,0.085,0.006,0.013,0.014,0.02,0.051,0.166,0.007,0.006,0.011,0.037,0.041,0.022,0.171,0.066,0.285
