,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.096,0.032,0.047,0.034,0.088,0.093,0.046,0.039,0.046,0.076,0.091,0.039,0.053,0.084,0.102,0.034
0,A1_1,0.068,0.033,0.021,0.022,0.029,0.079,0.07,0.078,0.03,0.129,0.075,0.043,0.101,0.119,0.061,0.042
0,A1_2,0.081,0.029,0.061,0.01,0.019,0.066,0.071,0.117,0.016,0.101,0.077,0.041,0.042,0.091,0.149,0.029
0,A1_3,0.053,0.046,0.018,0.036,0.054,0.036,0.088,0.071,0.02,0.045,0.108,0.044,0.063,0.103,0.195,0.02
0,B1_1,0.026,0.017,0.031,0.013,0.006,0.265,0.207,0.073,0.008,0.083,0.104,0.026,0.023,0.066,0.046,0.005
0,B1_2,0.145,0.018,0.009,0.021,0.018,0.102,0.161,0.105,0.02,0.024,0.096,0.012,0.032,0.094,0.135,0.009
0,B1_3,0.161,0.031,0.014,0.01,0.032,0.101,0.108,0.149,0.03,0.033,0.07,0.02,0.084,0.074,0.067,0.017
0,A2_1,0.047,0.019,0.013,0.029,0.033,0.115,0.062,0.242,0.017,0.026,0.165,0.008,0.027,0.096,0.085,0.017
0,A2_2,0.045,0.017,0.012,0.012,0.022,0.114,0.051,0.268,0.011,0.037,0.196,0.011,0.06,0.044,0.089,0.012
0,A2_3,0.17,0.033,0.01,0.016,0.028,0.045,0.064,0.142,0.027,0.017,0.094,0.01,0.041,0.067,0.217,0.019
0,B2_1,0.091,0.082,0.012,0.013,0.085,0.058,0.057,0.211,0.038,0.019,0.129,0.008,0.054,0.051,0.051,0.039
0,B2_2,0.123,0.025,0.023,0.024,0.029,0.091,0.037,0.141,0.039,0.026,0.225,0.011,0.027,0.064,0.103,0.011
0,B2_3,0.119,0.029,0.019,0.022,0.06,0.122,0.073,0.126,0.06,0.028,0.15,0.01,0.057,0.065,0.039,0.022
0,y1,0.154,0.036,0.01,0.008,0.032,0.073,0.18,0.2,0.043,0.016,0.063,0.009,0.022,0.056,0.078,0.021
0,y2,0.056,0.032,0.019,0.031,0.082,0.066,0.14,0.149,0.062,0.026,0.152,0.013,0.031,0.041,0.073,0.028
0,y3,0.051,0.054,0.019,0.036,0.023,0.065,0.103,0.342,0.039,0.014,0.102,0.007,0.024,0.056,0.052,0.013
1,.,0.093,0.033,0.051,0.037,0.086,0.083,0.043,0.036,0.047,0.083,0.079,0.042,0.055,0.088,0.103,0.04
1,A1_1,0.063,0.029,0.022,0.021,0.03,0.071,0.061,0.061,0.029,0.135,0.063,0.048,0.099,0.142,0.073,0.054
1,A1_2,0.124,0.026,0.065,0.009,0.02,0.063,0.062,0.084,0.017,0.102,0.065,0.054,0.048,0.095,0.132,0.034
1,A1_3,0.083,0.043,0.021,0.038,0.053,0.029,0.076,0.047,0.022,0.055,0.079,0.048,0.072,0.117,0.191,0.026
1,B1_1,0.031,0.017,0.042,0.015,0.006,0.219,0.192,0.043,0.009,0.113,0.073,0.039,0.03,0.106,0.054,0.01
