,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.043,0.036,0.066,0.017,0.063,0.024,0.016,0.046,0.024,0.017,0.011,0.023,0.012,0.28,0.153,0.169
1,A1_1,0.142,0.012,0.014,0.019,0.16,0.15,0.148,0.032,0.02,0.017,0.029,0.026,0.024,0.057,0.097,0.053
1,A1_2,0.092,0.012,0.02,0.012,0.23,0.091,0.082,0.033,0.02,0.015,0.02,0.025,0.023,0.114,0.129,0.079
1,A1_3,0.198,0.012,0.024,0.017,0.235,0.096,0.068,0.024,0.016,0.021,0.02,0.021,0.031,0.061,0.107,0.047
1,B1_1,0.18,0.026,0.239,0.062,0.041,0.029,0.018,0.019,0.009,0.012,0.015,0.023,0.027,0.094,0.136,0.071
1,B1_2,0.203,0.092,0.185,0.108,0.015,0.01,0.013,0.057,0.019,0.04,0.015,0.015,0.013,0.091,0.063,0.062
1,B1_3,0.097,0.044,0.434,0.053,0.015,0.007,0.003,0.015,0.005,0.01,0.007,0.016,0.018,0.105,0.108,0.064
1,A2_1,0.112,0.014,0.032,0.011,0.021,0.014,0.009,0.004,0.005,0.008,0.05,0.16,0.3,0.033,0.19,0.038
1,A2_2,0.125,0.012,0.029,0.012,0.039,0.026,0.017,0.006,0.007,0.01,0.055,0.129,0.221,0.043,0.218,0.05
1,A2_3,0.223,0.016,0.017,0.022,0.011,0.013,0.02,0.007,0.015,0.019,0.098,0.143,0.246,0.021,0.099,0.03
1,B2_1,0.314,0.029,0.018,0.035,0.021,0.01,0.028,0.06,0.127,0.143,0.031,0.018,0.022,0.06,0.034,0.049
1,B2_2,0.246,0.058,0.046,0.047,0.036,0.015,0.027,0.077,0.052,0.098,0.024,0.02,0.021,0.099,0.064,0.069
1,B2_3,0.142,0.037,0.022,0.033,0.04,0.015,0.041,0.139,0.148,0.098,0.015,0.008,0.005,0.141,0.033,0.083
1,y1,0.515,0.026,0.036,0.057,0.029,0.02,0.039,0.025,0.016,0.046,0.033,0.022,0.045,0.023,0.046,0.021
1,y2,0.583,0.024,0.033,0.069,0.018,0.014,0.035,0.025,0.018,0.052,0.028,0.014,0.03,0.016,0.028,0.015
1,y3,0.599,0.019,0.025,0.052,0.013,0.009,0.025,0.017,0.024,0.055,0.037,0.021,0.05,0.014,0.028,0.014
2,.,0.092,0.019,0.018,0.013,0.061,0.023,0.031,0.037,0.063,0.053,0.034,0.02,0.037,0.171,0.186,0.141
2,A1_1,0.131,0.004,0.011,0.02,0.115,0.254,0.184,0.013,0.012,0.014,0.012,0.017,0.017,0.057,0.095,0.043
2,A1_2,0.075,0.004,0.009,0.012,0.292,0.139,0.194,0.014,0.012,0.012,0.009,0.014,0.015,0.055,0.109,0.036
2,A1_3,0.156,0.005,0.014,0.018,0.16,0.315,0.094,0.01,0.01,0.014,0.009,0.01,0.029,0.054,0.052,0.052
2,B1_1,0.318,0.043,0.062,0.106,0.021,0.036,0.022,0.028,0.026,0.022,0.01,0.008,0.017,0.106,0.071,0.102
2,B1_2,0.241,0.172,0.045,0.088,0.015,0.015,0.012,0.058,0.024,0.041,0.018,0.019,0.021,0.078,0.071,0.083
2,B1_3,0.268,0.112,0.05,0.062,0.021,0.016,0.012,0.042,0.035,0.038,0.019,0.019,0.037,0.097,0.07,0.102
2,A2_1,0.169,0.015,0.019,0.011,0.022,0.033,0.016,0.004,0.013,0.015,0.054,0.047,0.351,0.08,0.045,0.108
2,A2_2,0.162,0.013,0.018,0.011,0.021,0.026,0.015,0.003,0.013,0.015,0.083,0.032,0.359,0.072,0.034,0.124
2,A2_3,0.158,0.018,0.018,0.012,0.021,0.021,0.023,0.012,0.052,0.035,0.115,0.049,0.145,0.106,0.082,0.132
2,B2_1,0.255,0.018,0.017,0.011,0.03,0.015,0.017,0.114,0.234,0.087,0.017,0.012,0.016,0.065,0.049,0.045
2,B2_2,0.137,0.022,0.006,0.009,0.028,0.007,0.012,0.532,0.072,0.113,0.003,0.004,0.002,0.02,0.022,0.011
2,B2_3,0.186,0.025,0.022,0.02,0.032,0.017,0.033,0.075,0.17,0.058,0.027,0.025,0.015,0.1,0.129,0.066
2,y1,0.437,0.036,0.022,0.031,0.05,0.063,0.037,0.041,0.024,0.039,0.025,0.03,0.061,0.035,0.028,0.04
2,y2,0.381,0.032,0.02,0.034,0.08,0.088,0.067,0.046,0.023,0.034,0.02,0.033,0.038,0.034,0.038,0.032
2,y3,0.42,0.028,0.017,0.02,0.055,0.043,0.04,0.083,0.055,0.059,0.024,0.027,0.036,0.032,0.029,0.03
3,.,0.085,0.03,0.019,0.017,0.016,0.031,0.023,0.024,0.018,0.059,0.041,0.057,0.034,0.143,0.228,0.174
3,A1_1,0.234,0.004,0.008,0.016,0.053,0.29,0.171,0.007,0.007,0.009,0.015,0.012,0.016,0.049,0.051,0.057
3,A1_2,0.197,0.008,0.013,0.015,0.125,0.071,0.431,0.013,0.008,0.006,0.008,0.015,0.006,0.024,0.026,0.035
3,A1_3,0.199,0.007,0.01,0.012,0.205,0.15,0.241,0.008,0.005,0.015,0.008,0.008,0.019,0.032,0.037,0.044
3,B1_1,0.264,0.07,0.163,0.139,0.014,0.012,0.013,0.013,0.021,0.016,0.015,0.005,0.013,0.117,0.05,0.074
3,B1_2,0.091,0.318,0.079,0.196,0.008,0.011,0.006,0.018,0.013,0.013,0.011,0.008,0.009,0.082,0.074,0.062
