,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.974,0.92,0.949,0.934,0.95,0.941,0.958,0.977,0.961,0.973,0.949,0.982,0.952,0.974,0.961
0,A1_1,0.974,1.0,0.928,0.935,0.881,0.929,0.947,0.985,0.98,0.959,0.948,0.904,0.955,0.94,0.989,0.936
0,A1_2,0.92,0.928,1.0,0.974,0.931,0.985,0.986,0.961,0.959,0.988,0.977,0.954,0.925,0.816,0.901,0.843
0,A1_3,0.949,0.935,0.974,1.0,0.974,0.974,0.971,0.943,0.982,0.991,0.988,0.971,0.971,0.888,0.935,0.917
0,B1_1,0.934,0.881,0.931,0.974,1.0,0.952,0.935,0.882,0.947,0.954,0.973,0.975,0.964,0.869,0.888,0.909
0,B1_2,0.95,0.929,0.985,0.974,0.952,1.0,0.985,0.948,0.959,0.984,0.987,0.984,0.949,0.852,0.908,0.878
0,B1_3,0.941,0.947,0.986,0.971,0.935,0.985,1.0,0.966,0.968,0.988,0.976,0.971,0.95,0.871,0.933,0.892
0,A2_1,0.958,0.985,0.961,0.943,0.882,0.948,0.966,1.0,0.976,0.974,0.961,0.91,0.935,0.885,0.964,0.89
0,A2_2,0.977,0.98,0.959,0.982,0.947,0.959,0.968,0.976,1.0,0.989,0.985,0.948,0.982,0.933,0.978,0.948
0,A2_3,0.961,0.959,0.988,0.991,0.954,0.984,0.988,0.974,0.989,1.0,0.993,0.969,0.97,0.888,0.948,0.911
0,B2_1,0.973,0.948,0.977,0.988,0.973,0.987,0.976,0.961,0.985,0.993,1.0,0.978,0.975,0.891,0.94,0.918
0,B2_2,0.949,0.904,0.954,0.971,0.975,0.984,0.971,0.91,0.948,0.969,0.978,1.0,0.968,0.881,0.904,0.912
0,B2_3,0.982,0.955,0.925,0.971,0.964,0.949,0.95,0.935,0.982,0.97,0.975,0.968,1.0,0.958,0.967,0.976
0,y1,0.952,0.94,0.816,0.888,0.869,0.852,0.871,0.885,0.933,0.888,0.891,0.881,0.958,1.0,0.974,0.995
0,y2,0.974,0.989,0.901,0.935,0.888,0.908,0.933,0.964,0.978,0.948,0.94,0.904,0.967,0.974,1.0,0.972
0,y3,0.961,0.936,0.843,0.917,0.909,0.878,0.892,0.89,0.948,0.911,0.918,0.912,0.976,0.995,0.972,1.0
500,.,1.0,-0.022,0.052,-0.017,-0.249,-0.111,-0.184,-0.015,0.005,0.038,-0.308,-0.149,-0.242,-0.253,-0.236,-0.232
500,A1_1,-0.022,1.0,0.972,0.983,0.022,-0.021,-0.056,0.99,0.97,0.978,0.1,-0.078,0.03,0.048,0.026,0.061
500,A1_2,0.052,0.972,1.0,0.986,-0.051,-0.034,-0.131,0.982,0.993,0.999,0.011,-0.14,-0.047,-0.004,-0.032,0.002
500,A1_3,-0.017,0.983,0.986,1.0,-0.07,-0.086,-0.149,0.997,0.992,0.992,0.005,-0.168,-0.065,-0.022,-0.045,-0.011
500,B1_1,-0.249,0.022,-0.051,-0.07,1.0,0.95,0.974,-0.059,-0.035,-0.054,0.991,0.972,0.999,-0.372,-0.315,-0.338
500,B1_2,-0.111,-0.021,-0.034,-0.086,0.95,1.0,0.96,-0.083,-0.036,-0.048,0.913,0.972,0.952,-0.459,-0.403,-0.426
500,B1_3,-0.184,-0.056,-0.131,-0.149,0.974,0.96,1.0,-0.134,-0.123,-0.134,0.949,0.997,0.98,-0.42,-0.365,-0.384
500,A2_1,-0.015,0.99,0.982,0.997,-0.059,-0.083,-0.134,1.0,0.984,0.989,0.017,-0.154,-0.053,0.005,-0.02,0.015
500,A2_2,0.005,0.97,0.993,0.992,-0.035,-0.036,-0.123,0.984,1.0,0.995,0.031,-0.135,-0.034,-0.053,-0.079,-0.045
500,A2_3,0.038,0.978,0.999,0.992,-0.054,-0.048,-0.134,0.989,0.995,1.0,0.011,-0.145,-0.05,-0.009,-0.037,-0.003
