,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.038,0.309,0.051,0.034,0.022,0.066,0.006,0.075,0.029,0.12,0.048,0.029,0.023,0.064,0.071,0.015
0,A1_1,0.071,0.329,0.036,0.042,0.013,0.054,0.006,0.079,0.033,0.097,0.055,0.036,0.015,0.048,0.076,0.011
0,A1_2,0.079,0.261,0.056,0.067,0.011,0.047,0.006,0.138,0.021,0.093,0.031,0.05,0.01,0.042,0.066,0.021
0,A1_3,0.081,0.215,0.036,0.04,0.015,0.087,0.004,0.164,0.016,0.133,0.032,0.043,0.008,0.029,0.078,0.02
0,B1_1,0.073,0.283,0.039,0.048,0.014,0.068,0.004,0.141,0.015,0.118,0.037,0.037,0.007,0.032,0.074,0.012
0,B1_2,0.071,0.324,0.047,0.054,0.011,0.047,0.005,0.107,0.023,0.099,0.039,0.042,0.01,0.043,0.067,0.013
0,B1_3,0.078,0.232,0.065,0.064,0.014,0.065,0.009,0.123,0.025,0.084,0.037,0.041,0.008,0.057,0.075,0.023
0,A2_1,0.071,0.279,0.056,0.046,0.013,0.066,0.006,0.112,0.025,0.101,0.046,0.036,0.007,0.048,0.071,0.017
0,A2_2,0.084,0.235,0.057,0.051,0.013,0.071,0.007,0.13,0.026,0.101,0.045,0.04,0.007,0.04,0.073,0.02
0,A2_3,0.078,0.272,0.045,0.052,0.012,0.067,0.004,0.152,0.015,0.109,0.032,0.039,0.007,0.033,0.067,0.015
0,B2_1,0.072,0.302,0.046,0.049,0.012,0.066,0.005,0.111,0.022,0.103,0.039,0.035,0.008,0.041,0.073,0.014
0,B2_2,0.067,0.239,0.06,0.045,0.015,0.069,0.005,0.149,0.017,0.118,0.034,0.042,0.007,0.046,0.066,0.02
0,B2_3,0.074,0.238,0.047,0.034,0.016,0.091,0.005,0.147,0.018,0.121,0.045,0.035,0.007,0.039,0.068,0.017
0,y1,0.072,0.229,0.058,0.041,0.015,0.081,0.006,0.133,0.022,0.116,0.042,0.038,0.006,0.045,0.073,0.022
0,y2,0.083,0.272,0.053,0.059,0.012,0.061,0.007,0.112,0.027,0.091,0.043,0.039,0.008,0.043,0.075,0.017
