,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.056,0.018,0.077,0.022,0.034,0.058,0.033,0.018,0.013,0.019,0.042,0.026,0.043,0.187,0.188,0.167
1,A1_1,0.239,0.024,0.044,0.028,0.041,0.064,0.047,0.048,0.022,0.044,0.034,0.032,0.046,0.12,0.078,0.089
1,A1_2,0.168,0.028,0.016,0.009,0.094,0.036,0.115,0.011,0.015,0.023,0.105,0.052,0.079,0.068,0.099,0.083
1,A1_3,0.174,0.021,0.042,0.03,0.053,0.095,0.056,0.024,0.016,0.025,0.042,0.042,0.055,0.12,0.111,0.096
1,B1_1,0.155,0.035,0.146,0.064,0.02,0.038,0.016,0.078,0.034,0.043,0.016,0.021,0.019,0.109,0.108,0.099
1,B1_2,0.464,0.021,0.038,0.086,0.012,0.017,0.007,0.166,0.056,0.046,0.005,0.018,0.006,0.02,0.017,0.02
1,B1_3,0.246,0.045,0.088,0.039,0.026,0.039,0.027,0.07,0.033,0.057,0.022,0.023,0.03,0.095,0.083,0.078
1,A2_1,0.181,0.033,0.021,0.011,0.055,0.028,0.046,0.021,0.029,0.037,0.108,0.055,0.14,0.074,0.077,0.083
1,A2_2,0.136,0.035,0.016,0.005,0.059,0.03,0.072,0.009,0.015,0.027,0.133,0.042,0.189,0.075,0.084,0.072
1,A2_3,0.077,0.024,0.028,0.008,0.055,0.049,0.069,0.009,0.011,0.02,0.099,0.037,0.121,0.134,0.143,0.118
1,B2_1,0.467,0.041,0.031,0.031,0.016,0.012,0.011,0.123,0.068,0.075,0.014,0.021,0.021,0.025,0.02,0.026
1,B2_2,0.42,0.028,0.041,0.05,0.016,0.015,0.011,0.157,0.062,0.066,0.01,0.021,0.013,0.031,0.025,0.035
1,B2_3,0.311,0.026,0.057,0.068,0.031,0.033,0.02,0.101,0.051,0.046,0.019,0.034,0.019,0.057,0.058,0.068
1,y1,0.705,0.02,0.007,0.021,0.021,0.013,0.018,0.056,0.03,0.035,0.01,0.023,0.013,0.009,0.008,0.009
1,y2,0.711,0.017,0.005,0.02,0.028,0.011,0.019,0.048,0.035,0.029,0.013,0.031,0.012,0.007,0.007,0.008
1,y3,0.371,0.036,0.033,0.035,0.044,0.033,0.037,0.054,0.037,0.046,0.034,0.045,0.035,0.052,0.055,0.052
2,.,0.078,0.038,0.043,0.055,0.022,0.017,0.022,0.028,0.038,0.055,0.021,0.036,0.013,0.128,0.28,0.127
2,A1_1,0.407,0.021,0.018,0.015,0.072,0.079,0.091,0.021,0.009,0.023,0.022,0.024,0.016,0.031,0.097,0.054
2,A1_2,0.51,0.018,0.012,0.01,0.071,0.044,0.093,0.013,0.007,0.015,0.033,0.038,0.035,0.019,0.043,0.038
2,A1_3,0.254,0.026,0.021,0.018,0.051,0.096,0.053,0.014,0.009,0.015,0.022,0.046,0.032,0.069,0.177,0.096
2,B1_1,0.108,0.055,0.115,0.186,0.009,0.011,0.007,0.055,0.072,0.15,0.008,0.006,0.003,0.095,0.076,0.044
2,B1_2,0.094,0.042,0.076,0.221,0.015,0.012,0.012,0.067,0.108,0.094,0.013,0.017,0.007,0.111,0.064,0.047
2,B1_3,0.502,0.068,0.062,0.027,0.015,0.026,0.016,0.012,0.013,0.052,0.02,0.014,0.016,0.044,0.062,0.051
2,A2_1,0.424,0.019,0.011,0.005,0.036,0.032,0.041,0.008,0.008,0.012,0.041,0.082,0.173,0.024,0.032,0.05
2,A2_2,0.479,0.029,0.019,0.008,0.029,0.031,0.033,0.009,0.009,0.019,0.04,0.051,0.098,0.033,0.051,0.063
2,A2_3,0.283,0.018,0.008,0.006,0.048,0.029,0.068,0.006,0.007,0.007,0.056,0.146,0.183,0.028,0.049,0.06
2,B2_1,0.173,0.052,0.08,0.056,0.015,0.014,0.014,0.044,0.057,0.147,0.019,0.019,0.014,0.092,0.117,0.087
2,B2_2,0.14,0.043,0.089,0.068,0.013,0.011,0.01,0.069,0.071,0.233,0.013,0.01,0.007,0.074,0.086,0.063
2,B2_3,0.204,0.027,0.056,0.069,0.031,0.025,0.024,0.12,0.074,0.149,0.016,0.016,0.012,0.064,0.062,0.053
2,y1,0.589,0.03,0.034,0.026,0.032,0.031,0.035,0.031,0.019,0.058,0.019,0.014,0.017,0.021,0.021,0.025
2,y2,0.683,0.02,0.014,0.008,0.036,0.05,0.045,0.008,0.005,0.013,0.019,0.019,0.029,0.012,0.018,0.021
2,y3,0.529,0.034,0.039,0.03,0.035,0.04,0.037,0.032,0.02,0.059,0.019,0.016,0.018,0.028,0.032,0.033
3,.,0.134,0.051,0.031,0.043,0.044,0.038,0.051,0.029,0.061,0.04,0.027,0.062,0.039,0.122,0.111,0.116
