,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.061,0.034,0.006,0.02,0.012,0.013,0.021,0.017,0.02,0.021,0.037,0.037,0.015,0.205,0.286,0.194
1,A1_1,0.163,0.021,0.01,0.022,0.032,0.073,0.042,0.028,0.029,0.027,0.039,0.034,0.017,0.161,0.108,0.195
1,A1_2,0.102,0.02,0.013,0.015,0.118,0.062,0.1,0.016,0.009,0.014,0.028,0.029,0.022,0.131,0.086,0.235
1,A1_3,0.109,0.007,0.011,0.011,0.322,0.116,0.057,0.015,0.01,0.014,0.023,0.027,0.019,0.105,0.035,0.116
1,B1_1,0.303,0.137,0.233,0.12,0.013,0.01,0.011,0.038,0.024,0.02,0.01,0.013,0.018,0.012,0.021,0.016
1,B1_2,0.192,0.214,0.115,0.156,0.009,0.009,0.017,0.042,0.023,0.021,0.013,0.019,0.013,0.033,0.085,0.041
1,B1_3,0.296,0.148,0.263,0.073,0.015,0.008,0.014,0.031,0.023,0.02,0.012,0.014,0.027,0.012,0.022,0.022
1,A2_1,0.178,0.018,0.022,0.019,0.035,0.012,0.015,0.009,0.011,0.017,0.169,0.126,0.186,0.051,0.067,0.064
1,A2_2,0.256,0.014,0.022,0.015,0.03,0.022,0.016,0.016,0.016,0.02,0.184,0.107,0.134,0.043,0.046,0.059
1,A2_3,0.208,0.023,0.02,0.022,0.025,0.026,0.026,0.023,0.012,0.016,0.188,0.11,0.077,0.058,0.084,0.082
1,B2_1,0.443,0.018,0.037,0.025,0.028,0.02,0.012,0.048,0.117,0.075,0.022,0.023,0.037,0.038,0.021,0.035
1,B2_2,0.303,0.048,0.035,0.045,0.016,0.019,0.023,0.091,0.084,0.059,0.026,0.026,0.017,0.068,0.072,0.068
1,B2_3,0.375,0.027,0.032,0.03,0.01,0.013,0.01,0.09,0.183,0.088,0.013,0.014,0.013,0.04,0.029,0.033
1,y1,0.456,0.015,0.053,0.028,0.075,0.066,0.025,0.046,0.028,0.027,0.041,0.034,0.038,0.025,0.014,0.03
1,y2,0.37,0.031,0.066,0.042,0.064,0.062,0.035,0.047,0.017,0.019,0.058,0.046,0.037,0.032,0.029,0.045
1,y3,0.353,0.013,0.046,0.02,0.121,0.093,0.043,0.031,0.009,0.013,0.079,0.052,0.052,0.022,0.015,0.038
2,.,0.072,0.027,0.018,0.026,0.014,0.021,0.016,0.04,0.095,0.044,0.01,0.038,0.034,0.107,0.272,0.166
2,A1_1,0.078,0.002,0.002,0.002,0.035,0.767,0.039,0.004,0.005,0.004,0.011,0.003,0.002,0.011,0.024,0.011
2,A1_2,0.268,0.016,0.016,0.011,0.202,0.186,0.11,0.008,0.007,0.008,0.009,0.008,0.011,0.046,0.061,0.033
2,A1_3,0.168,0.006,0.011,0.009,0.14,0.409,0.056,0.008,0.013,0.011,0.012,0.011,0.01,0.034,0.069,0.03
2,B1_1,0.145,0.185,0.082,0.291,0.013,0.009,0.016,0.018,0.017,0.012,0.01,0.01,0.011,0.069,0.064,0.048
2,B1_2,0.084,0.151,0.028,0.234,0.007,0.01,0.016,0.05,0.028,0.023,0.011,0.023,0.014,0.083,0.148,0.091
2,B1_3,0.148,0.248,0.057,0.119,0.008,0.006,0.019,0.028,0.023,0.016,0.015,0.016,0.019,0.099,0.089,0.091
2,A2_1,0.338,0.011,0.013,0.008,0.061,0.114,0.05,0.012,0.012,0.022,0.072,0.053,0.074,0.051,0.045,0.065
2,A2_2,0.323,0.018,0.016,0.007,0.018,0.047,0.029,0.01,0.012,0.018,0.149,0.07,0.113,0.056,0.032,0.081
2,A2_3,0.208,0.016,0.014,0.009,0.02,0.049,0.025,0.013,0.012,0.017,0.157,0.144,0.115,0.055,0.05,0.096
2,B2_1,0.083,0.007,0.005,0.005,0.007,0.013,0.007,0.087,0.321,0.236,0.007,0.009,0.018,0.046,0.075,0.072
2,B2_2,0.166,0.028,0.011,0.024,0.027,0.04,0.033,0.162,0.094,0.14,0.014,0.013,0.012,0.06,0.101,0.074
2,B2_3,0.109,0.026,0.011,0.021,0.01,0.015,0.013,0.176,0.191,0.197,0.009,0.009,0.01,0.052,0.082,0.068
2,y1,0.363,0.02,0.017,0.019,0.092,0.163,0.059,0.026,0.018,0.031,0.037,0.018,0.017,0.041,0.043,0.037
2,y2,0.415,0.019,0.014,0.018,0.072,0.196,0.06,0.02,0.007,0.02,0.067,0.015,0.012,0.025,0.019,0.022
2,y3,0.406,0.074,0.036,0.089,0.054,0.056,0.05,0.028,0.009,0.021,0.043,0.018,0.015,0.042,0.03,0.032
3,.,0.082,0.079,0.05,0.06,0.021,0.014,0.024,0.042,0.027,0.023,0.026,0.025,0.023,0.163,0.14,0.2
3,A1_1,0.349,0.011,0.006,0.012,0.036,0.182,0.085,0.03,0.014,0.017,0.009,0.007,0.011,0.053,0.126,0.053
3,A1_2,0.316,0.026,0.025,0.024,0.072,0.052,0.092,0.017,0.009,0.011,0.011,0.011,0.02,0.105,0.116,0.092
3,A1_3,0.213,0.003,0.004,0.005,0.138,0.363,0.085,0.007,0.007,0.013,0.006,0.01,0.011,0.032,0.074,0.028
3,B1_1,0.268,0.055,0.092,0.268,0.025,0.017,0.022,0.013,0.018,0.012,0.014,0.007,0.011,0.058,0.034,0.086
3,B1_2,0.09,0.247,0.047,0.226,0.006,0.005,0.014,0.031,0.012,0.009,0.016,0.013,0.01,0.092,0.058,0.125
3,B1_3,0.108,0.096,0.174,0.128,0.008,0.004,0.012,0.014,0.017,0.006,0.024,0.008,0.013,0.146,0.068,0.173
3,A2_1,0.271,0.011,0.011,0.011,0.045,0.103,0.033,0.01,0.013,0.015,0.064,0.111,0.11,0.066,0.074,0.051
3,A2_2,0.211,0.007,0.015,0.005,0.006,0.02,0.009,0.006,0.013,0.006,0.25,0.129,0.201,0.05,0.039,0.031
3,A2_3,0.106,0.021,0.017,0.008,0.009,0.024,0.011,0.01,0.014,0.009,0.213,0.204,0.127,0.088,0.082,0.057
3,B2_1,0.147,0.007,0.01,0.005,0.007,0.013,0.007,0.221,0.172,0.221,0.009,0.006,0.011,0.032,0.065,0.067
3,B2_2,0.211,0.026,0.01,0.018,0.016,0.017,0.025,0.287,0.058,0.173,0.007,0.006,0.008,0.03,0.055,0.055
3,B2_3,0.117,0.022,0.009,0.01,0.004,0.007,0.01,0.402,0.091,0.154,0.005,0.003,0.004,0.031,0.064,0.067
3,y1,0.54,0.03,0.019,0.052,0.024,0.03,0.028,0.06,0.025,0.063,0.029,0.019,0.017,0.019,0.021,0.025
3,y2,0.57,0.025,0.017,0.061,0.052,0.057,0.05,0.025,0.011,0.031,0.017,0.014,0.012,0.018,0.02,0.021
3,y3,0.666,0.024,0.021,0.078,0.021,0.026,0.026,0.025,0.013,0.027,0.018,0.009,0.009,0.011,0.011,0.015
4,.,0.084,0.025,0.038,0.037,0.029,0.035,0.031,0.067,0.067,0.087,0.034,0.042,0.035,0.115,0.142,0.132
4,A1_1,0.249,0.004,0.004,0.006,0.027,0.388,0.137,0.01,0.007,0.007,0.005,0.008,0.005,0.032,0.039,0.072
4,A1_2,0.139,0.011,0.014,0.011,0.071,0.097,0.269,0.008,0.003,0.006,0.007,0.011,0.012,0.094,0.084,0.163
4,A1_3,0.159,0.002,0.003,0.003,0.052,0.519,0.13,0.006,0.007,0.009,0.003,0.01,0.007,0.017,0.036,0.038
4,B1_1,0.141,0.05,0.198,0.112,0.018,0.017,0.022,0.011,0.013,0.01,0.017,0.007,0.012,0.147,0.067,0.158
4,B1_2,0.116,0.146,0.062,0.202,0.009,0.006,0.021,0.043,0.012,0.023,0.018,0.013,0.008,0.13,0.047,0.144
4,B1_3,0.219,0.158,0.177,0.107,0.013,0.006,0.022,0.019,0.011,0.008,0.021,0.006,0.008,0.099,0.037,0.09
4,A2_1,0.105,0.008,0.006,0.008,0.018,0.032,0.024,0.006,0.014,0.026,0.089,0.166,0.261,0.083,0.097,0.058
