,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.173,0.025,0.017,0.037,0.031,0.036,0.061,0.038,0.071,0.038,0.034,0.065,0.037,0.075,0.107,0.155
2,A1_1,0.239,0.014,0.033,0.007,0.113,0.212,0.036,0.019,0.026,0.013,0.015,0.014,0.012,0.077,0.106,0.064
2,A1_2,0.135,0.012,0.005,0.028,0.465,0.059,0.054,0.012,0.011,0.015,0.005,0.013,0.012,0.027,0.07,0.077
2,A1_3,0.128,0.008,0.008,0.008,0.653,0.067,0.019,0.006,0.007,0.008,0.001,0.003,0.004,0.016,0.035,0.03
2,B1_1,0.232,0.063,0.634,0.018,0.005,0.003,0.001,0.003,0.003,0.003,0.005,0.002,0.004,0.01,0.006,0.009
2,B1_2,0.17,0.045,0.016,0.392,0.043,0.004,0.028,0.019,0.014,0.028,0.013,0.026,0.025,0.016,0.038,0.121
2,B1_3,0.418,0.052,0.11,0.05,0.036,0.015,0.02,0.028,0.039,0.036,0.014,0.017,0.017,0.04,0.043,0.066
2,A2_1,0.152,0.03,0.025,0.017,0.061,0.127,0.034,0.012,0.015,0.007,0.046,0.074,0.043,0.104,0.139,0.113
2,A2_2,0.074,0.021,0.028,0.01,0.004,0.051,0.019,0.016,0.017,0.004,0.278,0.06,0.049,0.127,0.133,0.109
2,A2_3,0.105,0.037,0.018,0.017,0.008,0.032,0.031,0.014,0.017,0.009,0.14,0.237,0.067,0.101,0.085,0.081
2,B2_1,0.276,0.012,0.013,0.021,0.029,0.008,0.066,0.061,0.174,0.224,0.004,0.019,0.007,0.022,0.024,0.041
2,B2_2,0.443,0.017,0.025,0.072,0.078,0.009,0.059,0.048,0.042,0.099,0.004,0.005,0.006,0.016,0.03,0.049
2,B2_3,0.245,0.019,0.008,0.066,0.057,0.007,0.094,0.053,0.095,0.177,0.006,0.036,0.014,0.022,0.033,0.069
2,y1,0.379,0.037,0.028,0.051,0.16,0.023,0.048,0.021,0.023,0.043,0.007,0.03,0.017,0.033,0.044,0.057
2,y2,0.4,0.073,0.045,0.149,0.057,0.005,0.027,0.019,0.015,0.043,0.012,0.038,0.02,0.022,0.025,0.048
2,y3,0.246,0.012,0.006,0.023,0.057,0.02,0.16,0.055,0.079,0.122,0.012,0.045,0.015,0.038,0.051,0.059
4,.,0.059,0.053,0.05,0.024,0.045,0.06,0.023,0.032,0.026,0.01,0.026,0.036,0.031,0.13,0.121,0.273
4,A1_1,0.151,0.021,0.025,0.015,0.038,0.099,0.035,0.005,0.018,0.006,0.046,0.033,0.032,0.052,0.201,0.222
4,A1_2,0.784,0.001,0.002,0.001,0.003,0.03,0.058,0.006,0.041,0.021,0.02,0.004,0.006,0.004,0.013,0.005
4,A1_3,0.133,0.011,0.014,0.004,0.051,0.253,0.114,0.025,0.018,0.01,0.033,0.026,0.024,0.051,0.092,0.142
4,B1_1,0.082,0.105,0.124,0.321,0.013,0.003,0.001,0.02,0.036,0.022,0.034,0.005,0.013,0.066,0.053,0.103
4,B1_2,0.147,0.077,0.047,0.047,0.027,0.026,0.015,0.223,0.069,0.044,0.025,0.015,0.012,0.092,0.055,0.08
4,B1_3,0.13,0.18,0.133,0.304,0.005,0.001,0.001,0.02,0.036,0.017,0.063,0.01,0.01,0.03,0.025,0.035
4,A2_1,0.034,0.018,0.013,0.002,0.004,0.011,0.005,0.003,0.006,0.001,0.071,0.655,0.05,0.019,0.047,0.062
