,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.107,0.133,0.01,0.05,0.012,0.218,0.006,0.033,0.013,0.131,0.058,0.055,0.068,0.072,0.015,0.018
0,A1_1,0.111,0.014,0.019,0.034,0.011,0.059,0.044,0.065,0.168,0.035,0.023,0.054,0.119,0.033,0.183,0.029
0,A1_2,0.024,0.168,0.008,0.005,0.009,0.056,0.01,0.032,0.016,0.098,0.027,0.046,0.12,0.291,0.064,0.027
0,A1_3,0.026,0.027,0.024,0.015,0.008,0.143,0.012,0.039,0.042,0.096,0.032,0.299,0.151,0.025,0.027,0.035
0,B1_1,0.032,0.031,0.044,0.006,0.037,0.064,0.013,0.031,0.05,0.14,0.012,0.089,0.037,0.136,0.245,0.033
0,B1_2,0.033,0.057,0.006,0.02,0.008,0.302,0.017,0.012,0.022,0.102,0.101,0.161,0.079,0.029,0.014,0.036
0,B1_3,0.033,0.018,0.074,0.025,0.035,0.089,0.017,0.027,0.041,0.197,0.019,0.051,0.093,0.11,0.137,0.033
0,A2_1,0.031,0.057,0.016,0.044,0.02,0.161,0.119,0.028,0.069,0.069,0.112,0.136,0.062,0.025,0.026,0.025
0,A2_2,0.104,0.035,0.065,0.008,0.022,0.062,0.022,0.042,0.089,0.091,0.016,0.051,0.067,0.109,0.17,0.048
0,A2_3,0.096,0.092,0.03,0.006,0.016,0.07,0.024,0.018,0.082,0.043,0.038,0.169,0.061,0.082,0.138,0.034
0,B2_1,0.028,0.06,0.083,0.006,0.042,0.063,0.006,0.01,0.2,0.06,0.007,0.153,0.015,0.049,0.152,0.065
0,B2_2,0.023,0.108,0.015,0.006,0.02,0.215,0.01,0.009,0.042,0.119,0.024,0.243,0.024,0.066,0.024,0.054
0,B2_3,0.033,0.042,0.037,0.004,0.021,0.137,0.006,0.011,0.054,0.107,0.012,0.263,0.03,0.076,0.114,0.053
0,y1,0.035,0.096,0.042,0.021,0.023,0.114,0.016,0.009,0.111,0.091,0.024,0.171,0.025,0.063,0.05,0.108
0,y2,0.056,0.056,0.067,0.008,0.029,0.101,0.025,0.024,0.053,0.126,0.023,0.126,0.05,0.131,0.073,0.053
0,y3,0.056,0.096,0.023,0.005,0.01,0.146,0.006,0.007,0.064,0.041,0.033,0.306,0.026,0.039,0.068,0.074
500,.,0.021,0.239,0.046,0.17,0.012,0.053,0.003,0.109,0.034,0.164,0.045,0.016,0.028,0.025,0.015,0.02
500,A1_1,0.005,0.002,0.002,0.004,0.003,0.002,0.004,0.003,0.009,0.002,0.001,0.001,0.001,0.185,0.659,0.117
500,A1_2,0.004,0.004,0.001,0.001,0.042,0.081,0.073,0.003,0.001,0.002,0.44,0.086,0.237,0.012,0.009,0.005
500,A1_3,0.847,0.002,0.011,0.003,0.011,0.022,0.013,0.015,0.004,0.002,0.008,0.024,0.027,0.002,0.006,0.002
500,B1_1,0.309,0.06,0.029,0.029,0.011,0.022,0.007,0.08,0.073,0.037,0.031,0.008,0.007,0.076,0.131,0.09
500,B1_2,0.166,0.12,0.028,0.018,0.011,0.014,0.003,0.026,0.04,0.023,0.021,0.003,0.02,0.195,0.161,0.15
500,B1_3,0.005,0.1,0.047,0.097,0.143,0.022,0.129,0.035,0.062,0.015,0.188,0.039,0.035,0.035,0.027,0.02
500,A2_1,0.704,0.001,0.001,0.001,0.004,0.006,0.019,0.003,0.0,0.0,0.035,0.007,0.035,0.054,0.093,0.038
500,A2_2,0.003,0.034,0.058,0.019,0.145,0.074,0.151,0.145,0.027,0.032,0.134,0.08,0.081,0.005,0.011,0.002
500,A2_3,0.725,0.004,0.002,0.001,0.0,0.001,0.0,0.001,0.005,0.0,0.002,0.001,0.001,0.031,0.159,0.068
500,B2_1,0.007,0.078,0.084,0.011,0.281,0.046,0.084,0.074,0.083,0.023,0.071,0.091,0.029,0.014,0.017,0.007
500,B2_2,0.803,0.003,0.001,0.001,0.003,0.003,0.001,0.001,0.002,0.001,0.005,0.003,0.003,0.042,0.078,0.052
500,B2_3,0.006,0.029,0.036,0.011,0.22,0.114,0.162,0.067,0.02,0.025,0.077,0.122,0.105,0.002,0.002,0.001
500,y1,0.438,0.005,0.002,0.005,0.001,0.002,0.0,0.001,0.006,0.001,0.003,0.001,0.001,0.083,0.287,0.164
500,y2,0.004,0.009,0.012,0.002,0.275,0.087,0.289,0.032,0.009,0.005,0.108,0.082,0.081,0.003,0.003,0.001
500,y3,0.958,0.001,0.001,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.007,0.012,0.015
1000,.,0.019,0.236,0.055,0.157,0.007,0.028,0.001,0.122,0.035,0.19,0.029,0.009,0.021,0.035,0.02,0.035
1000,A1_1,0.001,0.002,0.001,0.004,0.006,0.001,0.003,0.003,0.007,0.002,0.001,0.0,0.0,0.217,0.621,0.131
1000,A1_2,0.003,0.001,0.0,0.0,0.01,0.042,0.056,0.001,0.0,0.0,0.363,0.051,0.462,0.005,0.003,0.003
1000,A1_3,0.881,0.001,0.009,0.003,0.011,0.014,0.021,0.009,0.004,0.002,0.003,0.018,0.019,0.001,0.003,0.001
1000,B1_1,0.348,0.055,0.023,0.021,0.006,0.004,0.001,0.048,0.075,0.023,0.013,0.001,0.002,0.086,0.187,0.107
1000,B1_2,0.014,0.207,0.079,0.033,0.024,0.006,0.005,0.08,0.059,0.052,0.039,0.003,0.022,0.157,0.111,0.108
1000,B1_3,0.007,0.017,0.012,0.028,0.057,0.01,0.055,0.01,0.012,0.004,0.153,0.008,0.021,0.2,0.276,0.129
1000,A2_1,0.645,0.001,0.001,0.001,0.017,0.012,0.075,0.002,0.001,0.0,0.076,0.024,0.062,0.021,0.045,0.018
1000,A2_2,0.047,0.036,0.084,0.039,0.113,0.058,0.148,0.08,0.058,0.036,0.129,0.07,0.087,0.004,0.005,0.004
1000,A2_3,0.636,0.008,0.005,0.003,0.001,0.0,0.0,0.002,0.016,0.001,0.001,0.0,0.0,0.036,0.213,0.077
1000,B2_1,0.002,0.151,0.176,0.021,0.177,0.006,0.048,0.104,0.141,0.03,0.06,0.02,0.006,0.017,0.024,0.015
1000,B2_2,0.463,0.002,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.0,0.006,0.002,0.005,0.119,0.242,0.151
1000,B2_3,0.003,0.017,0.019,0.006,0.226,0.071,0.32,0.026,0.01,0.012,0.066,0.123,0.098,0.001,0.0,0.0
1000,y1,0.68,0.003,0.001,0.002,0.001,0.001,0.0,0.001,0.004,0.0,0.001,0.0,0.0,0.047,0.164,0.095
1000,y2,0.004,0.018,0.024,0.004,0.229,0.032,0.391,0.036,0.014,0.007,0.141,0.052,0.044,0.002,0.002,0.001
1000,y3,0.917,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.017,0.026,0.035
1500,.,0.019,0.202,0.06,0.147,0.004,0.019,0.001,0.128,0.039,0.201,0.024,0.007,0.021,0.047,0.028,0.051
1500,A1_1,0.001,0.003,0.002,0.004,0.008,0.001,0.003,0.004,0.008,0.003,0.001,0.0,0.0,0.228,0.59,0.143
1500,A1_2,0.001,0.0,0.0,0.0,0.008,0.06,0.05,0.0,0.0,0.0,0.49,0.032,0.348,0.005,0.002,0.003
1500,A1_3,0.979,0.0,0.001,0.0,0.002,0.002,0.004,0.001,0.0,0.0,0.0,0.004,0.006,0.0,0.0,0.0
1500,B1_1,0.145,0.106,0.066,0.055,0.006,0.001,0.001,0.126,0.191,0.058,0.011,0.001,0.002,0.051,0.112,0.069
1500,B1_2,0.003,0.046,0.013,0.009,0.004,0.002,0.001,0.015,0.014,0.014,0.016,0.0,0.011,0.358,0.253,0.241
1500,B1_3,0.001,0.012,0.005,0.017,0.256,0.034,0.204,0.005,0.009,0.004,0.307,0.029,0.031,0.034,0.036,0.016
1500,A2_1,0.974,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.001,0.014,0.001,0.002,0.001
1500,A2_2,0.003,0.113,0.154,0.222,0.015,0.006,0.021,0.144,0.146,0.126,0.011,0.023,0.013,0.001,0.001,0.001
1500,A2_3,0.007,0.003,0.002,0.003,0.0,0.0,0.0,0.001,0.005,0.001,0.001,0.0,0.0,0.201,0.425,0.353
1500,B2_1,0.002,0.004,0.003,0.001,0.432,0.058,0.125,0.003,0.002,0.002,0.276,0.046,0.044,0.001,0.001,0.001
1500,B2_2,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,B2_3,0.001,0.174,0.235,0.116,0.003,0.0,0.002,0.188,0.155,0.114,0.002,0.002,0.001,0.002,0.002,0.003
1500,y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.269,0.442,0.287
1500,y2,0.001,0.001,0.002,0.0,0.28,0.079,0.362,0.002,0.001,0.001,0.06,0.112,0.098,0.0,0.0,0.0
1500,y3,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
2000,.,0.018,0.176,0.066,0.142,0.002,0.014,0.0,0.14,0.043,0.205,0.023,0.007,0.02,0.056,0.031,0.058
2000,A1_1,0.001,0.005,0.003,0.005,0.007,0.001,0.002,0.005,0.008,0.004,0.001,0.0,0.0,0.251,0.525,0.182
2000,A1_2,0.0,0.0,0.0,0.0,0.013,0.121,0.056,0.0,0.0,0.0,0.597,0.023,0.175,0.008,0.002,0.003
2000,A1_3,0.994,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0
2000,B1_1,0.015,0.134,0.117,0.102,0.002,0.0,0.001,0.207,0.254,0.117,0.005,0.001,0.001,0.011,0.018,0.016
2000,B1_2,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.37,0.31,0.314
2000,B1_3,0.0,0.003,0.001,0.003,0.072,0.065,0.523,0.002,0.002,0.002,0.085,0.191,0.046,0.001,0.001,0.001
2000,A2_1,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
2000,A2_2,0.0,0.148,0.179,0.163,0.001,0.0,0.0,0.152,0.205,0.147,0.001,0.002,0.0,0.001,0.001,0.001
2000,A2_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.356,0.334
2000,B2_1,0.0,0.001,0.001,0.001,0.071,0.231,0.244,0.001,0.001,0.002,0.058,0.253,0.136,0.0,0.0,0.0
2000,B2_2,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002
2000,B2_3,0.054,0.122,0.195,0.102,0.007,0.001,0.002,0.133,0.197,0.131,0.009,0.006,0.019,0.006,0.004,0.008
2000,y1,0.001,0.001,0.001,0.002,0.0,0.0,0.0,0.001,0.002,0.001,0.002,0.0,0.0,0.203,0.496,0.289
2000,y2,0.004,0.001,0.001,0.0,0.083,0.058,0.136,0.003,0.0,0.001,0.206,0.044,0.461,0.001,0.001,0.0
2000,y3,0.958,0.001,0.002,0.0,0.004,0.0,0.0,0.001,0.004,0.0,0.001,0.001,0.0,0.004,0.015,0.009
2500,.,0.018,0.161,0.07,0.132,0.001,0.011,0.0,0.145,0.041,0.197,0.026,0.007,0.022,0.071,0.034,0.064
2500,A1_1,0.001,0.006,0.004,0.004,0.006,0.001,0.001,0.005,0.008,0.004,0.001,0.0,0.0,0.274,0.459,0.224
