,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.177,-0.029,-0.156,0.357,0.033,0.01,-0.167,-0.261,0.208,-0.045,-0.603,-0.104,-0.729,-0.765,-0.664
1,A1_1,-0.177,1.0,0.499,0.72,-0.435,-0.829,-0.935,0.893,0.811,0.834,-0.783,-0.545,-0.803,0.585,0.354,0.076
1,A1_2,-0.029,0.499,1.0,0.636,-0.386,-0.296,-0.478,0.714,0.632,0.273,-0.736,-0.461,-0.722,0.12,-0.058,-0.441
1,A1_3,-0.156,0.72,0.636,1.0,-0.479,-0.375,-0.787,0.814,0.503,0.71,-0.557,-0.477,-0.87,0.238,0.045,-0.323
1,B1_1,0.357,-0.435,-0.386,-0.479,1.0,-0.066,0.577,-0.626,-0.174,-0.128,0.022,0.288,0.337,-0.538,-0.562,-0.291
1,B1_2,0.033,-0.829,-0.296,-0.375,-0.066,1.0,0.67,-0.62,-0.872,-0.751,0.837,0.375,0.592,-0.461,-0.23,-0.095
1,B1_3,0.01,-0.935,-0.478,-0.787,0.577,0.67,1.0,-0.911,-0.653,-0.863,0.637,0.698,0.827,-0.461,-0.273,0.024
1,A2_1,-0.167,0.893,0.714,0.814,-0.626,-0.62,-0.911,1.0,0.774,0.666,-0.731,-0.527,-0.885,0.572,0.373,-0.01
1,A2_2,-0.261,0.811,0.632,0.503,-0.174,-0.872,-0.653,0.774,1.0,0.557,-0.896,-0.293,-0.651,0.575,0.367,0.092
1,A2_3,0.208,0.834,0.273,0.71,-0.128,-0.751,-0.863,0.666,0.557,1.0,-0.647,-0.705,-0.76,0.146,-0.076,-0.254
1,B2_1,-0.045,-0.783,-0.736,-0.557,0.022,0.837,0.637,-0.731,-0.896,-0.647,1.0,0.496,0.795,-0.268,0.012,0.284
1,B2_2,-0.603,-0.545,-0.461,-0.477,0.288,0.375,0.698,-0.527,-0.293,-0.705,0.496,1.0,0.606,0.227,0.366,0.536
1,B2_3,-0.104,-0.803,-0.722,-0.87,0.337,0.592,0.827,-0.885,-0.651,-0.76,0.795,0.606,1.0,-0.24,0.027,0.385
1,y1,-0.729,0.585,0.12,0.238,-0.538,-0.461,-0.461,0.572,0.575,0.146,-0.268,0.227,-0.24,1.0,0.95,0.785
1,y2,-0.765,0.354,-0.058,0.045,-0.562,-0.23,-0.273,0.373,0.367,-0.076,0.012,0.366,0.027,0.95,1.0,0.906
1,y3,-0.664,0.076,-0.441,-0.323,-0.291,-0.095,0.024,-0.01,0.092,-0.254,0.284,0.536,0.385,0.785,0.906,1.0
2,.,1.0,0.251,-0.067,-0.079,0.119,0.332,0.229,-0.22,-0.044,-0.033,0.19,0.226,-0.085,-0.671,-0.577,-0.917
2,A1_1,0.251,1.0,0.422,0.442,-0.362,-0.303,-0.387,0.314,0.044,0.683,-0.087,-0.065,-0.371,-0.503,-0.326,-0.51
2,A1_2,-0.067,0.422,1.0,0.886,-0.774,-0.239,-0.568,0.759,0.596,0.378,-0.908,-0.564,-0.845,0.193,-0.461,-0.119
2,A1_3,-0.079,0.442,0.886,1.0,-0.631,-0.052,-0.419,0.833,0.407,0.698,-0.77,-0.33,-0.754,-0.041,-0.494,-0.144
2,B1_1,0.119,-0.362,-0.774,-0.631,1.0,0.547,0.697,-0.831,-0.436,-0.269,0.63,0.497,0.86,-0.431,0.014,-0.081
2,B1_2,0.332,-0.303,-0.239,-0.052,0.547,1.0,0.907,-0.436,-0.441,0.004,0.24,0.705,0.368,-0.492,-0.242,-0.326
2,B1_3,0.229,-0.387,-0.568,-0.419,0.697,0.907,1.0,-0.678,-0.68,-0.171,0.577,0.856,0.638,-0.413,0.104,-0.153
2,A2_1,-0.22,0.314,0.759,0.833,-0.831,-0.436,-0.678,1.0,0.376,0.572,-0.67,-0.45,-0.842,0.29,-0.121,0.15
2,A2_2,-0.044,0.044,0.596,0.407,-0.436,-0.441,-0.68,0.376,1.0,-0.163,-0.79,-0.9,-0.531,0.355,-0.509,-0.071
2,A2_3,-0.033,0.683,0.378,0.698,-0.269,0.004,-0.171,0.572,-0.163,1.0,-0.112,0.167,-0.319,-0.475,-0.24,-0.21
2,B2_1,0.19,-0.087,-0.908,-0.77,0.63,0.24,0.577,-0.67,-0.79,-0.112,1.0,0.736,0.756,-0.402,0.458,-0.054
2,B2_2,0.226,-0.065,-0.564,-0.33,0.497,0.705,0.856,-0.45,-0.9,0.167,0.736,1.0,0.485,-0.511,0.301,-0.159
2,B2_3,-0.085,-0.371,-0.845,-0.754,0.86,0.368,0.638,-0.842,-0.531,-0.319,0.756,0.485,1.0,-0.252,0.265,0.137
2,y1,-0.671,-0.503,0.193,-0.041,-0.431,-0.492,-0.413,0.29,0.355,-0.475,-0.402,-0.511,-0.252,1.0,0.537,0.804
2,y2,-0.577,-0.326,-0.461,-0.494,0.014,-0.242,0.104,-0.121,-0.509,-0.24,0.458,0.301,0.265,0.537,1.0,0.75
2,y3,-0.917,-0.51,-0.119,-0.144,-0.081,-0.326,-0.153,0.15,-0.071,-0.21,-0.054,-0.159,0.137,0.804,0.75,1.0
3,.,1.0,-0.551,-0.241,0.067,-0.03,0.372,0.205,-0.355,-0.131,-0.422,0.372,0.222,0.136,-0.74,-0.532,-0.781
3,A1_1,-0.551,1.0,0.695,-0.008,-0.258,-0.775,-0.728,0.768,0.429,0.447,-0.888,-0.894,-0.371,0.487,-0.159,0.184
3,A1_2,-0.241,0.695,1.0,0.54,-0.412,-0.477,-0.506,0.638,0.339,0.242,-0.795,-0.861,-0.43,0.294,-0.204,-0.199
3,A1_3,0.067,-0.008,0.54,1.0,-0.602,0.055,-0.137,0.386,-0.018,0.461,-0.259,-0.227,-0.621,-0.134,-0.065,-0.418
3,B1_1,-0.03,-0.258,-0.412,-0.602,1.0,0.486,0.562,-0.39,0.095,-0.608,0.208,0.406,0.85,-0.077,-0.018,0.111
3,B1_2,0.372,-0.775,-0.477,0.055,0.486,1.0,0.949,-0.536,-0.534,-0.329,0.613,0.776,0.439,-0.648,-0.104,-0.347
3,B1_3,0.205,-0.728,-0.506,-0.137,0.562,0.949,1.0,-0.639,-0.607,-0.423,0.68,0.807,0.561,-0.48,0.05,-0.108
3,A2_1,-0.355,0.768,0.638,0.386,-0.39,-0.536,-0.639,1.0,0.266,0.75,-0.768,-0.746,-0.562,0.1,-0.433,-0.17
3,A2_2,-0.131,0.429,0.339,-0.018,0.095,-0.534,-0.607,0.266,1.0,-0.127,-0.63,-0.533,-0.166,0.55,0.127,0.097
3,A2_3,-0.422,0.447,0.242,0.461,-0.608,-0.329,-0.423,0.75,-0.127,1.0,-0.373,-0.303,-0.737,0.032,-0.094,0.042
3,B2_1,0.372,-0.888,-0.795,-0.259,0.208,0.613,0.68,-0.768,-0.63,-0.373,1.0,0.906,0.415,-0.375,0.228,0.083
3,B2_2,0.222,-0.894,-0.861,-0.227,0.406,0.776,0.807,-0.746,-0.533,-0.303,0.906,1.0,0.443,-0.357,0.307,0.124
3,B2_3,0.136,-0.371,-0.43,-0.621,0.85,0.439,0.561,-0.562,-0.166,-0.737,0.415,0.443,1.0,-0.164,-0.036,0.089
3,y1,-0.74,0.487,0.294,-0.134,-0.077,-0.648,-0.48,0.1,0.55,0.032,-0.375,-0.357,-0.164,1.0,0.73,0.813
3,y2,-0.532,-0.159,-0.204,-0.065,-0.018,-0.104,0.05,-0.433,0.127,-0.094,0.228,0.307,-0.036,0.73,1.0,0.823
3,y3,-0.781,0.184,-0.199,-0.418,0.111,-0.347,-0.108,-0.17,0.097,0.042,0.083,0.124,0.089,0.813,0.823,1.0
4,.,1.0,-0.234,-0.349,-0.438,0.103,0.445,-0.084,-0.36,-0.102,-0.362,0.506,0.404,-0.033,-0.634,-0.569,-0.713
4,A1_1,-0.234,1.0,0.498,0.591,-0.338,-0.381,-0.443,-0.244,-0.061,0.628,-0.576,-0.45,-0.233,-0.356,-0.163,-0.141
4,A1_2,-0.349,0.498,1.0,0.591,-0.291,-0.598,-0.076,0.445,0.652,0.088,-0.788,-0.717,-0.384,-0.188,-0.368,-0.232
4,A1_3,-0.438,0.591,0.591,1.0,-0.544,-0.373,-0.404,0.383,0.139,0.683,-0.62,-0.307,-0.534,-0.083,-0.089,-0.024
4,B1_1,0.103,-0.338,-0.291,-0.544,1.0,0.501,0.754,-0.338,0.039,-0.406,0.65,0.254,0.941,-0.21,-0.271,-0.215
4,B1_2,0.445,-0.381,-0.598,-0.373,0.501,1.0,0.371,-0.354,-0.126,-0.163,0.902,0.881,0.345,-0.198,-0.101,-0.156
4,B1_3,-0.084,-0.443,-0.076,-0.404,0.754,0.371,1.0,-0.128,0.07,-0.661,0.441,0.007,0.591,0.161,-0.057,-0.051
4,A2_1,-0.36,-0.244,0.445,0.383,-0.338,-0.354,-0.128,1.0,0.692,0.148,-0.465,-0.21,-0.4,0.232,-0.001,0.158
4,A2_2,-0.102,-0.061,0.652,0.139,0.039,-0.126,0.07,0.692,1.0,-0.084,-0.312,-0.182,-0.131,-0.227,-0.435,-0.226
4,A2_3,-0.362,0.628,0.088,0.683,-0.406,-0.163,-0.661,0.148,-0.084,1.0,-0.349,0.043,-0.229,-0.119,0.114,0.187
4,B2_1,0.506,-0.576,-0.788,-0.62,0.65,0.902,0.441,-0.465,-0.312,-0.349,1.0,0.83,0.561,-0.121,-0.047,-0.132
4,B2_2,0.404,-0.45,-0.717,-0.307,0.254,0.881,0.007,-0.21,-0.182,0.043,0.83,1.0,0.189,-0.069,0.084,0.041
4,B2_3,-0.033,-0.233,-0.384,-0.534,0.941,0.345,0.591,-0.4,-0.131,-0.229,0.561,0.189,1.0,-0.11,-0.098,-0.041
4,y1,-0.634,-0.356,-0.188,-0.083,-0.21,-0.198,0.161,0.232,-0.227,-0.119,-0.121,-0.069,-0.11,1.0,0.921,0.914
4,y2,-0.569,-0.163,-0.368,-0.089,-0.271,-0.101,-0.057,-0.001,-0.435,0.114,-0.047,0.084,-0.098,0.921,1.0,0.963
4,y3,-0.713,-0.141,-0.232,-0.024,-0.215,-0.156,-0.051,0.158,-0.226,0.187,-0.132,0.041,-0.041,0.914,0.963,1.0
5,.,1.0,-0.161,-0.418,-0.503,0.127,0.076,0.168,-0.395,-0.204,-0.236,0.202,0.189,0.028,-0.584,-0.723,-0.717
5,A1_1,-0.161,1.0,0.709,0.315,-0.214,-0.549,-0.1,0.651,0.238,0.249,-0.763,-0.805,-0.172,0.082,0.079,-0.183
5,A1_2,-0.418,0.709,1.0,0.481,-0.377,-0.358,0.046,0.795,0.692,0.125,-0.826,-0.757,-0.228,0.196,-0.045,-0.085
5,A1_3,-0.503,0.315,0.481,1.0,-0.297,-0.189,-0.419,0.681,0.251,0.851,-0.475,-0.238,-0.388,-0.163,0.027,0.026
