,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,-0.186,-0.179,-0.086,0.089,-0.258,-0.211,-0.109,0.166,0.255,-0.364,-0.34,-0.487,-0.861,-0.812,-0.853
1,A1_1,-0.186,1.0,0.815,0.862,-0.971,-0.206,-0.413,-0.08,-0.009,0.009,-0.096,-0.329,-0.208,-0.24,-0.032,-0.16
1,A1_2,-0.179,0.815,1.0,0.499,-0.746,0.264,0.008,0.283,0.087,0.202,-0.349,-0.574,-0.435,-0.175,0.048,-0.315
1,A1_3,-0.086,0.862,0.499,1.0,-0.809,-0.518,-0.749,-0.292,0.205,0.151,-0.153,-0.271,-0.214,-0.261,-0.004,-0.029
1,B1_1,0.089,-0.971,-0.746,-0.809,1.0,0.243,0.394,0.083,0.107,0.111,-0.009,0.257,0.12,0.305,0.159,0.233
1,B1_2,-0.258,-0.206,0.264,-0.518,0.243,1.0,0.915,0.21,-0.184,-0.178,-0.128,-0.195,-0.15,0.208,0.141,0.014
1,B1_3,-0.211,-0.413,0.008,-0.749,0.394,0.915,1.0,0.181,-0.367,-0.362,0.111,0.061,0.077,0.249,0.05,0.048
1,A2_1,-0.109,-0.08,0.283,-0.292,0.083,0.21,0.181,1.0,0.214,0.525,-0.36,-0.171,-0.042,0.339,0.447,-0.073
1,A2_2,0.166,-0.009,0.087,0.205,0.107,-0.184,-0.367,0.214,1.0,0.77,-0.665,-0.722,-0.664,-0.143,0.043,-0.185
1,A2_3,0.255,0.009,0.202,0.151,0.111,-0.178,-0.362,0.525,0.77,1.0,-0.867,-0.609,-0.647,-0.138,0.206,-0.284
1,B2_1,-0.364,-0.096,-0.349,-0.153,-0.009,-0.128,0.111,-0.36,-0.665,-0.867,1.0,0.804,0.865,0.381,0.019,0.483
1,B2_2,-0.34,-0.329,-0.574,-0.271,0.257,-0.195,0.061,-0.171,-0.722,-0.609,0.804,1.0,0.948,0.534,0.299,0.625
1,B2_3,-0.487,-0.208,-0.435,-0.214,0.12,-0.15,0.077,-0.042,-0.664,-0.647,0.865,0.948,1.0,0.648,0.383,0.682
