,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,1.0,-0.255,-0.289,-0.175,-0.153,0.144,-0.2,-0.033,0.073,0.242,0.579,0.174,-0.073,-0.764,-0.625,-0.543
2,A1_1,-0.255,1.0,0.639,0.311,-0.56,-0.521,-0.551,0.161,-0.173,0.072,-0.192,-0.002,-0.32,-0.121,-0.285,0.746
2,A1_2,-0.289,0.639,1.0,0.751,-0.822,-0.81,-0.426,0.57,0.07,0.076,-0.519,-0.343,-0.589,-0.341,-0.364,0.323
2,A1_3,-0.175,0.311,0.751,1.0,-0.755,-0.716,-0.125,0.83,0.327,0.086,-0.751,-0.608,-0.318,-0.156,-0.325,0.121
2,B1_1,-0.153,-0.56,-0.822,-0.755,1.0,0.888,0.59,-0.786,-0.34,-0.334,0.351,0.533,0.711,0.586,0.714,-0.217
2,B1_2,0.144,-0.521,-0.81,-0.716,0.888,1.0,0.641,-0.843,-0.588,-0.428,0.519,0.764,0.671,0.313,0.614,-0.218
2,B1_3,-0.2,-0.551,-0.426,-0.125,0.59,0.641,1.0,-0.336,-0.406,-0.131,-0.207,0.286,0.468,0.529,0.727,-0.217
2,A2_1,-0.033,0.161,0.57,0.83,-0.786,-0.843,-0.336,1.0,0.73,0.36,-0.635,-0.898,-0.564,-0.193,-0.478,0.059
2,A2_2,0.073,-0.173,0.07,0.327,-0.34,-0.588,-0.406,0.73,1.0,0.479,-0.354,-0.883,-0.327,-0.044,-0.439,-0.256
2,A2_3,0.242,0.072,0.076,0.086,-0.334,-0.428,-0.131,0.36,0.479,1.0,-0.231,-0.493,-0.356,-0.166,-0.476,-0.236
2,B2_1,0.579,-0.192,-0.519,-0.751,0.351,0.519,-0.207,-0.635,-0.354,-0.231,1.0,0.61,0.214,-0.384,-0.158,-0.188
2,B2_2,0.174,-0.002,-0.343,-0.608,0.533,0.764,0.286,-0.898,-0.883,-0.493,0.61,1.0,0.393,-0.069,0.369,0.031
2,B2_3,-0.073,-0.32,-0.589,-0.318,0.711,0.671,0.468,-0.564,-0.327,-0.356,0.214,0.393,1.0,0.466,0.363,-0.229
2,y1,-0.764,-0.121,-0.341,-0.156,0.586,0.313,0.529,-0.193,-0.044,-0.166,-0.384,-0.069,0.466,1.0,0.79,0.341
2,y2,-0.625,-0.285,-0.364,-0.325,0.714,0.614,0.727,-0.478,-0.439,-0.476,-0.158,0.369,0.363,0.79,1.0,0.251
2,y3,-0.543,0.746,0.323,0.121,-0.217,-0.218,-0.217,0.059,-0.256,-0.236,-0.188,0.031,-0.229,0.341,0.251,1.0
4,.,1.0,0.43,-0.496,0.062,-0.154,-0.167,-0.159,0.307,0.59,0.222,0.018,-0.231,-0.003,-0.844,-0.807,-0.901
4,A1_1,0.43,1.0,0.086,0.579,-0.592,-0.7,-0.44,0.657,0.657,0.523,-0.386,-0.357,-0.343,-0.6,-0.305,-0.49
4,A1_2,-0.496,0.086,1.0,0.64,-0.198,-0.584,-0.472,0.53,0.177,0.027,-0.769,-0.391,-0.682,0.189,0.41,0.314
4,A1_3,0.062,0.579,0.64,1.0,-0.503,-0.577,-0.627,0.636,0.301,0.154,-0.866,-0.188,-0.668,-0.345,0.084,-0.017
4,B1_1,-0.154,-0.592,-0.198,-0.503,1.0,0.458,0.702,-0.566,-0.344,-0.644,0.387,-0.101,0.589,0.59,0.1,0.134
4,B1_2,-0.167,-0.7,-0.584,-0.577,0.458,1.0,0.622,-0.87,-0.822,-0.588,0.583,0.757,0.607,0.447,0.19,0.444
4,B1_3,-0.159,-0.44,-0.472,-0.627,0.702,0.622,1.0,-0.531,-0.361,-0.279,0.637,0.059,0.462,0.44,-0.097,0.136
4,A2_1,0.307,0.657,0.53,0.636,-0.566,-0.87,-0.531,1.0,0.868,0.627,-0.696,-0.689,-0.864,-0.625,-0.465,-0.517
4,A2_2,0.59,0.657,0.177,0.301,-0.344,-0.822,-0.361,0.868,1.0,0.63,-0.36,-0.817,-0.535,-0.719,-0.694,-0.833
4,A2_3,0.222,0.523,0.027,0.154,-0.644,-0.588,-0.279,0.627,0.63,1.0,-0.016,-0.404,-0.473,-0.606,-0.443,-0.454
4,B2_1,0.018,-0.386,-0.769,-0.866,0.387,0.583,0.637,-0.696,-0.36,-0.016,1.0,0.267,0.765,0.2,-0.017,-0.018
4,B2_2,-0.231,-0.357,-0.391,-0.188,-0.101,0.757,0.059,-0.689,-0.817,-0.404,0.267,1.0,0.415,0.296,0.414,0.592
4,B2_3,-0.003,-0.343,-0.682,-0.668,0.589,0.607,0.462,-0.864,-0.535,-0.473,0.765,0.415,1.0,0.414,0.24,0.142
4,y1,-0.844,-0.6,0.189,-0.345,0.59,0.447,0.44,-0.625,-0.719,-0.606,0.2,0.296,0.414,1.0,0.731,0.827
4,y2,-0.807,-0.305,0.41,0.084,0.1,0.19,-0.097,-0.465,-0.694,-0.443,-0.017,0.414,0.24,0.731,1.0,0.854
4,y3,-0.901,-0.49,0.314,-0.017,0.134,0.444,0.136,-0.517,-0.833,-0.454,-0.018,0.592,0.142,0.827,0.854,1.0
6,.,1.0,0.567,-0.018,0.008,-0.468,-0.124,-0.54,-0.102,0.228,0.07,0.143,0.083,-0.537,-0.673,-0.582,-0.445
6,A1_1,0.567,1.0,0.61,0.549,-0.491,-0.457,-0.482,0.257,0.544,0.332,-0.39,-0.397,-0.796,-0.404,-0.318,0.099
6,A1_2,-0.018,0.61,1.0,0.948,-0.29,-0.762,-0.353,0.586,0.583,0.464,-0.753,-0.665,-0.514,0.009,-0.161,0.346
6,A1_3,0.008,0.549,0.948,1.0,-0.19,-0.778,-0.542,0.649,0.613,0.543,-0.75,-0.701,-0.339,0.04,-0.259,0.284
6,B1_1,-0.468,-0.491,-0.29,-0.19,1.0,0.608,0.05,-0.451,-0.685,-0.368,0.392,0.324,0.726,0.398,-0.066,-0.017
6,B1_2,-0.124,-0.457,-0.762,-0.778,0.608,1.0,0.502,-0.734,-0.659,-0.599,0.607,0.578,0.359,-0.1,-0.048,-0.428
6,B1_3,-0.54,-0.482,-0.353,-0.542,0.05,0.502,1.0,-0.298,-0.255,-0.436,0.109,0.264,0.019,0.034,0.455,-0.063
6,A2_1,-0.102,0.257,0.586,0.649,-0.451,-0.734,-0.298,1.0,0.854,0.816,-0.848,-0.875,-0.151,0.065,-0.025,0.169
6,A2_2,0.228,0.544,0.583,0.613,-0.685,-0.659,-0.255,0.854,1.0,0.655,-0.83,-0.783,-0.542,-0.387,-0.262,-0.114
6,A2_3,0.07,0.332,0.464,0.543,-0.368,-0.599,-0.436,0.816,0.655,1.0,-0.762,-0.905,-0.154,0.259,0.111,0.34
6,B2_1,0.143,-0.39,-0.753,-0.75,0.392,0.607,0.109,-0.848,-0.83,-0.762,1.0,0.953,0.407,0.0,0.042,-0.171
6,B2_2,0.083,-0.397,-0.665,-0.701,0.324,0.578,0.264,-0.875,-0.783,-0.905,0.953,1.0,0.289,-0.113,0.018,-0.233
6,B2_3,-0.537,-0.796,-0.514,-0.339,0.726,0.359,0.019,-0.151,-0.542,-0.154,0.407,0.289,1.0,0.588,0.221,0.084
6,y1,-0.673,-0.404,0.009,0.04,0.398,-0.1,0.034,0.065,-0.387,0.259,0.0,-0.113,0.588,1.0,0.752,0.823
6,y2,-0.582,-0.318,-0.161,-0.259,-0.066,-0.048,0.455,-0.025,-0.262,0.111,0.042,0.018,0.221,0.752,1.0,0.776
6,y3,-0.445,0.099,0.346,0.284,-0.017,-0.428,-0.063,0.169,-0.114,0.34,-0.171,-0.233,0.084,0.823,0.776,1.0
8,.,1.0,0.21,-0.53,-0.531,-0.112,0.097,0.087,-0.382,-0.432,0.166,0.399,0.07,0.414,-0.48,-0.808,-0.931
8,A1_1,0.21,1.0,0.624,0.563,-0.461,-0.334,-0.389,0.061,0.198,0.447,-0.502,-0.684,-0.527,-0.044,-0.113,-0.254
8,A1_2,-0.53,0.624,1.0,0.878,-0.372,-0.354,-0.342,0.387,0.667,0.376,-0.767,-0.763,-0.753,0.184,0.434,0.389
8,A1_3,-0.531,0.563,0.878,1.0,-0.42,-0.369,-0.558,0.406,0.597,0.347,-0.746,-0.665,-0.872,0.17,0.332,0.404
8,B1_1,-0.112,-0.461,-0.372,-0.42,1.0,0.872,0.796,-0.382,-0.603,-0.719,0.388,0.27,0.463,0.426,0.141,0.148
8,B1_2,0.097,-0.334,-0.354,-0.369,0.872,1.0,0.681,-0.508,-0.704,-0.791,0.49,0.191,0.337,0.262,-0.0,-0.1
8,B1_3,0.087,-0.389,-0.342,-0.558,0.796,0.681,1.0,-0.476,-0.43,-0.579,0.239,0.066,0.709,0.341,0.066,-0.071
8,A2_1,-0.382,0.061,0.387,0.406,-0.382,-0.508,-0.476,1.0,0.79,0.44,-0.047,-0.335,-0.202,-0.563,-0.147,0.123
8,A2_2,-0.432,0.198,0.667,0.597,-0.603,-0.704,-0.43,0.79,1.0,0.651,-0.539,-0.574,-0.379,-0.311,0.08,0.228
8,A2_3,0.166,0.447,0.376,0.347,-0.719,-0.791,-0.579,0.44,0.651,1.0,-0.489,-0.368,-0.379,-0.379,-0.296,-0.169
8,B2_1,0.399,-0.502,-0.767,-0.746,0.388,0.49,0.239,-0.047,-0.539,-0.489,1.0,0.589,0.633,-0.471,-0.452,-0.43
8,B2_2,0.07,-0.684,-0.763,-0.665,0.27,0.191,0.066,-0.335,-0.574,-0.368,0.589,1.0,0.359,0.122,0.112,0.161
8,B2_3,0.414,-0.527,-0.753,-0.872,0.463,0.337,0.709,-0.202,-0.379,-0.379,0.633,0.359,1.0,-0.21,-0.383,-0.411
8,y1,-0.48,-0.044,0.184,0.17,0.426,0.262,0.341,-0.563,-0.311,-0.379,-0.471,0.122,-0.21,1.0,0.79,0.684
8,y2,-0.808,-0.113,0.434,0.332,0.141,-0.0,0.066,-0.147,0.08,-0.296,-0.452,0.112,-0.383,0.79,1.0,0.907
8,y3,-0.931,-0.254,0.389,0.404,0.148,-0.1,-0.071,0.123,0.228,-0.169,-0.43,0.161,-0.411,0.684,0.907,1.0
10,.,1.0,-0.171,0.165,-0.046,0.158,-0.45,-0.343,0.185,-0.071,0.412,-0.105,-0.078,0.364,-0.718,-0.842,-0.875
10,A1_1,-0.171,1.0,0.367,0.46,-0.777,-0.375,-0.509,0.49,0.771,0.606,-0.452,-0.646,-0.702,-0.028,0.045,-0.121
10,A1_2,0.165,0.367,1.0,0.604,-0.159,-0.41,0.007,0.66,0.57,0.456,-0.804,-0.385,-0.475,-0.265,-0.503,-0.36
10,A1_3,-0.046,0.46,0.604,1.0,-0.346,-0.523,-0.316,0.871,0.729,0.505,-0.579,-0.854,-0.403,-0.302,-0.069,-0.056
10,B1_1,0.158,-0.777,-0.159,-0.346,1.0,0.336,0.806,-0.341,-0.615,-0.614,0.265,0.477,0.601,0.211,-0.118,0.217
10,B1_2,-0.45,-0.375,-0.41,-0.523,0.336,1.0,0.457,-0.729,-0.743,-0.797,0.731,0.716,0.231,0.34,0.326,0.492
10,B1_3,-0.343,-0.509,0.007,-0.316,0.806,0.457,1.0,-0.373,-0.395,-0.705,0.056,0.501,0.243,0.637,0.219,0.566
10,A2_1,0.185,0.49,0.66,0.871,-0.341,-0.729,-0.373,1.0,0.737,0.798,-0.63,-0.787,-0.581,-0.457,-0.368,-0.362
10,A2_2,-0.071,0.771,0.57,0.729,-0.615,-0.743,-0.395,0.737,1.0,0.66,-0.819,-0.815,-0.543,0.01,0.042,-0.113
10,A2_3,0.412,0.606,0.456,0.505,-0.614,-0.797,-0.705,0.798,0.66,1.0,-0.502,-0.627,-0.606,-0.605,-0.511,-0.689
10,B2_1,-0.105,-0.452,-0.804,-0.579,0.265,0.731,0.056,-0.63,-0.819,-0.502,1.0,0.59,0.364,-0.001,0.197,0.207
10,B2_2,-0.078,-0.646,-0.385,-0.854,0.477,0.716,0.501,-0.787,-0.815,-0.627,0.59,1.0,0.332,0.274,0.011,0.125
10,B2_3,0.364,-0.702,-0.475,-0.403,0.601,0.231,0.243,-0.581,-0.543,-0.606,0.364,0.332,1.0,0.062,0.044,0.069
10,y1,-0.718,-0.028,-0.265,-0.302,0.211,0.34,0.637,-0.457,0.01,-0.605,-0.001,0.274,0.062,1.0,0.774,0.824
10,y2,-0.842,0.045,-0.503,-0.069,-0.118,0.326,0.219,-0.368,0.042,-0.511,0.197,0.011,0.044,0.774,1.0,0.902
10,y3,-0.875,-0.121,-0.36,-0.056,0.217,0.492,0.566,-0.362,-0.113,-0.689,0.207,0.125,0.069,0.824,0.902,1.0
12,.,1.0,0.384,0.071,0.188,0.21,-0.114,0.257,-0.045,0.374,0.702,-0.435,-0.294,0.052,-0.858,-0.603,-0.866
12,A1_1,0.384,1.0,0.832,0.836,-0.514,-0.455,-0.213,0.567,0.54,0.703,-0.798,-0.591,-0.416,-0.647,-0.588,-0.495
12,A1_2,0.071,0.832,1.0,0.921,-0.702,-0.486,-0.356,0.812,0.647,0.421,-0.825,-0.64,-0.645,-0.282,-0.172,-0.095
