,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.15,0.029,0.079,0.04,0.066,0.027,0.015,0.021,0.035,0.027,0.021,0.016,0.02,0.11,0.157,0.187
2,A1_1,0.149,0.03,0.011,0.013,0.05,0.138,0.072,0.017,0.026,0.039,0.03,0.016,0.047,0.202,0.116,0.044
2,A1_2,0.038,0.002,0.002,0.004,0.921,0.004,0.002,0.001,0.006,0.001,0.0,0.01,0.0,0.002,0.005,0.003
2,A1_3,0.015,0.006,0.0,0.004,0.931,0.006,0.003,0.001,0.007,0.002,0.0,0.0,0.0,0.014,0.007,0.004
2,B1_1,0.177,0.039,0.219,0.057,0.015,0.017,0.011,0.015,0.013,0.014,0.02,0.015,0.014,0.079,0.135,0.159
2,B1_2,0.372,0.112,0.031,0.064,0.033,0.021,0.019,0.02,0.029,0.009,0.014,0.025,0.013,0.058,0.114,0.065
2,B1_3,0.245,0.096,0.058,0.036,0.012,0.032,0.036,0.024,0.025,0.021,0.017,0.012,0.017,0.17,0.119,0.078
2,A2_1,0.311,0.009,0.039,0.013,0.026,0.028,0.015,0.019,0.023,0.004,0.016,0.329,0.032,0.014,0.088,0.035
2,A2_2,0.147,0.025,0.019,0.021,0.003,0.03,0.017,0.019,0.013,0.014,0.084,0.038,0.128,0.058,0.27,0.113
2,A2_3,0.204,0.025,0.077,0.033,0.016,0.017,0.012,0.026,0.02,0.011,0.026,0.048,0.033,0.06,0.228,0.164
2,B2_1,0.195,0.053,0.051,0.022,0.019,0.006,0.011,0.041,0.342,0.025,0.008,0.019,0.009,0.043,0.046,0.11
2,B2_2,0.078,0.023,0.022,0.012,0.043,0.035,0.027,0.04,0.037,0.047,0.013,0.004,0.019,0.377,0.122,0.103
2,B2_3,0.195,0.034,0.057,0.018,0.038,0.027,0.026,0.048,0.197,0.043,0.014,0.024,0.02,0.104,0.063,0.092
2,y1,0.449,0.12,0.027,0.045,0.024,0.014,0.018,0.022,0.088,0.008,0.01,0.04,0.01,0.03,0.055,0.041
2,y2,0.323,0.018,0.219,0.02,0.008,0.015,0.013,0.054,0.044,0.009,0.012,0.098,0.018,0.03,0.054,0.064
2,y3,0.335,0.031,0.052,0.027,0.051,0.049,0.028,0.027,0.071,0.018,0.021,0.081,0.029,0.046,0.076,0.057
4,.,0.053,0.009,0.026,0.106,0.031,0.016,0.029,0.009,0.01,0.016,0.02,0.02,0.009,0.312,0.211,0.123
4,A1_1,0.395,0.019,0.02,0.024,0.032,0.04,0.036,0.011,0.03,0.04,0.046,0.038,0.062,0.093,0.071,0.043
4,A1_2,0.232,0.013,0.014,0.015,0.101,0.03,0.043,0.003,0.017,0.055,0.023,0.04,0.034,0.13,0.159,0.092
4,A1_3,0.089,0.01,0.023,0.026,0.108,0.018,0.026,0.006,0.013,0.021,0.022,0.054,0.026,0.145,0.286,0.128
4,B1_1,0.032,0.013,0.032,0.73,0.005,0.011,0.012,0.004,0.003,0.003,0.006,0.008,0.004,0.081,0.03,0.026
4,B1_2,0.047,0.021,0.054,0.355,0.024,0.012,0.027,0.013,0.015,0.019,0.008,0.015,0.005,0.145,0.122,0.118
4,B1_3,0.028,0.005,0.034,0.61,0.002,0.012,0.006,0.005,0.003,0.006,0.007,0.023,0.005,0.129,0.096,0.029
4,A2_1,0.352,0.01,0.014,0.009,0.015,0.042,0.012,0.011,0.015,0.018,0.056,0.203,0.151,0.024,0.05,0.019
4,A2_2,0.186,0.003,0.012,0.014,0.009,0.04,0.011,0.005,0.006,0.011,0.109,0.168,0.11,0.103,0.187,0.027
4,A2_3,0.239,0.015,0.021,0.023,0.02,0.031,0.008,0.016,0.013,0.028,0.036,0.333,0.064,0.044,0.076,0.034
4,B2_1,0.107,0.03,0.016,0.007,0.03,0.007,0.026,0.106,0.192,0.243,0.006,0.011,0.007,0.04,0.043,0.129
4,B2_2,0.221,0.029,0.023,0.014,0.021,0.017,0.018,0.101,0.116,0.169,0.015,0.054,0.021,0.047,0.056,0.078
4,B2_3,0.025,0.013,0.01,0.007,0.002,0.002,0.003,0.749,0.099,0.037,0.003,0.006,0.002,0.014,0.006,0.023
4,y1,0.492,0.044,0.021,0.02,0.012,0.031,0.015,0.027,0.046,0.047,0.037,0.069,0.071,0.021,0.024,0.022
4,y2,0.42,0.025,0.027,0.046,0.016,0.053,0.026,0.008,0.017,0.021,0.048,0.097,0.101,0.029,0.042,0.024
4,y3,0.4,0.015,0.023,0.031,0.009,0.05,0.026,0.012,0.021,0.016,0.088,0.055,0.13,0.046,0.057,0.02
6,.,0.117,0.021,0.026,0.03,0.089,0.076,0.025,0.027,0.023,0.03,0.028,0.039,0.026,0.134,0.052,0.257
6,A1_1,0.282,0.013,0.026,0.026,0.207,0.059,0.132,0.01,0.002,0.004,0.025,0.041,0.028,0.015,0.038,0.091
