,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.073,0.024,0.027,0.03,0.038,0.023,0.021,0.031,0.024,0.027,0.049,0.04,0.048,0.221,0.177,0.147
2,A1_1,0.41,0.021,0.018,0.04,0.037,0.048,0.035,0.026,0.027,0.026,0.093,0.043,0.028,0.038,0.076,0.033
2,A1_2,0.226,0.022,0.008,0.024,0.09,0.051,0.057,0.021,0.028,0.026,0.083,0.039,0.043,0.1,0.139,0.043
2,A1_3,0.281,0.021,0.019,0.039,0.044,0.051,0.037,0.026,0.023,0.023,0.098,0.05,0.045,0.071,0.125,0.047
2,B1_1,0.26,0.032,0.125,0.095,0.011,0.024,0.012,0.059,0.038,0.051,0.035,0.024,0.015,0.052,0.055,0.113
2,B1_2,0.192,0.04,0.033,0.105,0.021,0.03,0.023,0.031,0.019,0.09,0.037,0.022,0.024,0.096,0.126,0.11
2,B1_3,0.064,0.029,0.039,0.039,0.023,0.013,0.014,0.039,0.031,0.049,0.026,0.027,0.035,0.24,0.106,0.226
2,A2_1,0.25,0.015,0.007,0.015,0.048,0.034,0.04,0.016,0.021,0.011,0.142,0.121,0.129,0.056,0.07,0.026
2,A2_2,0.158,0.018,0.009,0.022,0.037,0.027,0.034,0.016,0.017,0.013,0.095,0.112,0.216,0.094,0.09,0.041
2,A2_3,0.21,0.008,0.009,0.014,0.023,0.034,0.022,0.015,0.01,0.004,0.273,0.162,0.083,0.031,0.083,0.018
2,B2_1,0.206,0.043,0.052,0.069,0.022,0.018,0.016,0.05,0.066,0.135,0.015,0.01,0.011,0.097,0.041,0.149
2,B2_2,0.117,0.043,0.043,0.072,0.02,0.014,0.014,0.048,0.044,0.151,0.015,0.01,0.008,0.132,0.065,0.204
2,B2_3,0.108,0.037,0.095,0.045,0.017,0.01,0.009,0.072,0.091,0.085,0.01,0.011,0.009,0.128,0.033,0.237
2,y1,0.577,0.021,0.019,0.033,0.029,0.035,0.028,0.027,0.046,0.031,0.05,0.024,0.015,0.019,0.025,0.022
2,y2,0.466,0.032,0.045,0.051,0.021,0.024,0.019,0.045,0.066,0.054,0.038,0.023,0.014,0.028,0.024,0.05
2,y3,0.57,0.022,0.017,0.039,0.026,0.037,0.028,0.023,0.034,0.033,0.06,0.026,0.016,0.018,0.029,0.021
4,.,0.154,0.032,0.025,0.016,0.102,0.038,0.069,0.023,0.016,0.048,0.057,0.028,0.058,0.09,0.108,0.135
4,A1_1,0.284,0.025,0.042,0.012,0.09,0.044,0.054,0.015,0.012,0.031,0.058,0.051,0.057,0.053,0.075,0.098
4,A1_2,0.215,0.016,0.017,0.008,0.161,0.042,0.112,0.011,0.006,0.041,0.064,0.027,0.091,0.034,0.049,0.106
4,A1_3,0.234,0.015,0.029,0.008,0.179,0.067,0.056,0.01,0.008,0.021,0.073,0.04,0.064,0.035,0.09,0.072
4,B1_1,0.161,0.067,0.091,0.039,0.018,0.033,0.017,0.096,0.074,0.035,0.024,0.03,0.007,0.103,0.134,0.07
4,B1_2,0.145,0.09,0.043,0.059,0.017,0.019,0.032,0.106,0.074,0.075,0.019,0.016,0.014,0.118,0.069,0.103
4,B1_3,0.267,0.071,0.061,0.038,0.026,0.024,0.039,0.072,0.048,0.075,0.024,0.024,0.019,0.068,0.05,0.095
4,A2_1,0.232,0.021,0.02,0.014,0.095,0.036,0.053,0.018,0.013,0.035,0.07,0.036,0.102,0.064,0.064,0.127
4,A2_2,0.309,0.006,0.018,0.004,0.168,0.049,0.027,0.004,0.004,0.011,0.096,0.046,0.122,0.023,0.047,0.066
