,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.087,0.016,0.076,0.052,0.02,0.029,0.017,0.04,0.018,0.014,0.055,0.111,0.031,0.105,0.239,0.088
2,A1_1,0.672,0.01,0.016,0.015,0.033,0.033,0.075,0.015,0.012,0.044,0.012,0.014,0.007,0.016,0.008,0.018
2,A1_2,0.343,0.004,0.009,0.008,0.241,0.043,0.153,0.008,0.013,0.025,0.012,0.018,0.018,0.044,0.029,0.033
2,A1_3,0.412,0.012,0.014,0.006,0.146,0.058,0.087,0.021,0.019,0.035,0.011,0.012,0.014,0.086,0.037,0.03
2,B1_1,0.062,0.021,0.214,0.511,0.003,0.009,0.009,0.014,0.004,0.006,0.023,0.035,0.012,0.016,0.031,0.029
2,B1_2,0.172,0.131,0.155,0.072,0.015,0.021,0.016,0.019,0.005,0.012,0.015,0.03,0.027,0.242,0.05,0.019
2,B1_3,0.112,0.068,0.3,0.151,0.008,0.021,0.017,0.022,0.011,0.01,0.014,0.024,0.014,0.115,0.068,0.043
2,A2_1,0.087,0.008,0.021,0.013,0.041,0.008,0.025,0.005,0.001,0.007,0.022,0.349,0.08,0.269,0.053,0.013
2,A2_2,0.089,0.03,0.028,0.009,0.046,0.025,0.016,0.03,0.015,0.016,0.023,0.028,0.03,0.4,0.179,0.038
2,A2_3,0.133,0.006,0.016,0.022,0.013,0.006,0.017,0.007,0.001,0.014,0.047,0.556,0.06,0.063,0.027,0.012
2,B2_1,0.109,0.013,0.01,0.006,0.011,0.015,0.012,0.048,0.429,0.137,0.006,0.003,0.004,0.009,0.044,0.145
2,B2_2,0.416,0.038,0.018,0.016,0.011,0.02,0.017,0.076,0.077,0.187,0.018,0.009,0.01,0.02,0.023,0.043
2,B2_3,0.388,0.057,0.024,0.016,0.01,0.027,0.014,0.102,0.092,0.149,0.017,0.005,0.007,0.024,0.027,0.042
