,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.065,0.124,0.097,0.052,0.177,0.01,0.026,0.034,0.046,0.012,0.142,0.066,0.027,0.075,0.005,0.043
0,A1_1,0.074,0.079,0.069,0.203,0.054,0.014,0.082,0.039,0.032,0.008,0.064,0.025,0.026,0.168,0.012,0.05
0,A1_2,0.107,0.279,0.222,0.019,0.044,0.006,0.031,0.042,0.077,0.014,0.034,0.025,0.011,0.054,0.003,0.033
0,A1_3,0.034,0.108,0.09,0.12,0.083,0.056,0.065,0.029,0.032,0.022,0.073,0.02,0.028,0.129,0.033,0.077
0,B1_1,0.079,0.064,0.235,0.01,0.048,0.005,0.026,0.045,0.049,0.021,0.046,0.199,0.055,0.041,0.003,0.072
0,B1_2,0.031,0.087,0.073,0.157,0.114,0.029,0.052,0.009,0.016,0.015,0.174,0.026,0.031,0.065,0.02,0.1
0,B1_3,0.041,0.126,0.269,0.053,0.035,0.008,0.065,0.084,0.048,0.022,0.037,0.087,0.016,0.065,0.017,0.027
0,A2_1,0.038,0.097,0.078,0.166,0.134,0.03,0.047,0.011,0.039,0.019,0.132,0.011,0.026,0.057,0.015,0.101
0,A2_2,0.039,0.131,0.236,0.037,0.047,0.007,0.055,0.171,0.09,0.016,0.023,0.062,0.008,0.058,0.01,0.011
0,A2_3,0.035,0.041,0.055,0.102,0.071,0.062,0.064,0.007,0.025,0.032,0.156,0.016,0.064,0.066,0.036,0.17
0,B2_1,0.04,0.059,0.226,0.016,0.069,0.006,0.028,0.117,0.063,0.024,0.036,0.227,0.033,0.029,0.009,0.019
0,B2_2,0.035,0.047,0.064,0.13,0.067,0.069,0.097,0.011,0.028,0.024,0.12,0.014,0.049,0.083,0.048,0.115
0,B2_3,0.033,0.185,0.255,0.031,0.056,0.005,0.023,0.047,0.039,0.026,0.075,0.139,0.021,0.032,0.009,0.027
0,y1,0.064,0.117,0.065,0.147,0.087,0.043,0.064,0.019,0.025,0.018,0.088,0.017,0.026,0.122,0.019,0.079
0,y2,0.041,0.189,0.203,0.017,0.04,0.004,0.013,0.03,0.048,0.031,0.097,0.137,0.029,0.049,0.003,0.07
0,y3,0.046,0.181,0.081,0.21,0.125,0.019,0.04,0.028,0.027,0.009,0.059,0.013,0.012,0.096,0.009,0.045
1,.,0.072,0.12,0.093,0.051,0.174,0.011,0.026,0.035,0.047,0.013,0.141,0.067,0.027,0.075,0.005,0.042
1,A1_1,0.085,0.076,0.065,0.193,0.052,0.015,0.082,0.039,0.032,0.008,0.064,0.026,0.027,0.173,0.013,0.051
1,A1_2,0.111,0.266,0.213,0.019,0.045,0.007,0.034,0.046,0.083,0.015,0.035,0.027,0.012,0.053,0.003,0.032
1,A1_3,0.043,0.099,0.086,0.109,0.076,0.06,0.068,0.029,0.032,0.023,0.071,0.02,0.029,0.138,0.039,0.079
1,B1_1,0.07,0.061,0.219,0.01,0.051,0.006,0.027,0.048,0.05,0.023,0.05,0.226,0.057,0.038,0.004,0.063
1,B1_2,0.04,0.08,0.071,0.15,0.105,0.031,0.055,0.008,0.017,0.016,0.171,0.024,0.033,0.067,0.024,0.108
1,B1_3,0.038,0.123,0.256,0.053,0.038,0.009,0.065,0.095,0.051,0.023,0.037,0.097,0.016,0.059,0.017,0.023
1,A2_1,0.048,0.082,0.073,0.154,0.119,0.036,0.052,0.01,0.039,0.022,0.13,0.01,0.03,0.059,0.02,0.116
1,A2_2,0.037,0.124,0.221,0.033,0.052,0.007,0.054,0.182,0.092,0.017,0.026,0.079,0.009,0.049,0.01,0.009
