,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.049,0.042,0.025,0.033,0.046,0.058,0.033,0.114,0.024,0.111,0.075,0.086,0.062,0.067,0.017,0.158
0,A1_1,0.073,0.066,0.028,0.028,0.029,0.054,0.043,0.072,0.013,0.246,0.043,0.066,0.083,0.029,0.019,0.107
0,A1_2,0.069,0.047,0.029,0.057,0.027,0.056,0.087,0.036,0.022,0.164,0.024,0.061,0.061,0.058,0.028,0.172
0,A1_3,0.064,0.065,0.053,0.05,0.036,0.045,0.057,0.048,0.021,0.115,0.048,0.118,0.09,0.03,0.032,0.129
0,B1_1,0.125,0.069,0.09,0.031,0.036,0.051,0.022,0.031,0.038,0.149,0.064,0.063,0.097,0.039,0.011,0.084
0,B1_2,0.043,0.032,0.016,0.025,0.031,0.066,0.024,0.029,0.027,0.114,0.133,0.06,0.048,0.096,0.016,0.239
0,B1_3,0.1,0.054,0.047,0.019,0.041,0.074,0.017,0.024,0.035,0.106,0.172,0.066,0.057,0.03,0.027,0.131
0,A2_1,0.07,0.053,0.05,0.026,0.036,0.078,0.019,0.025,0.04,0.074,0.191,0.063,0.065,0.039,0.035,0.137
0,A2_2,0.046,0.053,0.032,0.021,0.025,0.089,0.032,0.034,0.026,0.178,0.176,0.031,0.069,0.057,0.031,0.101
0,A2_3,0.073,0.039,0.056,0.028,0.045,0.116,0.05,0.051,0.041,0.139,0.078,0.049,0.04,0.062,0.029,0.105
0,B2_1,0.058,0.041,0.031,0.041,0.071,0.081,0.028,0.062,0.049,0.108,0.075,0.075,0.045,0.054,0.027,0.154
0,B2_2,0.059,0.041,0.042,0.039,0.027,0.101,0.042,0.018,0.036,0.095,0.09,0.062,0.053,0.07,0.032,0.193
0,B2_3,0.062,0.049,0.035,0.027,0.029,0.075,0.026,0.021,0.034,0.105,0.167,0.053,0.064,0.055,0.032,0.166
0,y1,0.074,0.067,0.052,0.043,0.047,0.08,0.028,0.035,0.05,0.148,0.082,0.046,0.073,0.039,0.035,0.102
0,y2,0.059,0.045,0.043,0.023,0.021,0.093,0.03,0.017,0.028,0.103,0.179,0.051,0.062,0.062,0.028,0.157
0,y3,0.057,0.05,0.043,0.023,0.034,0.087,0.026,0.029,0.044,0.1,0.211,0.035,0.058,0.048,0.046,0.108
1,.,0.051,0.042,0.025,0.034,0.046,0.058,0.033,0.114,0.024,0.109,0.074,0.087,0.062,0.068,0.017,0.156
1,A1_1,0.078,0.066,0.028,0.028,0.03,0.054,0.044,0.073,0.013,0.238,0.042,0.067,0.083,0.03,0.019,0.107
1,A1_2,0.074,0.047,0.03,0.058,0.028,0.055,0.087,0.036,0.022,0.159,0.023,0.062,0.061,0.059,0.029,0.171
1,A1_3,0.067,0.065,0.054,0.05,0.037,0.044,0.057,0.048,0.021,0.111,0.047,0.12,0.09,0.03,0.032,0.127
1,B1_1,0.131,0.069,0.092,0.031,0.036,0.049,0.022,0.031,0.038,0.142,0.063,0.064,0.098,0.039,0.011,0.083
1,B1_2,0.046,0.033,0.016,0.025,0.031,0.065,0.024,0.03,0.027,0.113,0.133,0.06,0.049,0.097,0.016,0.235
1,B1_3,0.109,0.054,0.048,0.019,0.041,0.072,0.017,0.024,0.035,0.103,0.167,0.068,0.058,0.03,0.027,0.129
1,A2_1,0.076,0.054,0.051,0.026,0.036,0.077,0.019,0.025,0.04,0.072,0.185,0.064,0.066,0.039,0.035,0.135
1,A2_2,0.049,0.054,0.033,0.021,0.025,0.087,0.033,0.034,0.026,0.173,0.172,0.031,0.071,0.057,0.032,0.101
1,A2_3,0.079,0.039,0.056,0.028,0.045,0.114,0.051,0.051,0.041,0.135,0.076,0.049,0.04,0.062,0.03,0.103
1,B2_1,0.062,0.041,0.032,0.042,0.071,0.079,0.028,0.062,0.049,0.105,0.072,0.076,0.045,0.054,0.027,0.154
1,B2_2,0.064,0.042,0.043,0.04,0.027,0.1,0.042,0.018,0.036,0.092,0.088,0.062,0.054,0.07,0.033,0.189
1,B2_3,0.067,0.05,0.036,0.027,0.029,0.074,0.026,0.021,0.034,0.101,0.163,0.054,0.065,0.056,0.032,0.163
1,y1,0.079,0.068,0.053,0.043,0.047,0.078,0.028,0.036,0.049,0.143,0.08,0.047,0.075,0.039,0.035,0.101
1,y2,0.064,0.046,0.044,0.023,0.021,0.092,0.03,0.018,0.028,0.101,0.175,0.052,0.064,0.062,0.029,0.153
1,y3,0.063,0.051,0.044,0.023,0.035,0.086,0.026,0.029,0.043,0.098,0.206,0.036,0.059,0.049,0.046,0.107
2,.,0.053,0.042,0.025,0.034,0.046,0.058,0.033,0.115,0.025,0.107,0.072,0.087,0.063,0.068,0.017,0.154
2,A1_1,0.083,0.067,0.028,0.028,0.03,0.054,0.044,0.073,0.013,0.231,0.042,0.068,0.083,0.03,0.02,0.107
2,A1_2,0.079,0.047,0.03,0.058,0.028,0.055,0.087,0.036,0.022,0.154,0.023,0.063,0.062,0.059,0.029,0.168
2,A1_3,0.07,0.065,0.055,0.051,0.037,0.043,0.057,0.048,0.021,0.107,0.047,0.121,0.091,0.03,0.033,0.125
2,B1_1,0.136,0.069,0.094,0.031,0.036,0.048,0.022,0.03,0.038,0.136,0.063,0.065,0.099,0.039,0.011,0.083
2,B1_2,0.049,0.033,0.016,0.025,0.031,0.064,0.024,0.03,0.027,0.111,0.133,0.061,0.05,0.097,0.016,0.231
2,B1_3,0.118,0.054,0.048,0.019,0.042,0.071,0.017,0.024,0.035,0.1,0.162,0.069,0.058,0.03,0.027,0.126
2,A2_1,0.082,0.054,0.052,0.026,0.036,0.075,0.019,0.026,0.04,0.071,0.179,0.066,0.067,0.039,0.035,0.133
2,A2_2,0.052,0.055,0.033,0.022,0.025,0.086,0.033,0.034,0.026,0.169,0.17,0.032,0.072,0.058,0.033,0.101
