,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.129,0.02,0.011,0.013,0.046,0.047,0.046,0.01,0.047,0.024,0.027,0.102,0.037,0.152,0.202,0.087
2,A1_1,0.178,0.006,0.004,0.01,0.148,0.105,0.095,0.003,0.011,0.008,0.024,0.112,0.019,0.084,0.144,0.05
2,A1_2,0.396,0.014,0.017,0.038,0.042,0.023,0.025,0.127,0.008,0.016,0.031,0.024,0.028,0.045,0.036,0.128
2,A1_3,0.343,0.004,0.011,0.019,0.327,0.039,0.04,0.041,0.01,0.009,0.022,0.027,0.011,0.03,0.027,0.039
2,B1_1,0.199,0.038,0.123,0.447,0.014,0.011,0.009,0.023,0.007,0.016,0.02,0.008,0.025,0.018,0.013,0.028
2,B1_2,0.204,0.038,0.074,0.511,0.011,0.01,0.007,0.032,0.005,0.008,0.014,0.007,0.026,0.014,0.009,0.029
2,B1_3,0.236,0.068,0.245,0.235,0.009,0.01,0.006,0.067,0.018,0.024,0.01,0.008,0.021,0.015,0.012,0.015
2,A2_1,0.258,0.015,0.011,0.013,0.049,0.031,0.018,0.003,0.025,0.008,0.055,0.242,0.051,0.092,0.096,0.032
2,A2_2,0.197,0.008,0.007,0.019,0.014,0.008,0.005,0.001,0.011,0.007,0.309,0.199,0.076,0.057,0.04,0.042
2,A2_3,0.201,0.004,0.006,0.004,0.015,0.006,0.003,0.0,0.014,0.005,0.234,0.406,0.039,0.027,0.028,0.007
2,B2_1,0.104,0.028,0.018,0.005,0.021,0.024,0.024,0.022,0.162,0.051,0.02,0.099,0.035,0.138,0.192,0.056
2,B2_2,0.053,0.01,0.012,0.015,0.003,0.005,0.009,0.804,0.006,0.017,0.001,0.001,0.004,0.008,0.007,0.045
2,B2_3,0.011,0.001,0.001,0.001,0.003,0.001,0.003,0.963,0.002,0.003,0.0,0.0,0.0,0.001,0.001,0.009
2,y1,0.388,0.018,0.029,0.034,0.061,0.036,0.029,0.022,0.028,0.023,0.051,0.089,0.037,0.053,0.058,0.044
2,y2,0.505,0.01,0.029,0.027,0.086,0.029,0.019,0.014,0.017,0.014,0.054,0.09,0.027,0.03,0.031,0.021
2,y3,0.475,0.022,0.066,0.099,0.02,0.015,0.014,0.095,0.016,0.027,0.036,0.031,0.027,0.015,0.014,0.028
4,.,0.119,0.028,0.013,0.016,0.021,0.029,0.031,0.03,0.156,0.042,0.028,0.013,0.022,0.073,0.177,0.201
4,A1_1,0.487,0.017,0.01,0.012,0.093,0.044,0.132,0.01,0.004,0.009,0.014,0.011,0.029,0.028,0.043,0.056
4,A1_2,0.064,0.002,0.004,0.002,0.845,0.015,0.017,0.002,0.003,0.004,0.005,0.011,0.01,0.005,0.005,0.006
4,A1_3,0.343,0.016,0.012,0.014,0.104,0.073,0.119,0.011,0.006,0.012,0.034,0.03,0.031,0.064,0.064,0.067
4,B1_1,0.169,0.011,0.088,0.034,0.073,0.042,0.038,0.029,0.023,0.031,0.058,0.07,0.037,0.111,0.107,0.079
4,B1_2,0.407,0.042,0.047,0.075,0.004,0.012,0.022,0.021,0.02,0.011,0.031,0.008,0.02,0.039,0.15,0.09
4,B1_3,0.391,0.006,0.268,0.048,0.012,0.007,0.024,0.026,0.002,0.008,0.035,0.059,0.047,0.017,0.023,0.029
