,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.087,0.021,0.039,0.024,0.037,0.021,0.015,0.019,0.024,0.014,0.041,0.029,0.062,0.196,0.131,0.24
1,A1_1,0.189,0.019,0.015,0.013,0.071,0.095,0.158,0.017,0.014,0.029,0.054,0.065,0.07,0.083,0.026,0.082
1,A1_2,0.103,0.014,0.017,0.009,0.07,0.038,0.071,0.009,0.009,0.014,0.048,0.063,0.124,0.161,0.063,0.187
1,A1_3,0.263,0.022,0.019,0.026,0.066,0.084,0.093,0.03,0.025,0.032,0.076,0.042,0.044,0.081,0.025,0.072
1,B1_1,0.21,0.057,0.143,0.049,0.024,0.02,0.013,0.068,0.123,0.05,0.012,0.013,0.013,0.059,0.073,0.075
1,B1_2,0.229,0.082,0.072,0.114,0.02,0.021,0.011,0.108,0.084,0.029,0.026,0.025,0.02,0.037,0.065,0.058
1,B1_3,0.192,0.053,0.074,0.051,0.037,0.024,0.02,0.054,0.053,0.028,0.032,0.033,0.042,0.088,0.093,0.127
1,A2_1,0.219,0.024,0.01,0.023,0.055,0.089,0.121,0.026,0.013,0.023,0.092,0.091,0.08,0.055,0.019,0.059
1,A2_2,0.217,0.021,0.009,0.013,0.062,0.087,0.183,0.019,0.01,0.025,0.062,0.096,0.083,0.046,0.015,0.051
1,A2_3,0.164,0.026,0.021,0.018,0.058,0.051,0.079,0.021,0.016,0.023,0.055,0.082,0.108,0.102,0.05,0.125
1,B2_1,0.239,0.063,0.1,0.079,0.014,0.022,0.01,0.098,0.17,0.058,0.012,0.011,0.008,0.033,0.046,0.037
1,B2_2,0.22,0.046,0.079,0.036,0.041,0.036,0.032,0.049,0.064,0.044,0.027,0.028,0.032,0.091,0.067,0.109
1,B2_3,0.222,0.052,0.116,0.073,0.017,0.02,0.009,0.086,0.162,0.049,0.014,0.009,0.008,0.05,0.059,0.054
1,y1,0.305,0.047,0.043,0.039,0.049,0.054,0.059,0.056,0.044,0.042,0.039,0.04,0.035,0.053,0.032,0.063
1,y2,0.342,0.032,0.014,0.025,0.048,0.094,0.145,0.04,0.021,0.039,0.048,0.057,0.034,0.025,0.01,0.026
1,y3,0.325,0.045,0.033,0.034,0.047,0.063,0.08,0.052,0.039,0.048,0.037,0.049,0.036,0.041,0.024,0.048
2,.,0.136,0.019,0.036,0.021,0.034,0.062,0.052,0.026,0.046,0.027,0.039,0.037,0.037,0.146,0.144,0.137
2,A1_1,0.282,0.028,0.02,0.025,0.084,0.074,0.063,0.021,0.024,0.023,0.09,0.051,0.042,0.059,0.041,0.073
2,A1_2,0.093,0.015,0.015,0.008,0.097,0.031,0.101,0.012,0.01,0.018,0.052,0.043,0.052,0.21,0.109,0.133
2,A1_3,0.155,0.015,0.011,0.012,0.116,0.108,0.063,0.015,0.014,0.014,0.13,0.04,0.044,0.086,0.059,0.117
2,B1_1,0.234,0.048,0.134,0.106,0.014,0.012,0.015,0.068,0.086,0.075,0.011,0.01,0.01,0.061,0.066,0.049
2,B1_2,0.206,0.059,0.043,0.056,0.032,0.019,0.021,0.05,0.044,0.046,0.042,0.034,0.031,0.141,0.088,0.087
2,B1_3,0.211,0.044,0.128,0.095,0.009,0.011,0.013,0.071,0.114,0.083,0.01,0.011,0.011,0.063,0.078,0.049
2,A2_1,0.193,0.03,0.018,0.018,0.072,0.04,0.061,0.02,0.024,0.028,0.098,0.077,0.068,0.104,0.065,0.084
2,A2_2,0.171,0.02,0.016,0.013,0.081,0.052,0.081,0.018,0.02,0.024,0.082,0.055,0.058,0.117,0.079,0.113
2,A2_3,0.129,0.026,0.014,0.013,0.053,0.029,0.055,0.017,0.022,0.024,0.086,0.099,0.085,0.16,0.091,0.098
2,B2_1,0.321,0.054,0.053,0.067,0.026,0.019,0.025,0.055,0.061,0.061,0.03,0.026,0.023,0.067,0.055,0.058
2,B2_2,0.293,0.047,0.084,0.073,0.021,0.016,0.026,0.057,0.075,0.074,0.019,0.018,0.018,0.062,0.062,0.054
2,B2_3,0.275,0.037,0.106,0.095,0.009,0.018,0.014,0.067,0.129,0.066,0.01,0.012,0.01,0.042,0.061,0.047
2,y1,0.347,0.045,0.043,0.053,0.045,0.033,0.037,0.041,0.045,0.046,0.046,0.03,0.027,0.056,0.045,0.06
2,y2,0.486,0.053,0.028,0.057,0.052,0.022,0.03,0.033,0.028,0.039,0.052,0.029,0.022,0.024,0.016,0.029
2,y3,0.365,0.062,0.038,0.054,0.053,0.015,0.029,0.045,0.034,0.066,0.058,0.028,0.029,0.049,0.033,0.043
3,.,0.08,0.024,0.038,0.025,0.015,0.019,0.021,0.019,0.081,0.045,0.028,0.023,0.02,0.115,0.241,0.207
3,A1_1,0.154,0.009,0.012,0.014,0.058,0.12,0.067,0.013,0.014,0.013,0.184,0.059,0.061,0.075,0.068,0.078
3,A1_2,0.428,0.021,0.028,0.026,0.071,0.02,0.053,0.027,0.017,0.023,0.04,0.021,0.026,0.057,0.076,0.066
3,A1_3,0.262,0.006,0.006,0.01,0.09,0.165,0.067,0.013,0.008,0.007,0.211,0.035,0.042,0.032,0.021,0.025
