,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,0.06,0.082,0.044,0.083,0.025,0.101,0.022,0.049,0.043,0.173,0.045,0.062,0.086,0.099,0.01,0.016
0,A1_1,0.139,0.011,0.045,0.019,0.026,0.134,0.168,0.024,0.009,0.087,0.062,0.01,0.177,0.064,0.014,0.009
0,A1_2,0.048,0.005,0.009,0.031,0.001,0.202,0.083,0.033,0.016,0.042,0.026,0.01,0.438,0.033,0.003,0.02
0,A1_3,0.006,0.189,0.029,0.097,0.015,0.222,0.007,0.059,0.017,0.208,0.037,0.003,0.036,0.059,0.009,0.008
0,B1_1,0.001,0.18,0.046,0.112,0.042,0.106,0.0,0.02,0.001,0.083,0.311,0.002,0.013,0.079,0.002,0.001
0,B1_2,0.003,0.032,0.015,0.017,0.027,0.149,0.014,0.008,0.008,0.03,0.374,0.025,0.013,0.214,0.002,0.069
0,B1_3,0.291,0.173,0.03,0.014,0.01,0.05,0.02,0.003,0.084,0.092,0.007,0.018,0.111,0.033,0.015,0.047
0,A2_1,0.209,0.083,0.012,0.004,0.015,0.045,0.31,0.018,0.131,0.027,0.002,0.004,0.112,0.014,0.007,0.007
0,A2_2,0.005,0.013,0.036,0.052,0.005,0.069,0.002,0.114,0.01,0.107,0.001,0.004,0.557,0.01,0.014,0.002
0,A2_3,0.003,0.006,0.005,0.266,0.0,0.005,0.006,0.281,0.001,0.156,0.015,0.004,0.106,0.143,0.002,0.001
0,B2_1,0.001,0.01,0.002,0.332,0.012,0.072,0.006,0.004,0.002,0.109,0.136,0.007,0.015,0.288,0.001,0.003
0,B2_2,0.0,0.01,0.003,0.008,0.034,0.144,0.003,0.002,0.0,0.009,0.756,0.001,0.002,0.026,0.001,0.001
0,B2_3,0.031,0.103,0.137,0.006,0.025,0.135,0.023,0.004,0.2,0.012,0.015,0.019,0.009,0.005,0.046,0.228
0,y1,0.406,0.056,0.014,0.005,0.009,0.01,0.017,0.037,0.152,0.026,0.0,0.034,0.071,0.017,0.036,0.107
0,y2,0.157,0.029,0.031,0.042,0.007,0.023,0.019,0.117,0.056,0.126,0.0,0.007,0.328,0.008,0.045,0.005
0,y3,0.02,0.004,0.017,0.106,0.003,0.069,0.053,0.228,0.006,0.061,0.042,0.008,0.254,0.118,0.009,0.004
500,.,0.014,0.084,0.135,0.176,0.001,0.001,0.001,0.105,0.122,0.217,0.002,0.005,0.002,0.063,0.037,0.035
500,A1_1,0.0,0.0,0.0,0.0,0.015,0.019,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.396,0.262,0.304
500,A1_2,0.006,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.0,0.0,0.039,0.069,0.862,0.001,0.001,0.001
500,A1_3,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,B1_1,0.0,0.246,0.201,0.152,0.001,0.0,0.0,0.118,0.109,0.168,0.0,0.0,0.0,0.001,0.001,0.001
500,B1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.135,0.358,0.5
500,B1_3,0.0,0.0,0.0,0.0,0.272,0.461,0.264,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0
500,A2_1,0.974,0.001,0.0,0.0,0.002,0.0,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.006,0.009,0.003
500,A2_2,0.0,0.128,0.061,0.226,0.003,0.0,0.0,0.207,0.099,0.157,0.005,0.056,0.049,0.004,0.001,0.003
500,A2_3,0.005,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.003,0.013,0.405,0.161,0.401
500,B2_1,0.001,0.001,0.001,0.001,0.186,0.001,0.079,0.001,0.001,0.001,0.397,0.188,0.139,0.001,0.0,0.0
500,B2_2,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.002,0.001,0.004
