,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.044,0.051,0.077,0.05,0.009,0.009,0.012,0.072,0.166,0.035,0.011,0.011,0.022,0.093,0.047,0.291
2,A1_1,0.283,0.057,0.082,0.016,0.065,0.07,0.063,0.033,0.037,0.044,0.015,0.039,0.027,0.025,0.112,0.032
2,A1_2,0.333,0.003,0.012,0.003,0.233,0.199,0.041,0.002,0.001,0.006,0.031,0.047,0.025,0.013,0.042,0.01
2,A1_3,0.242,0.011,0.034,0.019,0.095,0.095,0.048,0.034,0.015,0.018,0.064,0.04,0.086,0.036,0.112,0.051
2,B1_1,0.081,0.017,0.029,0.139,0.004,0.004,0.003,0.446,0.108,0.016,0.014,0.004,0.02,0.038,0.022,0.055
2,B1_2,0.101,0.092,0.074,0.041,0.02,0.024,0.064,0.111,0.097,0.042,0.015,0.019,0.032,0.036,0.154,0.077
2,B1_3,0.09,0.054,0.17,0.035,0.016,0.016,0.019,0.107,0.255,0.042,0.005,0.013,0.011,0.039,0.052,0.075
2,A2_1,0.131,0.012,0.028,0.005,0.139,0.126,0.199,0.008,0.005,0.012,0.022,0.033,0.049,0.018,0.188,0.024
2,A2_2,0.154,0.011,0.019,0.043,0.058,0.039,0.022,0.037,0.01,0.014,0.094,0.023,0.172,0.086,0.089,0.128
2,A2_3,0.309,0.073,0.065,0.016,0.025,0.063,0.031,0.043,0.068,0.068,0.021,0.052,0.015,0.028,0.07,0.054
2,B2_1,0.5,0.02,0.043,0.014,0.028,0.081,0.017,0.052,0.045,0.038,0.028,0.041,0.012,0.017,0.041,0.023
2,B2_2,0.051,0.109,0.117,0.027,0.006,0.01,0.022,0.095,0.29,0.058,0.004,0.011,0.009,0.034,0.06,0.097
2,B2_3,0.096,0.104,0.063,0.063,0.003,0.006,0.007,0.221,0.237,0.054,0.006,0.008,0.008,0.03,0.033,0.061
2,y1,0.366,0.024,0.075,0.021,0.024,0.053,0.015,0.125,0.103,0.038,0.023,0.034,0.014,0.015,0.045,0.023
2,y2,0.674,0.006,0.017,0.019,0.039,0.053,0.005,0.041,0.009,0.014,0.04,0.026,0.016,0.015,0.016,0.011
2,y3,0.453,0.024,0.06,0.038,0.097,0.054,0.019,0.04,0.017,0.021,0.019,0.029,0.024,0.035,0.044,0.026
4,.,0.159,0.025,0.032,0.019,0.035,0.027,0.032,0.035,0.085,0.028,0.018,0.034,0.038,0.097,0.192,0.143
4,A1_1,0.143,0.026,0.014,0.029,0.03,0.039,0.049,0.028,0.018,0.022,0.122,0.096,0.051,0.165,0.097,0.071
4,A1_2,0.343,0.046,0.064,0.055,0.042,0.05,0.038,0.02,0.033,0.053,0.015,0.027,0.054,0.062,0.068,0.031
4,A1_3,0.106,0.016,0.035,0.028,0.031,0.076,0.022,0.03,0.008,0.031,0.059,0.427,0.054,0.026,0.034,0.018
4,B1_1,0.331,0.1,0.14,0.048,0.013,0.017,0.009,0.046,0.067,0.031,0.005,0.029,0.035,0.063,0.042,0.026
4,B1_2,0.206,0.439,0.039,0.187,0.003,0.005,0.001,0.023,0.013,0.041,0.001,0.008,0.003,0.015,0.01,0.007
4,B1_3,0.275,0.325,0.069,0.058,0.006,0.007,0.003,0.072,0.056,0.019,0.001,0.021,0.017,0.034,0.024,0.012
4,A2_1,0.231,0.022,0.031,0.035,0.051,0.053,0.065,0.016,0.035,0.052,0.032,0.025,0.045,0.085,0.14,0.081
4,A2_2,0.121,0.006,0.011,0.012,0.06,0.056,0.152,0.011,0.017,0.024,0.177,0.037,0.08,0.083,0.098,0.054
4,A2_3,0.012,0.0,0.001,0.001,0.007,0.009,0.028,0.001,0.001,0.002,0.887,0.019,0.01,0.012,0.004,0.005
4,B2_1,0.3,0.099,0.053,0.061,0.017,0.018,0.013,0.031,0.068,0.049,0.006,0.015,0.016,0.076,0.098,0.079
4,B2_2,0.276,0.095,0.074,0.166,0.019,0.037,0.013,0.021,0.017,0.127,0.008,0.029,0.015,0.032,0.044,0.028
