,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.078,0.027,0.033,0.036,0.041,0.039,0.031,0.032,0.02,0.039,0.036,0.034,0.062,0.138,0.243,0.112
2,A1_1,0.088,0.018,0.018,0.024,0.034,0.134,0.099,0.023,0.008,0.02,0.009,0.022,0.015,0.215,0.209,0.063
2,A1_2,0.09,0.012,0.008,0.011,0.194,0.047,0.195,0.02,0.01,0.045,0.02,0.019,0.02,0.087,0.151,0.071
2,A1_3,0.149,0.011,0.009,0.013,0.071,0.136,0.178,0.027,0.01,0.038,0.011,0.022,0.015,0.132,0.129,0.051
2,B1_1,0.115,0.091,0.138,0.107,0.018,0.028,0.015,0.022,0.027,0.017,0.02,0.021,0.032,0.133,0.122,0.094
2,B1_2,0.264,0.333,0.041,0.085,0.026,0.022,0.023,0.022,0.025,0.005,0.008,0.018,0.004,0.054,0.03,0.041
2,B1_3,0.113,0.499,0.068,0.122,0.012,0.01,0.006,0.011,0.021,0.002,0.007,0.015,0.004,0.044,0.028,0.039
2,A2_1,0.095,0.004,0.022,0.009,0.015,0.014,0.009,0.019,0.013,0.032,0.174,0.049,0.404,0.031,0.066,0.045
2,A2_2,0.11,0.005,0.02,0.009,0.022,0.009,0.01,0.015,0.013,0.028,0.24,0.045,0.366,0.023,0.046,0.039
2,A2_3,0.185,0.02,0.022,0.017,0.035,0.017,0.016,0.008,0.014,0.009,0.258,0.11,0.207,0.021,0.03,0.032
2,B2_1,0.045,0.003,0.01,0.011,0.035,0.014,0.016,0.069,0.026,0.336,0.014,0.008,0.06,0.067,0.188,0.098
2,B2_2,0.182,0.023,0.017,0.025,0.021,0.036,0.037,0.17,0.024,0.07,0.007,0.01,0.013,0.135,0.146,0.083
2,B2_3,0.224,0.061,0.026,0.058,0.033,0.018,0.016,0.11,0.075,0.132,0.006,0.01,0.012,0.066,0.068,0.084
