,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,1.0,0.573,0.324,0.146,-0.189,-0.179,-0.146,0.156,0.188,-0.16,-0.386,-0.354,-0.61,-0.761,-0.917,-0.417
1,A1_1,0.573,1.0,0.226,0.49,-0.136,0.338,-0.069,-0.364,-0.324,-0.449,-0.379,-0.238,-0.365,-0.731,-0.607,-0.548
1,A1_2,0.324,0.226,1.0,0.466,-0.249,-0.772,-0.397,0.082,-0.151,-0.594,-0.33,-0.784,-0.583,-0.29,-0.398,0.161
1,A1_3,0.146,0.49,0.466,1.0,-0.057,-0.158,0.052,0.041,-0.197,-0.197,-0.255,-0.126,-0.304,-0.106,-0.109,0.186
1,B1_1,-0.189,-0.136,-0.249,-0.057,1.0,0.157,0.893,-0.324,-0.303,-0.248,0.026,0.149,0.064,0.15,0.32,0.242
1,B1_2,-0.179,0.338,-0.772,-0.158,0.157,1.0,0.295,-0.514,-0.208,0.195,-0.03,0.561,0.364,-0.056,0.134,-0.333
1,B1_3,-0.146,-0.069,-0.397,0.052,0.893,0.295,1.0,-0.227,-0.118,-0.075,0.075,0.331,0.045,0.199,0.345,0.238
1,A2_1,0.156,-0.364,0.082,0.041,-0.324,-0.514,-0.227,1.0,0.85,0.63,0.125,-0.158,-0.231,0.386,-0.106,0.267
1,A2_2,0.188,-0.324,-0.151,-0.197,-0.303,-0.208,-0.118,0.85,1.0,0.731,-0.136,-0.153,-0.377,0.426,-0.22,0.323
1,A2_3,-0.16,-0.449,-0.594,-0.197,-0.248,0.195,-0.075,0.63,0.731,1.0,0.09,0.444,0.191,0.557,0.152,0.257
1,B2_1,-0.386,-0.379,-0.33,-0.255,0.026,-0.03,0.075,0.125,-0.136,0.09,1.0,0.571,0.799,0.116,0.639,-0.37
1,B2_2,-0.354,-0.238,-0.784,-0.126,0.149,0.561,0.331,-0.158,-0.153,0.444,0.571,1.0,0.799,0.157,0.564,-0.198
1,B2_3,-0.61,-0.365,-0.583,-0.304,0.064,0.364,0.045,-0.231,-0.377,0.191,0.799,0.799,1.0,0.182,0.738,-0.308
1,y1,-0.761,-0.731,-0.29,-0.106,0.15,-0.056,0.199,0.386,0.426,0.557,0.116,0.157,0.182,1.0,0.672,0.77
1,y2,-0.917,-0.607,-0.398,-0.109,0.32,0.134,0.345,-0.106,-0.22,0.152,0.639,0.564,0.738,0.672,1.0,0.302
1,y3,-0.417,-0.548,0.161,0.186,0.242,-0.333,0.238,0.267,0.323,0.257,-0.37,-0.198,-0.308,0.77,0.302,1.0
2,.,1.0,0.2,0.357,-0.027,0.005,0.109,-0.298,-0.177,-0.078,0.339,-0.298,-0.359,-0.643,-0.487,-0.582,-0.796
2,A1_1,0.2,1.0,0.787,0.852,-0.379,-0.386,-0.167,0.249,-0.233,0.077,-0.307,-0.627,-0.515,-0.344,-0.248,-0.39
2,A1_2,0.357,0.787,1.0,0.566,-0.259,-0.455,-0.106,0.15,-0.208,-0.077,-0.298,-0.722,-0.61,-0.321,-0.258,-0.327
2,A1_3,-0.027,0.852,0.566,1.0,-0.439,-0.271,-0.247,0.064,-0.392,-0.001,-0.212,-0.243,-0.253,-0.301,-0.298,-0.235
2,B1_1,0.005,-0.379,-0.259,-0.439,1.0,0.637,0.495,0.144,0.151,-0.285,-0.115,-0.002,-0.287,0.212,0.058,0.141
2,B1_2,0.109,-0.386,-0.455,-0.271,0.637,1.0,0.529,-0.383,0.189,-0.159,-0.436,0.335,-0.281,0.258,0.025,0.194
2,B1_3,-0.298,-0.167,-0.106,-0.247,0.495,0.529,1.0,-0.128,0.426,-0.376,-0.22,0.127,-0.141,0.11,0.147,0.401
2,A2_1,-0.177,0.249,0.15,0.064,0.144,-0.383,-0.128,1.0,0.477,0.513,-0.16,-0.14,-0.186,-0.098,0.337,-0.091
2,A2_2,-0.078,-0.233,-0.208,-0.392,0.151,0.189,0.426,0.477,1.0,0.603,-0.495,0.369,-0.19,-0.048,0.425,0.128
2,A2_3,0.339,0.077,-0.077,-0.001,-0.285,-0.159,-0.376,0.513,0.603,1.0,-0.36,0.278,-0.2,-0.425,0.002,-0.479
2,B2_1,-0.298,-0.307,-0.298,-0.212,-0.115,-0.436,-0.22,-0.16,-0.495,-0.36,1.0,0.071,0.784,-0.084,-0.245,-0.009
2,B2_2,-0.359,-0.627,-0.722,-0.243,-0.002,0.335,0.127,-0.14,0.369,0.278,0.071,1.0,0.506,-0.041,0.069,0.248
2,B2_3,-0.643,-0.515,-0.61,-0.253,-0.287,-0.281,-0.141,-0.186,-0.19,-0.2,0.784,0.506,1.0,0.222,0.181,0.408
2,y1,-0.487,-0.344,-0.321,-0.301,0.212,0.258,0.11,-0.098,-0.048,-0.425,-0.084,-0.041,0.222,1.0,0.822,0.839
2,y2,-0.582,-0.248,-0.258,-0.298,0.058,0.025,0.147,0.337,0.425,0.002,-0.245,0.069,0.181,0.822,1.0,0.796
2,y3,-0.796,-0.39,-0.327,-0.235,0.141,0.194,0.401,-0.091,0.128,-0.479,-0.009,0.248,0.408,0.839,0.796,1.0
3,.,1.0,-0.126,0.212,-0.062,0.2,0.046,-0.087,-0.459,-0.132,-0.136,-0.031,-0.196,-0.267,-0.598,-0.509,-0.825
3,A1_1,-0.126,1.0,0.559,0.325,-0.121,-0.312,-0.008,0.351,0.085,0.122,-0.4,-0.696,-0.449,-0.382,-0.335,0.015
3,A1_2,0.212,0.559,1.0,0.308,0.171,-0.102,0.291,-0.104,0.041,-0.13,-0.303,-0.305,-0.181,-0.448,-0.394,-0.177
3,A1_3,-0.062,0.325,0.308,1.0,-0.248,0.046,-0.238,-0.158,-0.111,0.035,0.002,0.206,0.343,-0.675,-0.773,-0.421
3,B1_1,0.2,-0.121,0.171,-0.248,1.0,0.591,0.657,-0.159,-0.146,-0.418,0.016,0.064,-0.34,0.114,0.124,0.079
3,B1_2,0.046,-0.312,-0.102,0.046,0.591,1.0,0.583,-0.201,0.141,-0.219,-0.375,0.082,-0.338,0.22,0.114,0.102
3,B1_3,-0.087,-0.008,0.291,-0.238,0.657,0.583,1.0,-0.341,-0.173,-0.665,-0.113,-0.167,-0.422,0.367,0.381,0.367
3,A2_1,-0.459,0.351,-0.104,-0.158,-0.159,-0.201,-0.341,1.0,0.761,0.829,-0.31,-0.147,-0.08,0.234,0.183,0.391
3,A2_2,-0.132,0.085,0.041,-0.111,-0.146,0.141,-0.173,0.761,1.0,0.838,-0.513,-0.095,-0.122,0.14,0.055,0.131
3,A2_3,-0.136,0.122,-0.13,0.035,-0.418,-0.219,-0.665,0.829,0.838,1.0,-0.329,0.012,0.122,-0.05,-0.123,-0.016
3,B2_1,-0.031,-0.4,-0.303,0.002,0.016,-0.375,-0.113,-0.31,-0.513,-0.329,1.0,0.654,0.695,-0.065,-0.041,-0.177
3,B2_2,-0.196,-0.696,-0.305,0.206,0.064,0.082,-0.167,-0.147,-0.095,0.012,0.654,1.0,0.878,0.077,-0.024,-0.048
3,B2_3,-0.267,-0.449,-0.181,0.343,-0.34,-0.338,-0.422,-0.08,-0.122,0.122,0.695,0.878,1.0,-0.08,-0.15,-0.103
3,y1,-0.598,-0.382,-0.448,-0.675,0.114,0.22,0.367,0.234,0.14,-0.05,-0.065,0.077,-0.08,1.0,0.98,0.884
3,y2,-0.509,-0.335,-0.394,-0.773,0.124,0.114,0.381,0.183,0.055,-0.123,-0.041,-0.024,-0.15,0.98,1.0,0.858
3,y3,-0.825,0.015,-0.177,-0.421,0.079,0.102,0.367,0.391,0.131,-0.016,-0.177,-0.048,-0.103,0.884,0.858,1.0
4,.,1.0,-0.226,-0.036,-0.087,-0.198,0.032,-0.149,-0.38,0.062,-0.237,-0.29,-0.184,0.077,-0.782,-0.668,-0.73
4,A1_1,-0.226,1.0,0.483,0.613,0.057,-0.316,-0.01,0.182,-0.291,-0.214,0.135,-0.515,-0.411,0.088,-0.24,-0.284
4,A1_2,-0.036,0.483,1.0,0.686,-0.204,0.038,-0.014,-0.133,-0.249,-0.181,-0.039,-0.029,0.085,-0.163,-0.342,-0.399
4,A1_3,-0.087,0.613,0.686,1.0,-0.424,-0.122,-0.435,0.119,-0.24,0.076,-0.135,-0.149,-0.211,-0.051,-0.302,-0.321
4,B1_1,-0.198,0.057,-0.204,-0.424,1.0,0.511,0.732,-0.008,0.048,-0.147,0.114,0.148,-0.2,-0.12,-0.187,0.075
4,B1_2,0.032,-0.316,0.038,-0.122,0.511,1.0,0.698,-0.297,-0.003,-0.256,-0.446,0.14,-0.244,-0.154,-0.25,0.052
4,B1_3,-0.149,-0.01,-0.014,-0.435,0.732,0.698,1.0,-0.343,-0.125,-0.556,-0.052,-0.094,-0.185,0.029,-0.024,0.151
4,A2_1,-0.38,0.182,-0.133,0.119,-0.008,-0.297,-0.343,1.0,0.72,0.838,-0.235,-0.26,-0.472,0.392,-0.008,0.02
4,A2_2,0.062,-0.291,-0.249,-0.24,0.048,-0.003,-0.125,0.72,1.0,0.764,-0.262,-0.098,-0.182,-0.071,-0.239,-0.259
4,A2_3,-0.237,-0.214,-0.181,0.076,-0.147,-0.256,-0.556,0.838,0.764,1.0,-0.092,0.212,-0.05,0.145,0.015,0.016
4,B2_1,-0.29,0.135,-0.039,-0.135,0.114,-0.446,-0.052,-0.235,-0.262,-0.092,1.0,0.514,0.711,-0.091,0.377,0.174
4,B2_2,-0.184,-0.515,-0.029,-0.149,0.148,0.14,-0.094,-0.26,-0.098,0.212,0.514,1.0,0.76,-0.206,0.25,0.287
4,B2_3,0.077,-0.411,0.085,-0.211,-0.2,-0.244,-0.185,-0.472,-0.182,-0.05,0.711,0.76,1.0,-0.308,0.287,0.073
4,y1,-0.782,0.088,-0.163,-0.051,-0.12,-0.154,0.029,0.392,-0.071,0.145,-0.091,-0.206,-0.308,1.0,0.777,0.807
4,y2,-0.668,-0.24,-0.342,-0.302,-0.187,-0.25,-0.024,-0.008,-0.239,0.015,0.377,0.25,0.287,0.777,1.0,0.915
4,y3,-0.73,-0.284,-0.399,-0.321,0.075,0.052,0.151,0.02,-0.259,0.016,0.174,0.287,0.073,0.807,0.915,1.0
5,.,1.0,0.003,0.151,-0.28,-0.314,-0.122,-0.402,-0.154,-0.252,-0.088,-0.122,-0.44,-0.196,-0.428,-0.485,-0.393
5,A1_1,0.003,1.0,0.514,0.668,0.036,-0.334,-0.067,0.333,-0.2,-0.111,-0.089,-0.481,-0.566,-0.095,-0.28,-0.37
5,A1_2,0.151,0.514,1.0,0.697,0.037,-0.22,-0.023,-0.09,-0.196,-0.188,-0.079,-0.037,0.09,-0.604,-0.682,-0.822
5,A1_3,-0.28,0.668,0.697,1.0,-0.074,-0.021,-0.087,0.13,-0.145,0.026,-0.166,0.147,-0.07,-0.184,-0.376,-0.37
5,B1_1,-0.314,0.036,0.037,-0.074,1.0,0.392,0.649,0.126,0.148,-0.126,-0.06,-0.096,-0.216,-0.432,-0.148,-0.386
5,B1_2,-0.122,-0.334,-0.22,-0.021,0.392,1.0,0.594,-0.212,-0.075,-0.246,-0.438,0.091,-0.098,-0.231,0.126,0.057
5,B1_3,-0.402,-0.067,-0.023,-0.087,0.649,0.594,1.0,-0.199,0.016,-0.553,-0.147,-0.193,-0.092,-0.133,0.32,-0.039
5,A2_1,-0.154,0.333,-0.09,0.13,0.126,-0.212,-0.199,1.0,0.684,0.757,-0.532,-0.418,-0.684,0.415,0.155,0.034
5,A2_2,-0.252,-0.2,-0.196,-0.145,0.148,-0.075,0.016,0.684,1.0,0.758,-0.227,-0.162,-0.164,0.391,0.2,0.098
5,A2_3,-0.088,-0.111,-0.188,0.026,-0.126,-0.246,-0.553,0.757,0.758,1.0,-0.236,0.089,-0.16,0.368,-0.022,0.118
5,B2_1,-0.122,-0.089,-0.079,-0.166,-0.06,-0.438,-0.147,-0.532,-0.227,-0.236,1.0,0.395,0.624,-0.069,-0.151,0.084
5,B2_2,-0.44,-0.481,-0.037,0.147,-0.096,0.091,-0.193,-0.418,-0.162,0.089,0.395,1.0,0.814,-0.034,-0.054,0.203
