,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,.,0.077,0.024,0.04,0.041,0.03,0.037,0.02,0.058,0.024,0.023,0.026,0.052,0.021,0.101,0.327,0.1
2,A1_1,0.18,0.009,0.012,0.022,0.043,0.123,0.19,0.008,0.008,0.01,0.061,0.067,0.025,0.058,0.099,0.086
2,A1_2,0.24,0.014,0.013,0.013,0.079,0.035,0.162,0.026,0.018,0.018,0.025,0.067,0.033,0.061,0.088,0.109
2,A1_3,0.291,0.012,0.014,0.014,0.138,0.035,0.08,0.013,0.014,0.015,0.023,0.058,0.029,0.057,0.063,0.146
2,B1_1,0.122,0.022,0.146,0.161,0.009,0.02,0.012,0.234,0.063,0.04,0.009,0.007,0.006,0.037,0.074,0.039
2,B1_2,0.168,0.034,0.078,0.148,0.017,0.058,0.024,0.097,0.044,0.04,0.024,0.022,0.01,0.064,0.098,0.072
2,B1_3,0.424,0.047,0.02,0.029,0.029,0.034,0.024,0.037,0.029,0.042,0.044,0.034,0.046,0.064,0.042,0.054
2,A2_1,0.325,0.032,0.011,0.011,0.051,0.034,0.04,0.016,0.017,0.024,0.056,0.08,0.082,0.072,0.077,0.073
2,A2_2,0.22,0.019,0.023,0.023,0.033,0.036,0.061,0.036,0.029,0.025,0.044,0.05,0.065,0.096,0.167,0.074
2,A2_3,0.222,0.03,0.018,0.026,0.043,0.069,0.064,0.017,0.016,0.02,0.064,0.12,0.038,0.056,0.104,0.093
2,B2_1,0.151,0.035,0.057,0.049,0.012,0.009,0.013,0.315,0.092,0.061,0.008,0.01,0.016,0.059,0.076,0.038
2,B2_2,0.157,0.089,0.053,0.047,0.008,0.013,0.011,0.311,0.067,0.077,0.012,0.016,0.013,0.042,0.055,0.029
2,B2_3,0.123,0.032,0.054,0.039,0.017,0.008,0.016,0.349,0.08,0.055,0.006,0.013,0.013,0.056,0.092,0.048
2,y1,0.429,0.032,0.029,0.067,0.013,0.09,0.066,0.024,0.022,0.029,0.063,0.03,0.02,0.028,0.024,0.035
2,y2,0.439,0.045,0.025,0.044,0.017,0.054,0.037,0.027,0.026,0.034,0.062,0.044,0.035,0.036,0.031,0.042
2,y3,0.453,0.054,0.024,0.047,0.013,0.06,0.035,0.028,0.025,0.037,0.067,0.041,0.03,0.03,0.024,0.034
4,.,0.052,0.016,0.023,0.024,0.046,0.08,0.05,0.015,0.014,0.021,0.044,0.067,0.039,0.171,0.129,0.209
4,A1_1,0.252,0.004,0.032,0.01,0.061,0.111,0.15,0.011,0.011,0.007,0.058,0.14,0.063,0.027,0.034,0.029
