,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
0,.,1.0,0.645,0.481,0.467,0.442,0.354,0.588,0.623,0.37,0.58,0.559,0.469,0.053,0.367,0.661,0.731
0,A1_1,0.645,1.0,0.852,0.89,0.814,0.744,0.745,0.491,0.844,0.736,0.859,0.19,0.301,0.578,0.637,0.706
0,A1_2,0.481,0.852,1.0,0.883,0.852,0.871,0.714,0.664,0.866,0.843,0.788,0.494,0.481,0.855,0.551,0.74
0,A1_3,0.467,0.89,0.883,1.0,0.925,0.827,0.722,0.559,0.787,0.841,0.864,0.216,0.305,0.746,0.579,0.647
0,B1_1,0.442,0.814,0.852,0.925,1.0,0.735,0.653,0.662,0.693,0.72,0.82,0.308,0.457,0.71,0.671,0.71
0,B1_2,0.354,0.744,0.871,0.827,0.735,1.0,0.629,0.488,0.811,0.79,0.69,0.489,0.452,0.774,0.302,0.689
0,B1_3,0.588,0.745,0.714,0.722,0.653,0.629,1.0,0.379,0.537,0.847,0.721,0.455,-0.033,0.698,0.579,0.516
0,A2_1,0.623,0.491,0.664,0.559,0.662,0.488,0.379,1.0,0.346,0.541,0.41,0.626,0.599,0.701,0.53,0.743
0,A2_2,0.37,0.844,0.866,0.787,0.693,0.811,0.537,0.346,1.0,0.66,0.791,0.173,0.379,0.539,0.352,0.544
0,A2_3,0.58,0.736,0.843,0.841,0.72,0.79,0.847,0.541,0.66,1.0,0.742,0.546,0.023,0.827,0.528,0.627
0,B2_1,0.559,0.859,0.788,0.864,0.82,0.69,0.721,0.41,0.791,0.742,1.0,0.207,0.233,0.612,0.762,0.619
0,B2_2,0.469,0.19,0.494,0.216,0.308,0.489,0.455,0.626,0.173,0.546,0.207,1.0,0.301,0.653,0.343,0.643
0,B2_3,0.053,0.301,0.481,0.305,0.457,0.452,-0.033,0.599,0.379,0.023,0.233,0.301,1.0,0.438,0.203,0.508
0,y1,0.367,0.578,0.855,0.746,0.71,0.774,0.698,0.701,0.539,0.827,0.612,0.653,0.438,1.0,0.505,0.644
0,y2,0.661,0.637,0.551,0.579,0.671,0.302,0.579,0.53,0.352,0.528,0.762,0.343,0.203,0.505,1.0,0.693
0,y3,0.731,0.706,0.74,0.647,0.71,0.689,0.516,0.743,0.544,0.627,0.619,0.643,0.508,0.644,0.693,1.0
500,.,1.0,-0.142,-0.166,-0.053,-0.168,-0.067,-0.033,-0.154,-0.256,-0.227,0.069,-0.053,-0.085,-0.884,-0.862,-0.885
500,A1_1,-0.142,1.0,0.963,0.896,-0.449,-0.595,-0.535,0.968,0.928,0.976,-0.734,-0.469,-0.552,0.014,-0.003,0.008
500,A1_2,-0.166,0.963,1.0,0.972,-0.484,-0.598,-0.604,0.975,0.89,0.961,-0.853,-0.52,-0.649,0.054,0.047,0.049
500,A1_3,-0.053,0.896,0.972,1.0,-0.503,-0.579,-0.629,0.942,0.797,0.882,-0.884,-0.52,-0.683,-0.019,-0.013,-0.021
500,B1_1,-0.168,-0.449,-0.484,-0.503,1.0,0.924,0.942,-0.533,-0.582,-0.539,0.767,0.945,0.875,-0.053,-0.083,-0.067
500,B1_2,-0.067,-0.595,-0.598,-0.579,0.924,1.0,0.949,-0.653,-0.726,-0.674,0.807,0.958,0.868,-0.034,-0.041,-0.05
500,B1_3,-0.033,-0.535,-0.604,-0.629,0.942,0.949,1.0,-0.658,-0.685,-0.63,0.877,0.944,0.88,-0.079,-0.108,-0.104
500,A2_1,-0.154,0.968,0.975,0.942,-0.533,-0.653,-0.658,1.0,0.946,0.967,-0.836,-0.536,-0.622,0.025,0.022,0.028
500,A2_2,-0.256,0.928,0.89,0.797,-0.582,-0.726,-0.685,0.946,1.0,0.969,-0.772,-0.595,-0.602,0.111,0.098,0.116
500,A2_3,-0.227,0.976,0.961,0.882,-0.539,-0.674,-0.63,0.967,0.969,1.0,-0.809,-0.575,-0.65,0.103,0.084,0.096
500,B2_1,0.069,-0.734,-0.853,-0.884,0.767,0.807,0.877,-0.836,-0.772,-0.809,1.0,0.807,0.906,-0.079,-0.091,-0.085
500,B2_2,-0.053,-0.469,-0.52,-0.52,0.945,0.958,0.944,-0.536,-0.595,-0.575,0.807,1.0,0.926,-0.128,-0.14,-0.139
500,B2_3,-0.085,-0.552,-0.649,-0.683,0.875,0.868,0.88,-0.622,-0.602,-0.65,0.906,0.926,1.0,-0.061,-0.062,-0.053
500,y1,-0.884,0.014,0.054,-0.019,-0.053,-0.034,-0.079,0.025,0.111,0.103,-0.079,-0.128,-0.061,1.0,0.993,0.996
500,y2,-0.862,-0.003,0.047,-0.013,-0.083,-0.041,-0.108,0.022,0.098,0.084,-0.091,-0.14,-0.062,0.993,1.0,0.997
500,y3,-0.885,0.008,0.049,-0.021,-0.067,-0.05,-0.104,0.028,0.116,0.096,-0.085,-0.139,-0.053,0.996,0.997,1.0
1000,.,1.0,-0.228,-0.291,-0.309,-0.229,-0.277,-0.174,-0.266,-0.269,-0.234,-0.217,-0.307,-0.392,-0.855,-0.86,-0.845
1000,A1_1,-0.228,1.0,0.984,0.982,-0.401,-0.411,-0.392,0.922,0.979,0.99,-0.423,-0.319,-0.299,0.068,0.075,0.058
1000,A1_2,-0.291,0.984,1.0,0.993,-0.436,-0.431,-0.436,0.934,0.98,0.987,-0.456,-0.345,-0.3,0.134,0.158,0.139
1000,A1_3,-0.309,0.982,0.993,1.0,-0.409,-0.423,-0.413,0.962,0.995,0.977,-0.443,-0.328,-0.29,0.15,0.175,0.154
1000,B1_1,-0.229,-0.401,-0.436,-0.409,1.0,0.977,0.994,-0.295,-0.373,-0.497,0.988,0.967,0.909,0.085,0.078,0.048
1000,B1_2,-0.277,-0.411,-0.431,-0.423,0.977,1.0,0.972,-0.354,-0.406,-0.491,0.994,0.98,0.94,0.125,0.113,0.097
1000,B1_3,-0.174,-0.392,-0.436,-0.413,0.994,0.972,1.0,-0.308,-0.375,-0.489,0.989,0.968,0.904,0.021,0.013,-0.018
1000,A2_1,-0.266,0.922,0.934,0.962,-0.295,-0.354,-0.308,1.0,0.978,0.902,-0.357,-0.263,-0.255,0.139,0.177,0.137
1000,A2_2,-0.269,0.979,0.98,0.995,-0.373,-0.406,-0.375,0.978,1.0,0.965,-0.417,-0.306,-0.282,0.109,0.135,0.11
1000,A2_3,-0.234,0.99,0.987,0.977,-0.497,-0.491,-0.489,0.902,0.965,1.0,-0.508,-0.414,-0.388,0.111,0.119,0.107
1000,B2_1,-0.217,-0.423,-0.456,-0.443,0.988,0.994,0.989,-0.357,-0.417,-0.508,1.0,0.972,0.912,0.08,0.065,0.042
1000,B2_2,-0.307,-0.319,-0.345,-0.328,0.967,0.98,0.968,-0.263,-0.306,-0.414,0.972,1.0,0.974,0.093,0.085,0.068
1000,B2_3,-0.392,-0.299,-0.3,-0.29,0.909,0.94,0.904,-0.255,-0.282,-0.388,0.912,0.974,1.0,0.13,0.136,0.126
1000,y1,-0.855,0.068,0.134,0.15,0.085,0.125,0.021,0.139,0.109,0.111,0.08,0.093,0.13,1.0,0.99,0.986
1000,y2,-0.86,0.075,0.158,0.175,0.078,0.113,0.013,0.177,0.135,0.119,0.065,0.085,0.136,0.99,1.0,0.991
1000,y3,-0.845,0.058,0.139,0.154,0.048,0.097,-0.018,0.137,0.11,0.107,0.042,0.068,0.126,0.986,0.991,1.0
1500,.,1.0,-0.255,-0.416,-0.303,-0.178,-0.426,-0.275,-0.358,-0.233,-0.349,-0.251,-0.377,-0.337,-0.706,-0.712,-0.762
1500,A1_1,-0.255,1.0,0.924,0.97,-0.305,-0.245,-0.158,0.962,0.962,0.953,-0.273,-0.338,-0.287,-0.027,-0.055,-0.027
1500,A1_2,-0.416,0.924,1.0,0.925,-0.333,-0.188,-0.155,0.906,0.974,0.964,-0.282,-0.254,-0.261,0.054,0.05,0.065
1500,A1_3,-0.303,0.97,0.925,1.0,-0.412,-0.342,-0.28,0.961,0.952,0.969,-0.374,-0.452,-0.384,0.128,0.101,0.127
1500,B1_1,-0.178,-0.305,-0.333,-0.412,1.0,0.886,0.975,-0.373,-0.376,-0.4,0.974,0.859,0.951,0.136,0.134,0.125
1500,B1_2,-0.426,-0.245,-0.188,-0.342,0.886,1.0,0.923,-0.281,-0.298,-0.329,0.94,0.978,0.971,0.137,0.15,0.186
1500,B1_3,-0.275,-0.158,-0.155,-0.28,0.975,0.923,1.0,-0.237,-0.216,-0.255,0.972,0.896,0.958,0.101,0.102,0.104
1500,A2_1,-0.358,0.962,0.906,0.961,-0.373,-0.281,-0.237,1.0,0.911,0.967,-0.333,-0.368,-0.352,0.123,0.108,0.122
1500,A2_2,-0.233,0.962,0.974,0.952,-0.376,-0.298,-0.216,0.911,1.0,0.965,-0.343,-0.374,-0.342,-0.065,-0.082,-0.069
1500,A2_3,-0.349,0.953,0.964,0.969,-0.4,-0.329,-0.255,0.967,0.965,1.0,-0.375,-0.406,-0.382,0.125,0.115,0.113
1500,B2_1,-0.251,-0.273,-0.282,-0.374,0.974,0.94,0.972,-0.333,-0.343,-0.375,1.0,0.911,0.98,0.117,0.125,0.13
